,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NFLX_unscaled,NFLX_monthly,isPartial,scale,NFLX,Stock_Price_Change,Stock_Price_Change_Percent
430,2018-08-30,9,0.008009345794392523,1.4005602240896358,NFLX,365.0,376.80999755859375,363.5400085449219,370.9800109863281,370.9800109863281,10981000,60,51.0,,0.51,30.6,6.95001220703125,0.018790927600413676
431,2018-08-31,2,0.0025576323987538943,-0.6806690003889537,NFLX,370.6600036621094,376.0,367.0799865722656,367.6799926757813,367.6799926757813,7943400,67,51.0,,0.51,34.17,-0.80999755859375,-0.002149618013964183
432,2018-09-04,2,0.0025576323987538943,0.43782837127845897,NFLX,366.4700012207031,368.8800048828125,361.260009765625,363.6000061035156,363.6000061035156,7605200,66,40.0,,0.4,26.4,-7.1199951171875,-0.0189361572265625
433,2018-09-05,17,0.014239875389408099,4.567600487210718,NFLX,360.0,363.3900146484375,335.8299865722656,341.17999267578125,341.17999267578125,13092800,100,40.0,,0.4,40.0,-5.489990234375,-0.014882862073587022
434,2018-09-06,6,0.005672897196261682,-0.6016189017720411,NFLX,347.44000244140625,356.0,341.989990234375,346.4599914550781,346.4599914550781,13050200,93,40.0,,0.4,37.2,-7.3900146484375,-0.020336317318974784
435,2018-09-07,3,0.003336448598130841,-0.4118616144975288,NFLX,342.20001220703125,355.75,341.25,348.67999267578125,348.67999267578125,9105800,72,40.0,,0.4,28.8,-0.25,-0.000702247191011196
436,2018-09-10,4,0.004115264797507788,1.3134851138353763,NFLX,352.2699890136719,352.5,343.0799865722656,348.4100036621094,348.4100036621094,5752200,55,40.0,,0.4,22.0,-3.25,-0.00913562895291642
437,2018-09-11,10,0.00878816199376947,1.1355034065102196,NFLX,344.6700134277344,356.1499938964844,343.8999938964844,355.92999267578125,355.92999267578125,6198100,58,40.0,,0.4,23.200000000000003,3.649993896484375,0.010354592614140179
438,2018-09-12,10,0.00878816199376947,0.0,NFLX,359.0799865722656,370.4299926757813,356.239990234375,369.9500122070313,369.9500122070313,10480800,77,40.0,,0.4,30.8,14.279998779296932,0.04009546265343311
439,2018-09-13,5,0.004894080996884735,-0.44310528181495923,NFLX,371.9100036621094,374.0899963378906,366.8399963378906,368.1499938964844,368.1499938964844,8366100,76,40.0,,0.4,30.4,3.660003662109318,0.009880419335571267
440,2018-09-14,6,0.005672897196261682,0.15913430935709738,NFLX,368.5499877929688,371.0899963378906,363.4599914550781,364.55999755859375,364.55999755859375,4756400,79,40.0,,0.4,31.6,-3.0,-0.008019460636125353
441,2018-09-17,4,0.004115264797507788,1.3134851138353763,NFLX,364.2200012207031,367.3299865722656,349.57000732421875,350.3500061035156,350.3500061035156,7071900,54,40.0,,0.4,21.6,-3.760009765625,-0.010132339332050821
442,2018-09-18,2,0.0025576323987538943,-0.37850113550340636,NFLX,353.6700134277344,368.1499938964844,351.5599975585937,367.6499938964844,367.6499938964844,10414000,82,40.0,,0.4,32.800000000000004,0.82000732421875,0.0022323451778893943
443,2018-09-19,11,0.009566978193146416,2.74056029232643,NFLX,373.9500122070313,377.6099853515625,359.1700134277344,366.9599914550781,366.9599914550781,11876800,73,40.0,,0.4,29.200000000000003,9.459991455078125,0.025696025022176272
444,2018-09-20,7,0.006451713395638629,-0.325626831650928,NFLX,370.260009765625,370.260009765625,363.1700134277344,365.3599853515625,365.3599853515625,6768100,67,40.0,,0.4,26.8,-7.3499755859375,-0.019464462993727616
445,2018-09-21,3,0.003336448598130841,-0.48285852245292127,NFLX,366.5899963378906,372.2200012207031,360.739990234375,361.1900024414063,361.1900024414063,11930600,64,40.0,,0.4,25.6,1.959991455078125,0.005293554268306799
446,2018-09-24,11,0.009566978193146416,2.74056029232643,NFLX,359.0,373.6400146484375,354.3299865722656,369.6099853515625,369.6099853515625,9322500,70,40.0,,0.4,28.0,1.420013427734375,0.0038149842111585563
447,2018-09-25,14,0.011903426791277257,0.24422012373819602,NFLX,370.2300109863281,371.3399963378906,364.489990234375,369.4299926757813,369.4299926757813,6799800,60,40.0,,0.4,24.0,-2.300018310546875,-0.006155706616998713
448,2018-09-26,13,0.01112461059190031,-0.06542789845590158,NFLX,373.5899963378906,382.0,370.8800048828125,377.8800048828125,377.8800048828125,13799700,80,40.0,,0.4,32.0,10.660003662109375,0.02870685562351749
449,2018-09-27,8,0.007230529595015576,-0.3500420050406048,NFLX,379.8699951171875,383.2000122070313,376.0,380.7099914550781,380.7099914550781,7326200,72,40.0,,0.4,28.8,1.2000122070313068,0.003141393212123811
450,2018-09-28,7,0.006451713395638629,-0.10771219302024992,NFLX,379.239990234375,380.7999877929688,373.7300109863281,374.1300048828125,374.1300048828125,7114900,57,40.0,,0.4,22.8,-2.4000244140625,-0.006263111528205911
451,2018-10-01,16,0.013461059190031151,1.372872048325096,NFLX,375.8500061035156,386.1099853515625,375.5899963378906,381.4299926757813,381.4299926757813,8376600,20,70.0,False,0.7,14.0,5.309997558593693,0.013944321766839352
452,2018-10-02,17,0.014239875389408099,0.05785697755149277,NFLX,384.3800048828125,386.7999877929688,373.8299865722656,377.1400146484375,377.1400146484375,8638700,20,70.0,,0.7,14.0,0.6900024414063068,0.001787061893201436
453,2018-10-03,7,0.006451713395638629,-0.5469262743382192,NFLX,378.5299987792969,380.9299926757813,374.8800048828125,377.0499877929688,377.0499877929688,5798600,19,70.0,,0.7,13.3,-5.8699951171875,-0.015175789303099374
454,2018-10-04,13,0.01112461059190031,0.7242877836793817,NFLX,375.8800048828125,375.9200134277344,360.3999938964844,363.6499938964844,363.6499938964844,9074400,22,70.0,,0.7,15.4,-5.009979248046932,-0.013151968457130736
455,2018-10-05,7,0.006451713395638629,-0.4200504060487258,NFLX,359.7699890136719,363.5,343.0,351.3500061035156,351.3500061035156,13523000,27,70.0,,0.7,18.9,-12.420013427734375,-0.03303897899578567
456,2018-10-08,8,0.007230529595015576,1.1671335200746964,NFLX,345.17999267578125,352.95001220703125,338.1099853515625,349.1000061035156,349.1000061035156,12375500,25,70.0,,0.7,17.5,-10.54998779296875,-0.02902335018698421
457,2018-10-09,5,0.004894080996884735,-0.3231365790607498,NFLX,348.4800109863281,358.7200012207031,347.0899963378906,355.7099914550781,355.7099914550781,8755000,19,70.0,,0.7,13.3,5.769989013671875,0.016347892942662146
458,2018-10-10,20,0.01657632398753894,2.387014640356461,NFLX,353.5199890136719,355.1499938964844,325.3900146484375,325.8900146484375,325.8900146484375,17183100,31,70.0,,0.7,21.7,-3.57000732421875,-0.009952072123300182
459,2018-10-11,12,0.010345794392523363,-0.3758691975192634,NFLX,324.94000244140625,334.20001220703125,315.8099975585937,321.1000061035156,321.1000061035156,16082100,32,70.0,,0.7,22.4,-20.949981689453125,-0.05898910896661713
460,2018-10-12,9,0.008009345794392523,-0.22583559168925016,NFLX,339.57000732421875,341.29998779296875,328.8999938964844,339.5599975585937,339.5599975585937,14870800,36,70.0,,0.7,25.2,7.0999755859375,0.021244689786364068
461,2018-10-15,26,0.021249221183800623,1.6530532866588876,NFLX,337.6300048828125,339.2099914550781,326.92999267578125,333.1300048828125,333.1300048828125,11215000,41,70.0,,0.7,28.7,-2.089996337890625,-0.006123634376331788
462,2018-10-16,118,0.09290031152647975,3.3719395982993694,NFLX,337.239990234375,347.95001220703125,330.5599975585937,346.3999938964844,346.3999938964844,20156400,100,70.0,,0.7,70.0,8.740020751953125,0.02576581165684977
463,2018-10-17,42,0.03371028037383177,-0.6371349049327655,NFLX,378.3299865722656,380.0,356.5,364.7000122070313,364.7000122070313,32610900,97,70.0,,0.7,67.89999999999999,32.04998779296875,0.09211089716501841
464,2018-10-18,22,0.018133956386292834,-0.46206450420478695,NFLX,360.6700134277344,362.2000122070313,346.04998779296875,346.7099914550781,346.7099914550781,18461000,44,70.0,,0.7,30.8,-17.799987792968693,-0.04684207313939126
465,2018-10-19,14,0.011903426791277257,-0.3435835767050336,NFLX,351.0,355.79998779296875,332.20001220703125,332.6700134277344,332.6700134277344,16717200,33,70.0,,0.7,23.1,-6.400024414062557,-0.017669862502390887
466,2018-10-22,14,0.011903426791277257,1.098297638660077,NFLX,333.1000061035156,335.79998779296875,320.3399963378906,329.5400085449219,329.5400085449219,17097200,28,70.0,,0.7,19.6,-20.0,-0.056211356622186015
467,2018-10-23,5,0.004894080996884735,-0.5888510861031144,NFLX,318.0,336.5799865722656,316.7699890136719,333.1600036621094,333.1600036621094,14907300,30,70.0,,0.7,21.0,0.779998779296875,0.002322807646371272
468,2018-10-24,14,0.011903426791277257,1.4322087842138767,NFLX,332.2799987792969,333.0,300.7300109863281,301.8299865722656,301.8299865722656,19039300,32,70.0,,0.7,22.4,-3.579986572265625,-0.01063636197958251
469,2018-10-25,9,0.008009345794392523,-0.3271394922795079,NFLX,307.1199951171875,319.94000244140625,305.25,312.8699951171875,312.8699951171875,13346900,42,70.0,,0.7,29.4,-13.05999755859375,-0.03921921188766897
470,2018-10-26,7,0.006451713395638629,-0.19447685725398678,NFLX,300.510009765625,313.989990234375,292.29998779296875,299.8299865722656,299.8299865722656,19616000,35,70.0,,0.7,24.5,-5.95001220703125,-0.018597274994148094
471,2018-10-29,10,0.00878816199376947,2.4360535931790497,NFLX,305.260009765625,307.8900146484375,275.3999938964844,284.8399963378906,284.8399963378906,21698800,31,70.0,,0.7,21.7,-6.0999755859375,-0.01942729314837144
472,2018-10-30,11,0.009566978193146416,0.08862105636299167,NFLX,275.57000732421875,290.5199890136719,271.2099914550781,285.8099975585937,285.8099975585937,23685700,32,70.0,,0.7,22.4,-17.370025634765625,-0.056416333133114116
473,2018-10-31,13,0.01112461059190031,0.16281341582546416,NFLX,297.7699890136719,311.5,295.04998779296875,301.7799987792969,301.7799987792969,20360300,38,70.0,,0.7,26.6,20.980010986328125,0.07221537856157911
474,2018-11-01,6,0.005672897196261682,-0.4900588070568468,NFLX,304.5899963378906,318.45001220703125,296.6700134277344,317.3800048828125,317.3800048828125,15121500,100,43.0,False,0.43,43.0,6.95001220703125,0.02231143565660121
475,2018-11-02,3,0.003336448598130841,-0.4118616144975288,NFLX,318.0,321.8800048828125,308.3299865722656,309.1000061035156,309.1000061035156,13404600,75,43.0,,0.43,32.25,3.42999267578125,0.010770898239285787
476,2018-11-05,2,0.0025576323987538943,0.0,NFLX,311.1000061035156,317.5299987792969,303.739990234375,315.44000244140625,315.44000244140625,10283000,56,43.0,,0.43,24.08,-4.350006103515625,-0.013514371932171865
477,2018-11-06,8,0.007230529595015576,1.8270401948842871,NFLX,314.760009765625,320.2200012207031,305.29998779296875,310.8399963378906,310.8399963378906,9710400,71,43.0,,0.43,30.53,2.69000244140625,0.008471648196225923
478,2018-11-07,14,0.011903426791277257,0.6462731581214991,NFLX,312.8999938964844,328.5599975585937,311.0,327.5,327.5,13328300,60,43.0,,0.43,25.8,8.339996337890568,0.026044582805876848
479,2018-11-08,7,0.006451713395638629,-0.45799528919131116,NFLX,328.0,332.04998779296875,316.6099853515625,317.9200134277344,317.9200134277344,11023900,71,43.0,,0.43,30.53,3.489990234375057,0.01062207895150924
480,2018-11-09,16,0.013461059190031151,1.0864316755190728,NFLX,311.07000732421875,312.9800109863281,298.010009765625,303.4700012207031,303.4700012207031,13480800,79,43.0,,0.43,33.97,-19.069976806640625,-0.05743104203494398
481,2018-11-12,3,0.003336448598130841,-0.31826861871419476,NFLX,300.0,302.489990234375,290.6300048828125,294.07000732421875,294.07000732421875,10924800,59,43.0,,0.43,25.37,-10.490020751953125,-0.033516583755284435
482,2018-11-13,2,0.0025576323987538943,-0.23342670401493926,NFLX,295.0,303.54998779296875,289.1000061035156,294.3999938964844,294.3999938964844,12232200,69,43.0,,0.43,29.67,1.05999755859375,0.0035042401164164794
483,2018-11-14,6,0.005672897196261682,1.2180267965895246,NFLX,300.3999938964844,301.8399963378906,278.29998779296875,286.7300109863281,286.7300109863281,16853600,69,43.0,,0.43,29.67,-1.709991455078125,-0.00563331090049124
484,2018-11-15,11,0.009566978193146416,0.6864360241625478,NFLX,285.510009765625,292.5,282.1600036621094,290.0599975585937,290.0599975585937,9967100,51,43.0,,0.43,21.93,-9.339996337890625,-0.030943534492476887
485,2018-11-16,6,0.005672897196261682,-0.40703353956365995,NFLX,287.1400146484375,291.7200012207031,281.0,286.2099914550781,286.2099914550781,9099500,49,43.0,,0.43,21.07,-0.779998779296875,-0.0026666624933227023
486,2018-11-19,1,0.0017788161993769471,0.0,NFLX,283.7900085449219,285.0899963378906,269.1499938964844,270.6000061035156,270.6000061035156,12993800,67,43.0,,0.43,28.81,-6.6300048828125,-0.022727289370181092
487,2018-11-20,10,0.00878816199376947,3.940455341506129,NFLX,254.6300048828125,276.3399963378906,250.0,266.9800109863281,266.9800109863281,16693800,83,43.0,,0.43,35.69,-8.75,-0.030692062550063848
488,2018-11-23,1,0.0017788161993769471,-0.30450669914738127,NFLX,260.1099853515625,265.5,256.8399963378906,258.82000732421875,258.82000732421875,5245100,42,43.0,,0.43,18.06,-10.839996337890625,-0.03922702642232134
489,2018-11-26,6,0.005672897196261682,-0.12071463061323029,NFLX,260.54998779296875,266.25,253.8000030517578,261.42999267578125,261.42999267578125,12498600,56,43.0,,0.43,24.08,0.75,0.0028248587570620654
490,2018-11-27,6,0.005672897196261682,0.0,NFLX,259.239990234375,269.0799865722656,256.1400146484375,266.6300048828125,266.6300048828125,11149500,48,43.0,,0.43,20.64,2.829986572265625,0.010629057548415588
491,2018-11-28,6,0.005672897196261682,0.0,NFLX,271.9800109863281,284.0,263.3399963378906,282.6499938964844,282.6499938964844,14801300,72,43.0,,0.43,30.96,14.920013427734375,0.05544824651508362
492,2018-11-29,6,0.005672897196261682,0.0,NFLX,282.32000732421875,290.489990234375,275.5,288.75,288.75,15431500,71,43.0,,0.43,30.53,6.489990234375,0.022852078290052757
493,2018-11-30,1,0.0017788161993769471,-0.686436024162548,NFLX,288.0,290.8099975585937,283.0599975585937,286.1300048828125,286.1300048828125,11860100,54,43.0,,0.43,23.22,0.32000732421869316,0.0011016122240925519
494,2018-12-03,6,0.005672897196261682,2.1891418563922938,NFLX,293.19000244140625,298.7200012207031,284.5799865722656,290.29998779296875,290.29998779296875,14117400,100,35.0,,0.35,35.0,7.910003662109432,0.02719990278365758
495,2018-12-04,16,0.013461059190031151,1.372872048325096,NFLX,288.1300048828125,295.739990234375,274.7200012207031,275.3299865722656,275.3299865722656,12800600,85,35.0,,0.35,29.75,-2.980010986328125,-0.009975933898468403
496,2018-12-06,12,0.010345794392523363,4.816112084063046,NFLX,268.3299865722656,283.2200012207031,267.1400146484375,282.8800048828125,282.8800048828125,13074300,67,35.0,,0.35,23.45,-12.519989013671875,-0.04233444724113822
497,2018-12-07,6,0.005672897196261682,-0.45167118337850043,NFLX,282.4800109863281,284.2099914550781,263.3800048828125,265.1400146484375,265.1400146484375,12466700,80,35.0,,0.35,28.0,0.989990234375,0.0034954813576302257
498,2018-12-10,12,0.010345794392523363,4.816112084063046,NFLX,264.19000244140625,271.17999267578125,260.6099853515625,269.70001220703125,269.70001220703125,9605600,80,35.0,,0.35,28.0,-13.029998779296875,-0.04584637828032301
499,2018-12-11,1,0.0017788161993769471,-0.8280638361939174,NFLX,274.0799865722656,274.5,262.760009765625,265.32000732421875,265.32000732421875,9843200,71,35.0,,0.35,24.85,3.32000732421875,0.012242818105641318
500,2018-12-12,10,0.00878816199376947,3.940455341506129,NFLX,267.6600036621094,281.7699890136719,266.4800109863281,274.8800048828125,274.8800048828125,11456700,83,35.0,,0.35,29.05,7.269989013671875,0.02648447728113612
501,2018-12-13,9,0.008009345794392523,-0.08862105636299189,NFLX,277.6400146484375,279.32000732421875,271.8500061035156,276.0199890136719,276.0199890136719,8379300,74,35.0,,0.35,25.9,-2.449981689453125,-0.008694970312591588
502,2018-12-14,18,0.015018691588785046,0.8751458576429403,NFLX,271.8099975585937,277.6700134277344,265.0,266.8399963378906,266.8399963378906,9915300,70,35.0,,0.35,24.5,-1.649993896484375,-0.005907181201556977
503,2018-12-17,2,0.0025576323987538943,-0.37850113550340636,NFLX,266.510009765625,272.9800109863281,261.0799865722656,262.79998779296875,262.79998779296875,9634700,73,35.0,,0.35,25.55,-4.69000244140625,-0.016890561510441437
504,2018-12-18,3,0.003336448598130841,0.30450669914738104,NFLX,263.29998779296875,275.75,263.2900085449219,270.94000244140625,270.94000244140625,10350100,81,35.0,,0.35,28.35,2.769989013671875,0.010147222881497386
505,2018-12-19,12,0.010345794392523363,2.1008403361344534,NFLX,269.9599914550781,280.8699951171875,263.7699890136719,266.7699890136719,266.7699890136719,13788400,74,35.0,,0.35,25.9,5.1199951171875,0.01856752535698103
506,2018-12-20,31,0.02514330218068536,1.4302920806985853,NFLX,264.6400146484375,269.8999938964844,251.8800048828125,260.5799865722656,260.5799865722656,16792900,86,35.0,,0.35,30.1,-10.970001220703125,-0.03905722010685442
507,2018-12-21,27,0.02202803738317757,-0.12390038409119064,NFLX,263.8299865722656,264.5,241.2899932861328,246.38999938964844,246.38999938964844,21397600,100,35.0,,0.35,35.0,-5.399993896484375,-0.020007387990365944
508,2018-12-24,51,0.0407196261682243,3.6334633108826653,NFLX,242.0,250.6499938964844,233.67999267578125,233.8800048828125,233.8800048828125,9547600,70,35.0,,0.35,24.5,-13.850006103515597,-0.05236297203597584
509,2018-12-26,53,0.04227725856697819,0.7352001022887098,NFLX,233.9199981689453,254.5,231.22999572753903,253.6699981689453,253.6699981689453,14402700,96,35.0,,0.35,33.599999999999994,3.8500061035155966,0.015360088558811658
510,2018-12-27,22,0.018133956386292834,-0.5710706653894333,NFLX,250.1100006103516,255.58999633789065,240.1000061035156,255.57000732421875,255.57000732421875,12235200,85,35.0,,0.35,29.75,1.0899963378906534,0.004282893272654853
511,2018-12-28,13,0.01112461059190031,-0.3865315237931627,NFLX,257.94000244140625,261.9100036621094,249.8000030517578,256.0799865722656,256.0799865722656,10992800,67,35.0,,0.35,23.45,6.320007324218722,0.024727131009711467
512,2018-12-31,14,0.011903426791277257,5.691768826619964,NFLX,260.1600036621094,270.1000061035156,260.0,267.6600036621094,267.6600036621094,13508900,68,35.0,,0.35,23.8,8.19000244140625,0.03127029256955072
513,2019-01-02,20,0.01657632398753894,2.387014640356461,NFLX,259.2799987792969,269.75,256.5799865722656,267.6600036621094,267.6600036621094,11679500,20,65.0,,0.65,13.0,-0.350006103515625,-0.0012958389322712538
