,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TWO_unscaled,TWO_monthly,isPartial,scale,TWO,Stock_Price_Change,Stock_Price_Change_Percent
498,2021-06-09,2,0.007849315068493151,0.05768343331795123,TWO,7.690000057220459,7.78000020980835,7.639999866485596,7.679999828338623,7.1175408363342285,4726800,99,73.0,,0.73,72.27,0.15000009536743164,0.019659252046868803
499,2021-06-10,1,0.007421232876712328,-0.054537521815008816,TWO,7.730000019073486,7.739999771118164,7.599999904632568,7.610000133514404,7.05266809463501,2328600,98,73.0,,0.73,71.53999999999999,-0.04000043869018555,-0.0051414444230678535
500,2021-06-11,1,0.007421232876712328,0.0,TWO,7.590000152587891,7.599999904632568,7.460000038146973,7.550000190734863,6.997062683105469,1959000,95,73.0,,0.73,69.35,-0.1399998664855957,-0.01808783858211538
501,2021-06-14,27,0.0185513698630137,1.4997692662667284,TWO,7.559999942779541,7.619999885559082,7.53000020980835,7.550000190734863,6.997062683105469,1887300,95,73.0,,0.73,69.35,0.019999980926513672,0.0026315764707212086
502,2021-06-15,1,0.007421232876712328,-0.5999630791951265,TWO,7.550000190734863,7.559999942779541,7.400000095367432,7.460000038146973,6.913653373718262,2416600,91,73.0,,0.73,66.42999999999999,-0.059999942779541016,-0.007874008357040663
503,2021-06-16,17,0.014270547945205478,0.9229349330872172,TWO,7.460000038146973,7.53000020980835,7.440000057220459,7.5,6.950724124908447,2257600,90,73.0,,0.73,65.7,-0.029999732971191406,-0.0039682186770177985
504,2021-06-17,182,0.0849041095890411,4.949604031677467,TWO,7.800000190734863,7.849999904632568,7.590000152587891,7.75,7.182414531707764,25292900,94,73.0,,0.73,68.62,0.31999969482421875,0.04249663823480332
505,2021-06-18,2,0.007849315068493151,-0.9075508228460794,TWO,7.639999866485596,7.78000020980835,7.409999847412109,7.760000228881836,7.1916823387146,18965900,88,73.0,,0.73,64.24,-0.06999969482421875,-0.008917158684665694
506,2021-06-21,31,0.020263698630136988,1.7305029995385328,TWO,7.789999961853027,8.149999618530273,7.699999809265137,8.010000228881836,7.423373699188232,96475500,91,73.0,,0.73,66.42999999999999,0.36999940872192383,0.04755776333469264
507,2021-06-22,1,0.007421232876712328,-0.6337671117120163,TWO,8.050000190734863,8.09000015258789,7.920000076293945,8.09000015258789,7.497513771057129,9709600,91,73.0,,0.73,66.42999999999999,-0.05999946594238281,-0.007361898006223777
508,2021-06-23,-6,0.004424657534246575,-0.4037840332256576,TWO,8.100000381469727,8.119999885559082,7.800000190734863,7.840000152587891,7.265823364257812,10721800,90,73.0,,0.73,65.7,0.029999732971191406,0.0037082487522073215
509,2021-06-24,42,0.024972602739726027,4.643962848297214,TWO,7.869999885559082,7.949999809265137,7.820000171661377,7.940000057220459,7.358499050140381,5519600,90,73.0,,0.73,65.7,-0.1700000762939453,-0.020935970282004557
510,2021-06-25,10,0.011273972602739726,-0.5485463521667581,TWO,7.960000038146973,7.980000019073486,7.880000114440918,7.880000114440918,7.30289363861084,9961300,86,73.0,,0.73,62.78,0.03000020980834961,0.003773611387183573
511,2021-06-28,11,0.011702054794520547,-0.17998560115190787,TWO,7.739999771118164,7.75,7.590000152587891,7.710000038146973,7.30289363861084,3784500,90,73.0,,0.73,65.7,-0.23000001907348633,-0.02882205745911648
512,2021-06-30,7,0.009989726027397259,-0.14632718759145447,TWO,7.539999961853027,7.570000171661377,7.480000019073486,7.559999942779541,7.160813808441162,3736400,88,73.0,,0.73,64.24,-0.17999982833862305,-0.023225784301757812
513,2021-07-02,4,0.008705479452054795,-0.1285567363729858,TWO,7.619999885559082,7.619999885559082,7.440000057220459,7.460000038146973,7.066094398498535,3839700,92,69.0,,0.69,63.48,0.04999971389770508,0.006604981871054738
514,2021-07-06,1,0.007421232876712328,0.5292872265349329,TWO,7.46999979019165,7.46999979019165,7.309999942779541,7.360000133514404,6.97137451171875,4136400,97,69.0,,0.69,66.92999999999999,-0.15000009536743164,-0.019685052181129592
515,2021-07-08,12,0.01213013698630137,0.6345177664974619,TWO,7.179999828338623,7.300000190734863,7.03000020980835,7.230000019073486,6.848238945007324,5411800,97,69.0,,0.69,66.92999999999999,-0.1699995994567871,-0.022757644475439265
516,2021-07-09,2,0.007849315068493151,-0.3529079616036137,TWO,7.28000020980835,7.400000095367432,7.239999771118164,7.329999923706055,6.942958831787109,4346700,96,69.0,,0.69,66.24,0.09999990463256836,0.013698616715036138
517,2021-07-12,1,0.007421232876712328,-0.054537521815008816,TWO,7.329999923706055,7.369999885559082,7.269999980926514,7.329999923706055,6.942958831787109,4824100,100,69.0,,0.69,69.0,-0.03000020980834961,-0.0040540823542868365
518,2021-07-13,-5,0.004852739726027397,-0.3461005999077065,TWO,6.559999942779541,6.760000228881836,6.550000190734863,6.659999847412109,6.308335781097412,47107700,100,69.0,,0.69,69.0,-0.6099996566772461,-0.08276793299176177
519,2021-07-14,19,0.015126712328767122,2.1171489061397315,TWO,6.670000076293945,6.739999771118164,6.46999979019165,6.579999923706055,6.232560634613037,34444800,96,69.0,,0.69,66.24,-0.020000457763671875,-0.0029586474980016764
520,2021-07-16,1,0.007421232876712328,-0.5093955173194475,TWO,6.429999828338623,6.510000228881836,6.309999942779541,6.369999885559082,6.03364896774292,8414400,96,69.0,,0.69,66.24,-0.22999954223632812,-0.03412456232148675
521,2021-07-19,19,0.015126712328767122,1.0383017997231194,TWO,6.25,6.300000190734863,6.090000152587891,6.179999828338623,5.8536810874938965,12927700,99,69.0,,0.69,68.30999999999999,-0.21000003814697266,-0.03225806924173369
522,2021-07-20,9,0.010845890410958903,-0.2829975096219154,TWO,6.199999809265137,6.369999885559082,6.150000095367432,6.340000152587891,6.005232810974121,7914800,95,69.0,,0.69,65.55,0.06999969482421875,0.011111062334119293
523,2021-07-22,13,0.01255821917808219,0.15787811809283236,TWO,6.429999828338623,6.429999828338623,6.28000020980835,6.289999961853027,5.957873344421387,3412000,93,69.0,,0.69,64.17,0.059999942779541016,0.00941914346271222
524,2021-07-23,2,0.007849315068493151,-0.3749659121898008,TWO,6.349999904632568,6.360000133514404,6.269999980926514,6.28000020980835,5.94840145111084,3522300,88,69.0,,0.69,60.72,-0.06999969482421875,-0.01088642250279892
525,2021-07-27,1,0.007421232876712328,-0.054537521815008816,TWO,6.440000057220459,6.449999809265137,6.320000171661377,6.409999847412109,6.071537017822266,4433700,97,69.0,,0.69,66.92999999999999,0.08999967575073242,0.014150892116569835
526,2021-07-29,80,0.04123972602739726,4.556991232118136,TWO,6.46999979019165,6.559999942779541,6.420000076293945,6.489999771118164,6.147312164306641,5862400,93,69.0,,0.69,64.17,0.1100001335144043,0.0170542847701165
527,2021-07-30,1,0.007421232876712328,-0.8200465039030062,TWO,6.5,6.579999923706055,6.360000133514404,6.409999847412109,6.071537017822266,5185400,94,69.0,,0.69,64.86,0.019999980926513672,0.0030487776068546246
528,2021-08-02,2,0.007849315068493151,-0.21426122728830976,TWO,6.420000076293945,6.519999980926514,6.349999904632568,6.369999885559082,6.03364896774292,3973500,83,70.0,,0.7,58.1,-0.059999942779541016,-0.009118532443044058
529,2021-08-03,1,0.007421232876712328,-0.054537521815008816,TWO,6.349999904632568,6.360000133514404,6.150000095367432,6.360000133514404,6.024177074432373,4509800,81,70.0,,0.7,56.7,-0.15999984741210938,-0.02453985396935121
530,2021-08-04,2,0.007849315068493151,0.05768343331795123,TWO,6.269999980926514,6.320000171661377,6.199999809265137,6.28000020980835,5.94840145111084,4316300,85,70.0,,0.7,59.49999999999999,-0.039999961853027344,-0.006289302046118661
531,2021-08-06,8,0.010417808219178083,0.32722513089005223,TWO,6.420000076293945,6.480000019073486,6.329999923706055,6.380000114440918,6.043121337890625,3291600,83,70.0,,0.7,58.1,0.15999984741210938,0.025316430864913864
532,2021-08-09,1,0.007421232876712328,-0.1475216365066877,TWO,6.360000133514404,6.420000076293945,6.300000190734863,6.369999885559082,6.03364896774292,4667400,83,70.0,,0.7,58.1,-0.059999942779541016,-0.009259250401687513
533,2021-08-13,2,0.007849315068493151,0.05768343331795123,TWO,6.53000020980835,6.570000171661377,6.489999771118164,6.519999980926514,6.175728797912598,2019300,82,70.0,,0.7,57.4,0.15000009536743164,0.023364500558389567
534,2021-08-19,19,0.015126712328767122,0.9271378708551481,TWO,6.300000190734863,6.360000133514404,6.21999979019165,6.25,5.919985294342041,3536000,88,70.0,,0.7,61.6,-0.21000003814697266,-0.031963475290727295
535,2021-08-24,11,0.011702054794520547,0.4137360364087712,TWO,6.480000019073486,6.579999923706055,6.460000038146973,6.559999942779541,6.213616371154785,2562300,93,70.0,,0.7,65.1,0.2199997901916504,0.03459116125365291
536,2021-08-26,8,0.010417808219178083,-0.10974539069359068,TWO,6.590000152587891,6.639999866485596,6.480000019073486,6.5,6.156784534454346,3011500,97,70.0,,0.7,67.89999999999999,0.059999942779541016,0.009118532443044058
537,2021-08-27,6,0.009561643835616439,-0.08218277449046674,TWO,6.550000190734863,6.639999866485596,6.510000228881836,6.610000133514404,6.260976314544678,2679400,95,70.0,,0.7,66.5,0.0,0.0
538,2021-08-30,2,0.007849315068493151,-0.1790830945558739,TWO,6.630000114440918,6.639999866485596,6.519999980926514,6.559999942779541,6.213616371154785,1892400,95,70.0,,0.7,66.5,0.0,0.0
539,2021-09-01,7,0.009989726027397259,0.2726876090750434,TWO,6.599999904632568,6.610000133514404,6.519999980926514,6.570000171661377,6.22308874130249,2552300,83,85.0,False,0.85,70.55,-0.029999732971191406,-0.004518032164821384
540,2021-09-03,3,0.008277397260273971,-0.1714089818306479,TWO,6.550000190734863,6.550000190734863,6.46999979019165,6.510000228881836,6.166256427764893,2219800,82,85.0,,0.85,69.7,-0.059999942779541016,-0.00907714698451001
541,2021-09-09,17,0.014270547945205478,0.49247851002865306,TWO,6.409999847412109,6.519999980926514,6.380000114440918,6.449999809265137,6.109424591064453,1977900,91,85.0,,0.85,77.35,-0.03000020980834961,-0.004580184570190604
542,2021-09-10,1,0.007421232876712328,-0.4799616030717542,TWO,6.489999771118164,6.489999771118164,6.380000114440918,6.380000114440918,6.043121337890625,1851300,87,85.0,,0.85,73.95,-0.03000020980834961,-0.004601259186520212
543,2021-09-14,16,0.013842465753424658,0.6723210591642534,TWO,6.550000190734863,6.550000190734863,6.440000057220459,6.449999809265137,6.109424591064453,1942800,92,85.0,,0.85,78.2,0.06000041961669922,0.009245057277769586
544,2021-09-15,1,0.007421232876712328,-0.4638792676892628,TWO,6.449999809265137,6.519999980926514,6.429999828338623,6.5,6.156784534454346,2030800,94,85.0,,0.85,79.89999999999999,-0.03000020980834961,-0.004580184570190604
545,2021-09-16,40,0.024116438356164383,2.2496538994000925,TWO,6.5,6.539999961853027,6.46999979019165,6.480000019073486,6.137840747833252,1485300,95,85.0,,0.85,80.75,0.019999980926513672,0.0030674817461688875
546,2021-09-17,41,0.024544520547945207,0.01775063902300489,TWO,6.480000019073486,6.53000020980835,6.46999979019165,6.519999980926514,6.175728797912598,5637200,93,85.0,,0.85,79.05,-0.009999752044677734,-0.0015290140830283017
547,2021-09-21,14,0.012986301369863014,-0.47090832984512354,TWO,6.449999809265137,6.53000020980835,6.449999809265137,6.46999979019165,6.128368377685547,1970500,99,85.0,,0.85,84.14999999999999,0.0,0.0
548,2021-09-22,2,0.007849315068493151,-0.39556962025316456,TWO,6.46999979019165,6.599999904632568,6.460000038146973,6.570000171661377,6.22308874130249,2340000,96,85.0,,0.85,81.6,0.06999969482421875,0.010719707898182884
549,2021-09-23,2,0.007849315068493151,0.0,TWO,6.599999904632568,6.679999828338623,6.590000152587891,6.599999904632568,6.251504421234131,3851900,94,85.0,,0.85,79.89999999999999,0.07999992370605469,0.012121200736670001
550,2021-09-24,3,0.008277397260273971,0.054537521815008594,TWO,6.599999904632568,6.670000076293945,6.579999923706055,6.639999866485596,6.289391994476318,4197500,94,85.0,,0.85,79.89999999999999,-0.009999752044677734,-0.001496968907432561
551,2021-09-27,0,0.0069931506849315065,-0.7499693890045305,TWO,6.679999828338623,6.730000019073486,6.659999847412109,6.690000057220459,6.336752414703369,5604700,97,85.0,,0.85,82.45,0.059999942779541016,0.008995493567202306
552,2021-09-29,90,0.04552054794520548,5.509304603330069,TWO,6.670000076293945,6.679999828338623,6.610000133514404,6.639999866485596,6.289391994476318,3255900,94,85.0,,0.85,79.89999999999999,-0.05000019073486328,-0.0074294488251348545
553,2021-09-30,4,0.008705479452054795,-0.8087571471561842,TWO,6.489999771118164,6.510000228881836,6.329999923706055,6.340000152587891,6.163021087646484,4634300,97,85.0,,0.85,82.45,-0.1699995994567871,-0.025449042488833062
554,2021-10-01,1,0.007421232876712328,-0.1475216365066877,TWO,6.360000133514404,6.460000038146973,6.309999942779541,6.429999828338623,6.250508785247803,4196600,87,84.0,False,0.84,73.08,-0.05000019073486328,-0.007680520580173877
555,2021-10-04,6,0.009561643835616439,0.28841716658975547,TWO,6.380000114440918,6.53000020980835,6.369999885559082,6.420000076293945,6.240787982940674,2200400,91,84.0,,0.84,76.44,0.07000017166137695,0.010835939821674634
556,2021-10-06,7,0.009989726027397259,0.0447707736389682,TWO,6.449999809265137,6.46999979019165,6.369999885559082,6.449999809265137,6.2699503898620605,2288400,92,84.0,,0.84,77.28,-0.06000041961669922,-0.009188425373490183
557,2021-10-07,6,0.009561643835616439,-0.042852245457661864,TWO,6.489999771118164,6.579999923706055,6.480000019073486,6.489999771118164,6.308833599090576,3320800,95,84.0,,0.84,79.8,0.1100001335144043,0.017001566782299138
558,2021-10-08,2,0.007849315068493151,-0.1790830945558739,TWO,6.510000228881836,6.539999961853027,6.489999771118164,6.510000228881836,6.328275680541992,1748200,91,84.0,,0.84,76.44,-0.039999961853027344,-0.006079021628696002
559,2021-10-11,3,0.008277397260273971,0.054537521815008594,TWO,6.550000190734863,6.659999847412109,6.539999961853027,6.590000152587891,6.406042575836182,2518000,91,84.0,,0.84,76.44,0.11999988555908203,0.018348606461624728
560,2021-10-12,3,0.008277397260273971,0.0,TWO,6.619999885559082,6.659999847412109,6.579999923706055,6.650000095367432,6.464367866516113,2078600,93,84.0,,0.84,78.11999999999999,0.0,0.0
561,2021-10-13,6,0.009561643835616439,0.15515101365328943,TWO,6.659999847412109,6.710000038146973,6.599999904632568,6.630000114440918,6.444926261901856,3888000,95,84.0,,0.84,79.8,0.05000019073486328,0.007507536318381636
562,2021-10-15,11,0.011702054794520547,0.2238538681948421,TWO,6.769999980926514,6.789999961853027,6.659999847412109,6.659999847412109,6.474088191986084,1945000,87,84.0,,0.84,73.08,0.07999992370605469,0.011922492287816278
563,2021-10-19,9,0.010845890410958903,0.2458693941778125,TWO,6.71999979019165,6.739999771118164,6.679999828338623,6.710000038146973,6.522692680358887,1226400,100,84.0,,0.84,84.0,-0.05000019073486328,-0.007363798382293063
564,2021-10-21,94,0.047232876712328765,3.354910009472688,TWO,6.739999771118164,6.789999961853027,6.679999828338623,6.75,6.5615763664245605,2667300,92,84.0,,0.84,77.28,0.05000019073486328,0.007418426176974302
565,2021-10-22,8,0.010417808219178083,-0.7794373549883991,TWO,6.760000228881836,6.769999980926514,6.690000057220459,6.710000038146973,6.522692680358887,1719000,88,84.0,,0.84,73.92,-0.019999980926513672,-0.0029455053076400395
566,2021-10-25,14,0.012986301369863014,0.24654832347140032,TWO,6.710000038146973,6.78000020980835,6.699999809265137,6.71999979019165,6.532413482666016,3598700,96,84.0,,0.84,80.64,0.010000228881835938,0.0014771386868552838
567,2021-10-26,3,0.008277397260273971,-0.3626054852320676,TWO,6.480000019073486,6.539999961853027,6.440000057220459,6.440000057220459,6.260229587554932,21735000,97,84.0,,0.84,81.48,-0.24000024795532227,-0.03539826556467118
568,2021-10-27,3,0.008277397260273971,0.0,TWO,6.519999980926514,6.53000020980835,6.420000076293945,6.440000057220459,6.260229587554932,14789100,94,84.0,,0.84,78.96,-0.009999752044677734,-0.0015290140830283017
569,2021-10-28,1,0.007421232876712328,-0.10343400910219269,TWO,6.460000038146973,6.480000019073486,6.349999904632568,6.400000095367432,6.221346378326416,4963800,95,84.0,,0.84,79.8,-0.05000019073486328,-0.007656996803730665
570,2021-10-29,9,0.010845890410958903,0.4614674665436085,TWO,6.420000076293945,6.449999809265137,6.389999866485596,6.420000076293945,6.240787982940674,4470600,88,84.0,,0.84,73.92,-0.03000020980834961,-0.004629661993834189
571,2021-11-01,0,0.0069931506849315065,-0.35522576570887265,TWO,6.460000038146973,6.53000020980835,6.440000057220459,6.510000228881836,6.328275680541992,4755800,95,82.0,False,0.82,77.89999999999999,0.08000040054321289,0.012403163241694326
572,2021-11-02,5,0.009133561643835615,0.3060724779627815,TWO,6.519999980926514,6.53000020980835,6.380000114440918,6.400000095367432,6.221346378326416,4528700,95,82.0,,0.82,77.89999999999999,0.0,0.0
573,2021-11-03,50,0.028397260273972602,2.1091113610798655,TWO,6.429999828338623,6.510000228881836,6.389999866485596,6.420000076293945,6.240787982940674,4068500,94,82.0,,0.82,77.08,-0.019999980926513672,-0.003062784116985573
574,2021-11-05,14,0.012986301369863014,-0.5426917510853835,TWO,6.409999847412109,6.480000019073486,6.400000095367432,6.429999828338623,6.250508785247803,4080400,90,82.0,,0.82,73.8,-0.03000020980834961,-0.004608326997478818
575,2021-11-09,35,0.021976027397260275,0.692246835443038,TWO,6.400000095367432,6.550000190734863,6.289999961853027,6.309999942779541,6.133858680725098,8380400,99,82.0,,0.82,81.17999999999999,0.07000017166137695,0.010802495594959272
576,2021-11-10,15,0.013414383561643834,-0.3895901511609787,TWO,6.309999942779541,6.369999885559082,6.170000076293945,6.190000057220459,6.017208576202393,8667700,93,82.0,,0.82,76.25999999999999,-0.18000030517578125,-0.02748096182201587
577,2021-11-11,3,0.008277397260273971,-0.3829461322440644,TWO,6.260000228881836,6.349999904632568,6.25,6.329999923706055,6.153300285339356,4381500,91,82.0,,0.82,74.61999999999999,-0.019999980926513672,-0.003139714487570666
578,2021-11-12,20,0.015554794520547945,0.879189077368639,TWO,6.340000152587891,6.349999904632568,6.239999771118164,6.260000228881836,6.085254669189453,2738500,93,82.0,,0.82,76.25999999999999,0.0,0.0
579,2021-11-15,3,0.008277397260273971,-0.4678555702333774,TWO,6.28000020980835,6.300000190734863,6.139999866485596,6.139999866485596,5.96860408782959,6027700,96,82.0,,0.82,78.72,-0.04999971389770508,-0.007873970810807207
580,2021-11-16,-1,0.006565068493150685,-0.2068680182043855,TWO,6.150000095367432,6.159999847412109,6.059999942779541,6.159999847412109,5.988045692443848,5026600,100,82.0,,0.82,82.0,-0.1400003433227539,-0.022222276045109735
581,2021-11-17,1,0.007421232876712328,0.1304121022430882,TWO,6.090000152587891,6.139999866485596,6.050000190734863,6.119999885559082,5.949162483215332,5561600,95,82.0,,0.82,77.89999999999999,-0.019999980926513672,-0.0032467502308325402
582,2021-11-18,42,0.024972602739726027,2.3650207660359945,TWO,6.119999885559082,6.139999866485596,5.989999771118164,6.059999942779541,5.8908371925354,5035800,93,82.0,,0.82,76.25999999999999,0.0,0.0
583,2021-11-19,2,0.007849315068493151,-0.6856829402084477,TWO,6.03000020980835,6.079999923706055,6.0,6.070000171661377,5.900558471679688,3581600,93,82.0,,0.82,76.25999999999999,-0.059999942779541016,-0.009771977863882841
584,2021-11-23,4,0.008705479452054795,0.051717004551096624,TWO,6.070000171661377,6.090000152587891,6.010000228881836,6.079999923706055,5.910278797149658,2758400,85,82.0,,0.82,69.7,0.010000228881835938,0.0016447745077832199
585,2021-11-24,9,0.010845890410958903,0.2458693941778125,TWO,6.070000171661377,6.190000057220459,6.059999942779541,6.139999866485596,5.96860408782959,2817700,72,82.0,,0.82,59.04,0.09999990463256836,0.01642034517685098
586,2021-11-26,7,0.009989726027397259,-0.07893905904641618,TWO,6.090000152587891,6.090000152587891,5.769999980926514,5.989999771118164,5.82279109954834,8333400,64,82.0,,0.82,52.48,-0.09999990463256836,-0.016155073296957645
587,2021-11-30,12,0.01213013698630137,0.2142612272883102,TWO,5.960000038146973,6.019999980926514,5.829999923706055,5.880000114440918,5.715861797332764,6997200,94,82.0,,0.82,77.08,-0.07000017166137695,-0.011494280772986643
588,2021-12-01,13,0.01255821917808219,0.03529079616036124,TWO,6.0,6.059999942779541,5.800000190734863,5.800000190734863,5.638095378875732,6476800,95,74.0,False,0.74,70.3,0.039999961853027344,0.006644511956771071
589,2021-12-02,6,0.009561643835616439,-0.23861467139350956,TWO,5.840000152587891,6.03000020980835,5.829999923706055,6.010000228881836,5.842233180999756,5290200,97,74.0,,0.74,71.78,-0.029999732971191406,-0.0049504510320889095
590,2021-12-03,9,0.010845890410958903,0.13431232091690526,TWO,6.019999980926514,6.019999980926514,5.909999847412109,5.920000076293945,5.7547454833984375,3499900,95,74.0,,0.74,70.3,-0.010000228881835938,-0.001658412692186917
591,2021-12-06,8,0.010417808219178083,-0.19778481012658222,TWO,5.980000019073486,6.139999866485596,5.940000057220459,6.090000152587891,5.920000076293945,4506600,99,74.0,,0.74,73.26,0.11999988555908203,0.01993353587031299
592,2021-12-07,1,0.007421232876712328,-0.28763971071663386,TWO,6.119999885559082,6.199999809265137,6.090000152587891,6.139999866485596,5.96860408782959,2952500,100,74.0,,0.74,74.0,0.059999942779541016,0.009771977863882952
593,2021-12-08,22,0.01641095890410959,1.2113520996769727,TWO,6.170000076293945,6.269999980926514,6.150000095367432,6.210000038146973,6.03665018081665,2519500,99,74.0,,0.74,73.26,0.07000017166137695,0.011290350615296818
594,2021-12-09,3,0.008277397260273971,-0.4956176961602672,TWO,6.210000038146973,6.230000019073486,6.130000114440918,6.179999828338623,6.0074872970581055,2664400,97,74.0,,0.74,71.78,-0.039999961853027344,-0.006379579262313917
595,2021-12-10,11,0.011702054794520547,0.4137360364087712,TWO,6.210000038146973,6.230000019073486,6.039999961853027,6.039999961853027,5.871395587921143,3682900,98,74.0,,0.74,72.52,0.0,0.0
596,2021-12-13,2,0.007849315068493151,0.05768343331795123,TWO,6.03000020980835,6.039999961853027,5.920000076293945,5.989999771118164,5.82279109954834,4502200,95,74.0,,0.74,70.3,-0.19000005722045898,-0.030497601386639372
597,2021-12-16,2,0.007849315068493151,0.0,TWO,6.0,6.019999980926514,5.820000171661377,5.829999923706055,5.667257785797119,4900600,90,74.0,,0.74,66.6,-0.019999980926513672,-0.0033112551411966784
598,2021-12-17,3,0.008277397260273971,0.054537521815008594,TWO,5.849999904632568,5.869999885559082,5.71999979019165,5.769999980926514,5.608932495117188,19040000,79,74.0,,0.74,58.46,-0.15000009536743164,-0.02491695944230643
599,2021-12-21,31,0.020263698630136988,1.581588132635253,TWO,5.739999771118164,5.920000076293945,5.730000019073486,5.900000095367432,5.73530387878418,5548900,71,74.0,,0.74,52.54,0.05000019073486328,0.008517920223111153
600,2021-12-22,3,0.008277397260273971,-0.5915159709312152,TWO,5.889999866485596,6.0,5.869999885559082,5.960000038146973,5.793628692626953,3934700,70,74.0,,0.74,51.8,0.07999992370605469,0.01351350045186761
601,2021-12-23,1,0.007421232876712328,-0.10343400910219269,TWO,5.989999771118164,6.090000152587891,5.980000019073486,6.059999942779541,5.8908371925354,2552100,64,74.0,,0.74,47.36,0.09000015258789062,0.015000025431315178
602,2021-12-27,1,0.007421232876712328,-0.721894250513347,TWO,6.099999904632568,6.110000133514404,5.980000019073486,6.090000152587891,5.920000076293945,4899800,70,74.0,,0.74,51.8,0.019999980926513672,0.003284069035370152
603,2021-12-29,6,0.009561643835616439,0.28841716658975547,TWO,5.900000095367432,5.909999847412109,5.829999923706055,5.849999904632568,5.849999904632568,3451100,69,74.0,,0.74,51.06,-0.20000028610229492,-0.03273327033255835
604,2021-12-30,10,0.011273972602739726,0.1790830945558739,TWO,5.829999923706055,5.960000038146973,5.820000171661377,5.829999923706055,5.829999923706055,3417100,69,74.0,,0.74,51.06,0.05000019073486328,0.008460269378307572
605,2021-12-31,12,0.01213013698630137,0.07594167679222363,TWO,5.809999942779541,5.869999885559082,5.760000228881836,5.769999980926514,5.769999980926514,3365100,65,74.0,,0.74,48.1,-0.09000015258789062,-0.015100696646282663
