,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NEW_unscaled,NEW_monthly,isPartial,scale,NEW,Stock_Price_Change,Stock_Price_Change_Percent
533,2021-06-10,6,0.03285328185328185,-0.1903130649919117,NEW,21.700000762939453,25.299999237060547,21.200000762939453,22.0,22.0,492190,99,83.0,,0.83,82.17,3.309999465942383,0.15052294226440877
534,2021-06-11,4,0.030922779922779923,-0.05876131155247388,NEW,21.899999618530277,22.82999992370605,20.200000762939453,20.700000762939453,20.700000762939453,103900,99,83.0,,0.83,82.17,-2.4699993133544957,-0.0976284343019399
535,2021-06-14,14,0.04057528957528957,0.4477200716352112,NEW,21.100000381469727,21.309999465942383,19.600000381469727,20.299999237060547,20.299999237060547,76440,94,83.0,,0.83,78.02,-1.5200004577636683,-0.0665790829103482
536,2021-06-15,3,0.02995752895752896,-0.2616804643638785,NEW,20.200000762939453,23.299999237060547,19.0,19.899999618530277,19.899999618530277,155130,94,83.0,,0.83,78.02,1.989999771118164,0.09338337968044441
537,2021-06-16,7,0.033818532818532816,0.12888258796236607,NEW,19.0,19.5,17.700000762939453,18.5,18.5,145990,94,83.0,,0.83,78.02,-3.799999237060547,-0.1630901013514343
538,2021-06-17,9,0.03574903474903475,0.0570841420253454,NEW,18.299999237060547,18.31999969482422,17.100000381469727,17.100000381469727,17.100000381469727,94490,94,83.0,,0.83,78.02,-1.1800003051757812,-0.06051283616286063
539,2021-06-18,4,0.030922779922779923,-0.13500378010584302,NEW,17.0,18.5,16.5,18.0,18.0,136300,98,83.0,,0.83,81.33999999999999,0.18000030517578125,0.009825344332655028
540,2021-06-21,3,0.02995752895752896,0.0332933812758025,NEW,17.799999237060547,17.84000015258789,17.0,17.299999237060547,17.299999237060547,72740,93,83.0,,0.83,77.19,-0.6599998474121094,-0.03567566742768158
541,2021-06-22,4,0.030922779922779923,0.03222064699059146,NEW,17.600000381469727,17.700000762939453,16.100000381469727,16.899999618530273,16.899999618530273,90980,100,83.0,,0.83,83.0,-0.1399993896484375,-0.007847499352634735
542,2021-06-23,5,0.03188803088803089,0.03121488325633659,NEW,17.299999237060547,18.100000381469727,17.239999771118164,17.799999237060547,17.799999237060547,64830,97,83.0,,0.83,80.50999999999999,0.39999961853027344,0.022598847530436172
543,2021-06-24,5,0.03188803088803089,0.0,NEW,18.299999237060547,19.700000762939453,17.799999237060547,18.700000762939453,18.700000762939453,118720,99,83.0,,0.83,82.17,1.6000003814697266,0.08839780926788054
544,2021-06-25,2,0.028992277992277993,-0.09081002542680716,NEW,18.5,18.799999237060547,17.65999984741211,18.399999618530277,18.399999618530277,52640,95,83.0,,0.83,78.85,-0.9000015258789062,-0.04568535487430181
545,2021-06-28,1,0.02802702702702703,-0.06444129398118315,NEW,18.299999237060547,19.700000762939453,18.200000762939453,18.399999618530277,18.399999618530277,44830,94,83.0,,0.83,78.02,0.9000015258789062,0.047872423532056674
546,2021-06-29,1,0.02802702702702703,0.0,NEW,19.100000381469727,19.100000381469727,17.799999237060547,18.399999618530277,18.399999618530277,32850,95,83.0,,0.83,78.85,-0.6000003814697266,-0.03045687097629335
547,2021-06-30,1,0.02802702702702703,0.0,NEW,18.5,18.5,17.700000762939453,17.899999618530273,17.899999618530273,36940,96,83.0,,0.83,79.67999999999999,-0.6000003814697266,-0.03141363191028157
548,2021-07-01,1,0.02802702702702703,0.0,NEW,17.899999618530273,18.100000381469727,17.600000381469727,17.799999237060547,17.799999237060547,20560,93,84.0,False,0.84,78.11999999999999,-0.39999961853027344,-0.021621601001636348
549,2021-07-07,3,0.02995752895752896,0.06888001102080166,NEW,16.200000762939453,16.25,14.199999809265137,14.5,14.5,140180,94,84.0,,0.84,78.96,-1.8500003814697266,-0.10220996367291268
550,2021-07-08,3,0.02995752895752896,0.0,NEW,13.600000381469728,13.869999885559082,13.0,13.600000381469728,13.600000381469728,119250,93,84.0,,0.84,78.11999999999999,-2.380000114440918,-0.14646154550405655
551,2021-07-09,2,0.028992277992277993,-0.03222064699059157,NEW,13.800000190734863,14.699999809265137,13.300000190734863,14.199999809265137,14.199999809265137,78090,95,84.0,,0.84,79.8,0.8299999237060547,0.059841379275728634
552,2021-07-12,33,0.05891505791505792,0.9666194097177472,NEW,14.0,14.5,13.399999618530272,13.600000381469728,13.600000381469728,41090,95,84.0,,0.84,79.8,-0.19999980926513672,-0.013605429378242606
553,2021-07-13,2,0.028992277992277993,-0.5078969788321647,NEW,13.800000190734863,14.899999618530272,13.5,14.199999809265137,14.199999809265137,43840,94,84.0,,0.84,78.96,0.39999961853027166,0.02758618058829465
554,2021-07-14,15,0.041540540540540544,0.432813956585431,NEW,14.600000381469728,14.600000381469728,13.199999809265137,13.399999618530272,13.399999618530272,37410,91,84.0,,0.84,76.44,-0.2999992370605433,-0.02013417749940416
555,2021-07-15,1,0.02802702702702703,-0.3253090435914119,NEW,13.399999618530272,13.399999618530272,12.199999809265137,12.5,12.5,43770,94,84.0,,0.84,78.96,-1.2000007629394567,-0.08219183093053162
556,2021-07-16,1,0.02802702702702703,0.0,NEW,12.199999809265137,12.770000457763672,11.600000381469728,12.399999618530272,12.399999618530272,56150,96,84.0,,0.84,80.64,-0.6299991607665998,-0.04701486408219013
557,2021-07-19,1,0.02802702702702703,-0.06444129398118315,NEW,11.5,11.829999923706056,11.199999809265137,11.600000381469728,11.600000381469728,42490,91,84.0,,0.84,76.44,-0.9400005340576154,-0.07361006267514514
558,2021-07-20,2,0.028992277992277993,0.03444000551040083,NEW,12.199999809265137,12.25,11.5,12.100000381469728,12.100000381469728,28900,96,84.0,,0.84,80.64,0.42000007629394354,0.0355029652580392
559,2021-07-21,9,0.03574903474903475,0.23305366893061663,NEW,12.199999809265137,12.550000190734863,12.100000381469728,12.5,12.5,23330,98,84.0,,0.84,82.32,0.3000001907348633,0.02448981148856033
560,2021-07-22,5,0.03188803088803089,-0.10800302408467433,NEW,12.800000190734863,12.800000190734863,11.800000190734863,12.600000381469728,12.600000381469728,37420,97,84.0,,0.84,81.48,0.25,0.019920318422350647
561,2021-07-23,4,0.030922779922779923,-0.03027000847560246,NEW,10.5,11.5,8.25,8.399999618530273,8.399999618530273,1488490,98,84.0,,0.84,82.32,-1.3000001907348633,-0.10156251338776179
562,2021-07-26,1,0.02802702702702703,0.0,NEW,6.190000057220459,7.199999809265137,6.099999904632568,6.519999980926514,6.519999980926514,468880,94,84.0,,0.84,78.96,-4.300000190734863,-0.3739130600639011
563,2021-07-27,1,0.02802702702702703,0.0,NEW,7.059999942779541,7.199999809265137,6.119999885559082,6.699999809265137,6.699999809265137,316940,94,84.0,,0.84,78.96,0.0,0.0
564,2021-07-28,1,0.02802702702702703,0.0,NEW,6.900000095367432,7.980000019073486,6.900000095367432,7.28000020980835,7.28000020980835,288550,97,84.0,,0.84,81.48,0.7800002098083496,0.1083333653432359
565,2021-07-29,1,0.02802702702702703,0.0,NEW,7.269999980926514,7.5,6.800000190734863,7.199999809265137,7.199999809265137,123770,95,84.0,,0.84,79.8,-0.48000001907348633,-0.06015037818624169
566,2021-07-30,3,0.02995752895752896,0.06888001102080166,NEW,7.300000190734863,7.300000190734863,6.639999866485596,6.900000095367432,6.900000095367432,125740,92,84.0,,0.84,77.28,-0.19999980926513672,-0.026666641235351562
567,2021-08-02,1,0.02802702702702703,-0.09364464976900977,NEW,6.900000095367432,6.900000095367432,6.599999904632568,6.699999809265137,6.699999809265137,71260,87,84.0,,0.84,73.08,-0.40000009536743164,-0.05479453218030195
568,2021-08-03,1,0.02802702702702703,0.0,NEW,6.800000190734863,7.179999828338623,6.099999904632568,6.71999979019165,6.71999979019165,381470,87,84.0,,0.84,73.08,0.2799997329711914,0.04057967088423364
569,2021-08-04,2,0.028992277992277993,0.03444000551040083,NEW,6.570000171661377,10.699999809265137,6.409999847412109,6.789999961853027,6.789999961853027,3062030,89,84.0,,0.84,74.75999999999999,3.5199999809265137,0.49025070544340177
570,2021-08-05,5,0.03188803088803089,0.09988014382740706,NEW,6.75,7.340000152587891,6.260000228881836,6.730000019073486,6.730000019073486,582260,85,84.0,,0.84,71.39999999999999,-3.359999656677246,-0.3140186651001452
571,2021-08-06,8,0.03478378378378379,0.09081002542680716,NEW,6.769999980926514,8.0,6.5,6.78000020980835,6.78000020980835,789060,87,84.0,,0.84,73.08,0.6599998474121094,0.08991823347298045
572,2021-08-10,5,0.03188803088803089,0.13776002204160354,NEW,7.300000190734863,7.800000190734863,7.0,7.03000020980835,7.03000020980835,142550,89,84.0,,0.84,74.75999999999999,-0.19999980926513672,-0.02499997615814209
573,2021-08-11,6,0.03285328185328185,0.03027000847560224,NEW,7.050000190734863,7.380000114440918,6.53000020980835,6.690000057220459,6.690000057220459,167300,84,84.0,,0.84,70.56,-0.4200000762939453,-0.05384616231071859
574,2021-08-12,1,0.02802702702702703,-0.1469032788811846,NEW,6.5,6.679999828338623,6.300000190734863,6.53000020980835,6.53000020980835,119770,85,84.0,,0.84,71.39999999999999,-0.7000002861022949,-0.09485098580588902
575,2021-08-13,1,0.02802702702702703,0.0,NEW,6.829999923706055,6.829999923706055,5.940000057220459,6.039999961853027,6.039999961853027,168830,89,84.0,,0.84,74.75999999999999,0.15000009536743164,0.02245510467396783
576,2021-08-16,19,0.045401544401544404,0.6199200991872158,NEW,6.039999961853027,6.130000114440918,5.599999904632568,5.829999923706055,5.829999923706055,117850,89,84.0,,0.84,74.75999999999999,-0.6999998092651367,-0.1024889922524782
577,2021-08-17,14,0.04057528957528957,-0.10630155625478366,NEW,5.980000019073486,6.0,5.5,5.690000057220459,5.690000057220459,94940,87,84.0,,0.84,73.08,-0.13000011444091797,-0.021207196087103863
578,2021-08-19,3,0.02995752895752896,-0.2616804643638785,NEW,5.400000095367432,6.0,5.230000019073486,5.699999809265137,5.699999809265137,184370,84,84.0,,0.84,70.56,0.0,0.0
579,2021-08-20,19,0.045401544401544404,0.5155303518494652,NEW,5.670000076293945,5.789999961853027,5.400000095367432,5.550000190734863,5.550000190734863,65140,90,84.0,,0.84,75.6,-0.21000003814697266,-0.03500000635782874
580,2021-08-23,6,0.03285328185328185,-0.2763840462624373,NEW,5.599999904632568,5.699999809265137,5.239999771118164,5.619999885559082,5.619999885559082,118780,88,84.0,,0.84,73.92,-0.09000015258789062,-0.015544067906882564
581,2021-08-24,1,0.02802702702702703,-0.1469032788811846,NEW,5.769999980926514,6.639999866485596,5.400000095367432,6.340000152587891,6.340000152587891,248200,85,84.0,,0.84,71.39999999999999,0.940000057220459,0.16491229625876902
582,2021-08-26,31,0.056984555984555985,1.0332001653120262,NEW,6.050000190734863,6.300000190734863,5.699999809265137,5.800000190734863,5.800000190734863,104890,84,84.0,,0.84,70.56,-0.3399996757507324,-0.05120477147399205
583,2021-08-27,4,0.030922779922779923,-0.4573480588115726,NEW,6.199999809265137,6.199999809265137,5.710000038146973,5.949999809265137,5.949999809265137,49130,84,84.0,,0.84,70.56,-0.10000038146972656,-0.015873075943202752
584,2021-08-30,1,0.02802702702702703,-0.09364464976900977,NEW,6.059999942779541,6.179999828338623,5.800000190734863,6.090000152587891,6.090000152587891,89180,100,84.0,,0.84,84.0,-0.019999980926513672,-0.0032258034744817587
585,2021-08-31,3,0.02995752895752896,0.06888001102080166,NEW,6.349999904632568,6.849999904632568,6.210000038146973,6.5,6.5,154120,91,84.0,,0.84,76.44,0.6700000762939453,0.10841425483891354
586,2021-09-01,1,0.02802702702702703,-0.06444129398118315,NEW,6.400000095367432,7.480000019073486,6.400000095367432,7.070000171661377,7.070000171661377,406470,87,85.0,False,0.85,73.95,0.630000114440918,0.09197082090685238
587,2021-09-02,-2,0.025131274131274133,-0.10332001653120271,NEW,6.800000190734863,7.260000228881836,6.679999828338623,6.900000095367432,6.900000095367432,100560,100,85.0,,0.85,85.0,-0.2199997901916504,-0.02941173658163987
588,2021-09-07,10,0.03671428571428571,0.3099600495936077,NEW,6.739999771118164,6.980000019073486,6.5,6.800000190734863,6.800000190734863,70790,87,85.0,,0.85,73.95,-0.2800002098083496,-0.03856752079627335
589,2021-09-08,-4,0.023200772200772202,-0.36807235250815007,NEW,6.849999904632568,6.849999904632568,6.090000152587891,6.389999866485596,6.389999866485596,83090,83,85.0,,0.85,70.55,-0.13000011444091797,-0.01862465817846426
590,2021-09-09,1,0.02802702702702703,0.20802130138126151,NEW,6.070000171661377,6.389999866485596,6.039999961853027,6.230000019073486,6.230000019073486,37480,86,85.0,,0.85,73.1,-0.46000003814697266,-0.06715329117535906
591,2021-09-14,19,0.045401544401544404,0.5659874816886403,NEW,6.199999809265137,6.28000020980835,5.610000133514404,5.769999980926514,5.769999980926514,73740,88,85.0,,0.85,74.8,-0.1099996566772461,-0.017214344127638337
592,2021-09-15,6,0.03285328185328185,-0.2763840462624373,NEW,5.699999809265137,5.769999980926514,5.099999904632568,5.400000095367432,5.400000095367432,186640,86,85.0,,0.85,73.1,-0.5100002288818359,-0.08121022481580453
593,2021-09-16,77,0.10138610038610038,2.0860265601128214,NEW,5.199999809265137,5.440000057220459,5.099999904632568,5.349999904632568,5.349999904632568,70170,83,85.0,,0.85,70.55,-0.3299999237060547,-0.05719236131662264
594,2021-09-17,1,0.02802702702702703,-0.7235614455996039,NEW,5.199999809265137,5.300000190734863,5.03000020980835,5.070000171661377,5.070000171661377,93050,86,85.0,,0.85,73.1,-0.1399998664855957,-0.025735269303862496
595,2021-09-20,486,0.4961737451737452,3.8477498208155723,NEW,4.949999809265137,4.949999809265137,4.550000190734863,4.579999923706055,4.579999923706055,123580,84,85.0,,0.85,71.39999999999999,-0.35000038146972656,-0.06603780544792737
596,2021-09-21,452,0.4633552123552124,-0.06614322732259992,NEW,4.579999923706055,4.769999980926514,4.460000038146973,4.510000228881836,4.510000228881836,66290,86,85.0,,0.85,73.1,-0.17999982833862305,-0.03636360308574338
597,2021-09-22,1,0.02802702702702703,-0.9395128698680932,NEW,4.5,5.099999904632568,4.460000038146973,4.800000190734863,4.800000190734863,213550,84,85.0,,0.85,71.39999999999999,0.3299999237060547,0.06918237421920415
598,2021-09-23,1,0.02802702702702703,0.0,NEW,5.0,5.199999809265137,4.650000095367432,4.900000095367432,4.900000095367432,237480,82,85.0,,0.85,69.7,0.09999990463256836,0.01960782480441492
599,2021-09-24,444,0.4556332046332046,15.256922441107587,NEW,4.760000228881836,5.039999961853027,4.75,4.800000190734863,4.800000190734863,85320,83,85.0,,0.85,70.55,-0.15999984741210938,-0.030769202554013275
600,2021-09-27,291,0.30794980694980695,0.0704612865559866,NEW,4.800000190734863,5.389999866485596,4.800000190734863,5.300000190734863,5.300000190734863,245190,84,85.0,,0.85,71.39999999999999,0.34999990463256836,0.06944442604794898
601,2021-09-28,497,0.5067915057915058,0.6456951566594364,NEW,5.789999961853027,5.989999771118164,5.199999809265137,5.539999961853027,5.539999961853027,346840,90,85.0,,0.85,76.5,0.5999999046325684,0.11131723923840875
602,2021-09-29,499,0.5087220077220077,0.0038092626029453402,NEW,5.309999942779541,5.570000171661377,5.010000228881836,5.320000171661377,5.320000171661377,146930,89,85.0,,0.85,75.64999999999999,-0.4199995994567871,-0.07011679724628517
603,2021-09-30,514,0.5232007722007722,0.028461053893851673,NEW,5.400000095367432,6.289999961853027,5.239999771118164,5.800000190734863,5.800000190734863,310750,90,85.0,,0.85,76.5,0.7199997901916504,0.1292638721727175
604,2021-10-01,390,0.4035096525096525,-0.22876709296061526,NEW,5.800000190734863,5.820000171661377,5.300000190734863,5.400000095367432,5.400000095367432,129110,93,85.0,False,0.85,79.05,-0.4699997901916504,-0.07472174770144024
605,2021-10-04,513,0.5222355212355212,0.5281948728377905,NEW,5.650000095367432,5.650000095367432,5.03000020980835,5.199999809265137,5.199999809265137,97670,100,85.0,,0.85,85.0,-0.1700000762939453,-0.029209634240511928
606,2021-10-05,329,0.3446293436293436,-0.3400882750870552,NEW,5.170000076293945,5.400000095367432,5.019999980926514,5.099999904632568,5.099999904632568,73440,93,85.0,,0.85,79.05,-0.25,-0.044247786863752636
607,2021-10-06,1,0.02802702702702703,-0.9186748675203621,NEW,5.0,5.550000190734863,5.0,5.510000228881836,5.510000228881836,78100,95,85.0,,0.85,80.75,0.15000009536743164,0.027777794947839718
608,2021-10-07,439,0.4508069498069498,15.084722413555586,NEW,5.5,5.679999828338623,5.349999904632568,5.630000114440918,5.630000114440918,66510,92,85.0,,0.85,78.2,0.12999963760375977,0.023423357321821436
609,2021-10-08,412,0.42474517374517373,-0.05781138927191909,NEW,5.699999809265137,5.909999847412109,5.329999923706055,5.599999904632568,5.599999904632568,68000,95,85.0,,0.85,80.75,0.23000001907348633,0.04049296232826838
610,2021-10-11,1,0.02802702702702703,-0.8948108217768697,NEW,5.539999961853027,6.300000190734863,5.5,5.949999809265137,5.949999809265137,166430,90,85.0,,0.85,76.5,0.3900003433227539,0.06598990751133926
611,2021-10-12,357,0.37165637065637064,12.260641961702712,NEW,6.070000171661377,6.070000171661377,4.400000095367432,4.539999961853027,4.539999961853027,662310,90,85.0,,0.85,76.5,-0.23000001907348633,-0.03650793843018252
612,2021-10-13,415,0.4276409266409266,0.15063526527389648,NEW,5.829999923706055,6.5,5.320000171661377,5.579999923706055,5.579999923706055,2899860,90,85.0,,0.85,76.5,0.42999982833862305,0.07084016740990151
613,2021-10-14,388,0.40157915057915056,-0.06094312877508823,NEW,5.400000095367432,5.409999847412109,5.0,5.300000190734863,5.300000190734863,390740,90,85.0,,0.85,76.5,-1.0900001525878906,-0.16769233116736781
614,2021-10-15,362,0.3764826254826255,-0.06249459181416983,NEW,5.119999885559082,5.300000190734863,5.099999904632568,5.300000190734863,5.300000190734863,181230,91,85.0,,0.85,77.35,-0.1099996566772461,-0.020332654303098496
615,2021-10-18,389,0.4025444015444015,0.7743494613591109,NEW,5.099999904632568,5.099999904632568,4.800000190734863,4.869999885559082,4.869999885559082,190520,90,85.0,,0.85,76.5,-0.20000028610229492,-0.03773590168014018
616,2021-10-19,1,0.02802702702702703,-0.9303753153204999,NEW,4.960000038146973,5.039999961853027,4.71999979019165,4.739999771118164,4.739999771118164,188880,93,85.0,,0.85,79.05,-0.059999942779541016,-0.011764694882648974
617,2021-10-20,467,0.4778339768339768,16.049042567846808,NEW,4.880000114440918,5.050000190734863,4.75,4.880000114440918,4.880000114440918,161600,90,85.0,,0.85,76.5,0.010000228881835938,0.0019841724122076076
618,2021-10-21,1,0.02802702702702703,-0.941345679910148,NEW,4.920000076293945,4.940000057220459,4.699999809265137,4.800000190734863,4.800000190734863,140150,92,85.0,,0.85,78.2,-0.1100001335144043,-0.021782203833619507
619,2021-10-22,447,0.4585289575289575,15.36024245763879,NEW,4.699999809265137,4.730000019073486,4.460000038146973,4.550000190734863,4.550000190734863,156000,89,85.0,,0.85,75.64999999999999,-0.21000003814697266,-0.04251012868715054
620,2021-10-25,463,0.473972972972973,1.668151883327175,NEW,4.670000076293945,6.199999809265137,4.550000190734863,5.599999904632568,5.599999904632568,1201290,88,85.0,,0.85,74.8,1.4699997901916504,0.3107821954046406
621,2021-10-26,548,0.556019305019305,0.17310339771422045,NEW,6.099999904632568,6.949999809265137,5.170000076293945,5.880000114440918,5.880000114440918,2122600,92,85.0,,0.85,78.2,0.75,0.12096774565689783
622,2021-10-27,413,0.4257104247104247,-0.23436035247797005,NEW,7.099999904632568,11.899999618530272,6.400000095367432,7.460000038146973,7.460000038146973,6428850,87,85.0,,0.85,73.95,4.949999809265135,0.7122302079298224
623,2021-10-28,555,0.5627760617760618,0.32196918165410526,NEW,6.150000095367432,6.900000095367432,5.699999809265137,6.099999904632568,6.099999904632568,842070,87,85.0,,0.85,73.95,-4.99999952316284,-0.42016804062556545
624,2021-10-29,563,0.5704980694980695,0.013721279646539797,NEW,6.349999904632568,6.699999809265137,5.809999942779541,5.900000095367432,5.900000095367432,353220,88,85.0,,0.85,74.8,-0.20000028610229492,-0.028985548309857667
625,2021-11-01,1,0.02802702702702703,-0.8991931564110042,NEW,5.960000038146973,5.980000019073486,5.409999847412109,5.5,5.5,342030,67,89.0,False,0.89,59.63,-0.7199997901916504,-0.1074626583117203
626,2021-11-02,568,0.5753243243243243,19.5274831243973,NEW,5.400000095367432,5.5,5.199999809265137,5.400000095367432,5.400000095367432,178690,69,89.0,,0.89,61.41,-0.48000001907348633,-0.08026756146195724
627,2021-11-03,650,0.6544749034749034,0.13757558268292502,NEW,5.050000190734863,5.449999809265137,5.03000020980835,5.329999923706055,5.329999923706055,142950,100,89.0,,0.89,89.0,-0.05000019073486328,-0.009090943769975102
628,2021-11-04,663,0.667023166023166,0.01917302326130188,NEW,5.199999809265137,6.949999809265137,5.099999904632568,6.199999809265137,6.199999809265137,2040040,75,89.0,,0.89,66.75,1.5,0.2752293674304285
629,2021-11-05,563,0.5704980694980695,-0.14471026111519525,NEW,7.199999809265137,7.349999904632568,6.039999961853027,6.599999904632568,6.599999904632568,2169180,70,89.0,,0.89,62.3,0.40000009536743164,0.057553972135968356
630,2021-11-08,552,0.5598803088803089,0.4683117488026409,NEW,6.599999904632568,6.800000190734863,6.170000076293945,6.320000171661377,6.320000171661377,687130,68,89.0,,0.89,60.52,-0.5499997138977051,-0.0748298940182367
631,2021-11-09,710,0.7123899613899614,0.2723968857105419,NEW,6.110000133514404,6.289999961853027,5.78000020980835,6.139999866485596,6.139999866485596,358770,65,89.0,,0.89,57.85,-0.5100002288818359,-0.07500003155539925
632,2021-11-10,1,0.02802702702702703,-0.9606577456926221,NEW,6.0,6.050000190734863,5.659999847412109,5.789999961853027,5.789999961853027,234950,64,89.0,,0.89,56.96,-0.23999977111816406,-0.0381557667048793
633,2021-11-11,1,0.02802702702702703,0.0,NEW,5.809999942779541,6.099999904632568,5.670000076293945,5.880000114440918,5.880000114440918,143510,65,89.0,,0.89,57.85,0.04999971389770508,0.008264415259734426
634,2021-11-12,1,0.02802702702702703,0.0,NEW,6.0,6.03000020980835,5.670000076293945,5.800000190734863,5.800000190734863,105290,66,89.0,,0.89,58.74,-0.06999969482421875,-0.011475359986654832
635,2021-11-15,396,0.4093011583011583,-0.051449995078696076,NEW,5.800000190734863,5.900000095367432,5.349999904632568,5.570000171661377,5.570000171661377,164330,66,89.0,,0.89,58.74,-0.13000011444091797,-0.021558890533612374
636,2021-11-16,427,0.43922393822393824,0.07310700034902706,NEW,5.400000095367432,5.75,5.25,5.650000095367432,5.650000095367432,133500,66,89.0,,0.89,58.74,-0.15000009536743164,-0.02542374456658214
637,2021-11-17,459,0.4701119691119691,0.07032410622456253,NEW,5.630000114440918,5.769999980926514,5.210000038146973,5.300000190734863,5.300000190734863,154760,65,89.0,,0.89,57.85,0.019999980926513672,0.003478257552437247
638,2021-11-18,397,0.4102664092664093,-0.12730065128655788,NEW,5.650000095367432,5.650000095367432,5.119999885559082,5.199999809265137,5.199999809265137,204120,63,89.0,,0.89,56.07,-0.11999988555908203,-0.020797207271361695
639,2021-11-19,430,0.4421196911196911,0.07764048221797681,NEW,5.139999866485596,5.380000114440918,5.139999866485596,5.230000019073486,5.230000019073486,113710,66,89.0,,0.89,58.74,-0.26999998092651367,-0.04778760643701463
640,2021-11-22,448,0.4594942084942085,1.1634459815666531,NEW,5.289999961853027,5.699999809265137,4.809999942779541,4.900000095367432,4.900000095367432,140860,63,89.0,,0.89,56.07,0.31999969482421875,0.05947949591400192
641,2021-11-23,481,0.49134749034749037,0.06932248821517706,NEW,5.070000171661377,5.199999809265137,4.639999866485596,4.699999809265137,4.699999809265137,107860,63,89.0,,0.89,56.07,-0.5,-0.08771930118089977
642,2021-11-24,451,0.4623899613899614,-0.058934927981518004,NEW,4.699999809265137,5.099999904632568,4.599999904632568,4.900000095367432,4.900000095367432,128490,60,89.0,,0.89,53.4,-0.09999990463256836,-0.01923075159625831
643,2021-11-26,447,0.4585289575289575,1.0650506877184438,NEW,4.900000095367432,4.900000095367432,4.599999904632568,4.599999904632568,4.599999904632568,58200,70,89.0,,0.89,62.3,-0.19999980926513672,-0.03921564960882995
644,2021-11-29,371,0.3851698841698842,0.39505516788096595,NEW,4.829999923706055,5.099999904632568,4.599999904632568,4.659999847412109,4.659999847412109,122140,69,89.0,,0.89,61.41,0.19999980926513672,0.04081628681073313
645,2021-11-30,525,0.5338185328185329,0.38593009152056457,NEW,4.769999980926514,4.800000190734863,4.099999904632568,4.21999979019165,4.21999979019165,160460,64,89.0,,0.89,56.96,-0.2999997138977051,-0.05882347441324487
646,2021-12-01,503,0.5125830115830116,-0.039780412125069775,NEW,4.300000190734863,4.400000095367432,3.609999895095825,3.75,3.75,307900,39,95.0,False,0.95,37.05,-0.40000009536743164,-0.08333334989017849
647,2021-12-02,515,0.5241660231660231,0.02259733803357955,NEW,3.900000095367432,3.900000095367432,3.650000095367432,3.900000095367432,3.900000095367432,177350,37,95.0,,0.95,35.15,-0.49999999999999956,-0.11363636117336173
648,2021-12-03,553,0.5608455598455598,0.06997694443830627,NEW,3.920000076293945,4.0,3.0299999713897705,3.25,3.25,332940,40,95.0,,0.95,38.0,0.09999990463256792,0.025641000560833627
649,2021-12-06,413,0.4257104247104247,0.7092033669720503,NEW,3.299999952316284,3.5999999046325684,3.049999952316284,3.5999999046325684,3.5999999046325684,97090,40,95.0,,0.95,38.0,-0.40000009536743164,-0.10000002384185791
650,2021-12-07,1,0.02802702702702703,-0.9341641045175451,NEW,3.700000047683716,3.799999952316284,3.4200000762939453,3.4200000762939453,3.4200000762939453,121490,40,95.0,,0.95,38.0,0.20000004768371582,0.05555557027275215
651,2021-12-08,442,0.4537027027027027,15.188042430086785,NEW,3.430000066757202,3.75,3.400000095367432,3.7300000190734863,3.7300000190734863,101230,37,95.0,,0.95,35.15,-0.04999995231628418,-0.013157882353605488
652,2021-12-09,1,0.02802702702702703,-0.938226008220647,NEW,3.7899999618530273,4.099999904632568,3.5999999046325684,3.609999895095825,3.609999895095825,100960,38,95.0,,0.95,36.1,0.34999990463256836,0.09333330790201821
653,2021-12-10,479,0.48941698841698844,16.46232263397162,NEW,3.829999923706055,3.890000104904175,3.2300000190734863,3.2300000190734863,3.2300000190734863,113440,38,95.0,,0.95,36.1,-0.20999979972839355,-0.05121946453977133
654,2021-12-13,403,0.41605791505791506,0.3139899279347389,NEW,3.650000095367432,4.519999980926514,3.5,4.099999904632568,4.099999904632568,811210,38,95.0,,0.95,36.1,0.6299998760223389,0.16195369126805148
655,2021-12-14,380,0.39385714285714285,-0.053359812173461196,NEW,3.700000047683716,3.950000047683716,3.380000114440918,3.400000095367432,3.400000095367432,260840,38,95.0,,0.95,36.1,-0.5699999332427979,-0.1261061804531156
656,2021-12-15,481,0.49134749034749037,0.24752717897440424,NEW,3.490000009536743,3.490000009536743,3.200000047683716,3.400000095367432,3.400000095367432,153500,39,95.0,,0.95,37.05,-0.46000003814697266,-0.11645570445415998
657,2021-12-16,458,0.46914671814671816,-0.04518344478583047,NEW,3.309999942779541,3.400000095367432,3.2100000381469727,3.25,3.25,68450,40,95.0,,0.95,38.0,-0.08999991416931108,-0.025787940952257338
658,2021-12-17,405,0.417988416988417,-0.10904542050383104,NEW,3.240000009536743,3.25,3.109999895095825,3.180000066757202,3.180000066757202,81880,40,95.0,,0.95,38.0,-0.15000009536743208,-0.04411767387060084
659,2021-12-20,458,0.46914671814671816,0.8201141419134499,NEW,3.119999885559082,3.220000028610229,3.0,3.0899999141693115,3.0899999141693115,80260,42,95.0,,0.95,39.9,-0.029999971389770952,-0.009230760427621831
660,2021-12-21,384,0.3977181467181467,-0.1522520965525188,NEW,2.8399999141693115,3.299999952316284,2.8399999141693115,3.0999999046325684,3.0999999046325684,79820,40,95.0,,0.95,38.0,0.07999992370605513,0.024844696582373427
