,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TQQQ_unscaled,TQQQ_monthly,isPartial,scale,TQQQ,Stock_Price_Change,Stock_Price_Change_Percent
365,2019-01-16,1,0.0037787426189649182,-0.4237512580115472,TQQQ,10.74250030517578,10.96500015258789,10.670000076293944,10.677499771118164,10.66221046447754,67946400,49,30.0,,0.3,14.7,0.2350006103515625,0.0219012693734546
366,2019-01-17,4,0.004820771101076763,0.27576063976468435,TQQQ,10.574999809265137,11.067500114440918,10.515000343322754,10.927499771118164,10.911852836608888,71020000,66,30.0,,0.3,19.8,0.10249996185302734,0.00934792160753739
367,2019-01-18,6,0.005515456755817993,0.14410260105194905,TQQQ,11.18000030517578,11.40250015258789,10.962499618530272,11.227499961853027,11.21142292022705,83454400,58,30.0,,0.3,17.4,0.33500003814697266,0.030268808193628427
368,2019-01-22,4,0.004820771101076763,-0.3656474244709539,TQQQ,11.0024995803833,11.020000457763672,10.329999923706056,10.607500076293944,10.592310905456545,90867200,46,30.0,,0.3,13.8,-0.38249969482421875,-0.033545247946118795
369,2019-01-24,35,0.015588398749565822,2.2335903163052095,TQQQ,10.704999923706056,10.854999542236328,10.585000038146973,10.80500030517578,10.789528846740724,64057600,40,30.0,,0.3,12.0,-0.16500091552734375,-0.014972859226253465
370,2019-01-25,2,0.004126085446335533,-0.7353105015708907,TQQQ,11.0649995803833,11.292499542236328,10.954999923706056,11.1899995803833,11.173975944519045,69756800,51,30.0,,0.3,15.3,0.4375,0.04030400906952658
371,2019-01-28,5,0.005168113928447377,-0.7595468575768839,TQQQ,10.7524995803833,10.77750015258789,10.5024995803833,10.77750015258789,10.762067794799805,70179600,34,30.0,,0.3,10.2,-0.5149993896484375,-0.04560543816913443
372,2019-01-29,3,0.004473428273706148,-0.13441763559378994,TQQQ,10.797499656677246,10.802499771118164,10.357500076293944,10.47249984741211,10.457504272460938,61265200,58,30.0,,0.3,17.4,0.024999618530273438,0.0023196119857413766
373,2019-01-30,4,0.004820771101076763,0.07764577995185973,TQQQ,10.824999809265137,11.380000114440918,10.72249984741211,11.25749969482422,11.241379737854004,87912000,48,30.0,,0.3,14.4,0.5775003433227539,0.05345988017206671
374,2019-01-31,11,0.007252170892671066,0.5043591036818214,TQQQ,11.454999923706056,11.93000030517578,11.420000076293944,11.7524995803833,11.735671043395996,80287600,59,30.0,,0.3,17.7,0.5500001907348615,0.048330420492432635
375,2019-02-01,3,0.004473428273706148,-0.3831601130322333,TQQQ,11.585000038146973,11.854999542236328,11.515000343322754,11.602499961853027,11.58588695526123,70780800,100,23.0,False,0.23,23.0,-0.07500076293945135,-0.006286736045338803
376,2019-02-04,6,0.005515456755817993,-0.15890672175433018,TQQQ,11.61750030517578,12.039999961853027,11.585000038146973,12.02750015258789,12.01027774810791,55488400,91,23.0,,0.23,20.93,0.18500041961669922,0.015605265859149897
377,2019-02-05,2,0.004126085446335533,-0.2519050318030104,TQQQ,12.092499732971191,12.399999618530272,12.074999809265137,12.345000267028809,12.32732391357422,64458400,45,23.0,,0.23,10.35,0.3599996566772443,0.029900303805469264
378,2019-02-06,3,0.004473428273706148,0.08418217021634833,TQQQ,12.369999885559082,12.432499885559082,12.079999923706056,12.2475004196167,12.229963302612305,72710000,81,23.0,,0.23,18.630000000000003,0.03250026702881037,0.0026209893571482734
379,2019-02-07,6,0.005515456755817993,0.23293733985557896,TQQQ,11.917499542236328,12.00749969482422,11.47249984741211,11.7475004196167,11.730679512023926,104896800,64,23.0,,0.23,14.72,-0.4250001907348615,-0.03418461247914584
380,2019-02-08,19,0.010030913511635986,0.8186913533597835,TQQQ,11.427499771118164,11.8125,11.399999618530272,11.807499885559082,11.790592193603516,72361200,51,23.0,,0.23,11.73,-0.19499969482422053,-0.0162398250910033
381,2019-02-11,1,0.0037787426189649182,-0.0841821702163481,TQQQ,11.942500114440918,12.02750015258789,11.6899995803833,11.779999732971191,11.763132095336914,60598400,40,23.0,,0.23,9.2,0.21500015258789062,0.018201071118551626
382,2019-02-13,2,0.004126085446335533,0.09192021325489463,TQQQ,12.46500015258789,12.56999969482422,12.279999732971191,12.3149995803833,12.297365188598633,63804800,81,23.0,,0.23,18.630000000000003,0.5424995422363299,0.04510492915018616
383,2019-02-14,1,0.0037787426189649182,-0.0841821702163481,TQQQ,12.175000190734863,12.487500190734863,12.05500030517578,12.359999656677246,12.34230136871338,76684800,84,23.0,,0.23,19.32,-0.08249950408935725,-0.00656320653081055
384,2019-02-15,5,0.005168113928447377,0.367680853019579,TQQQ,12.6274995803833,12.630000114440918,12.34000015258789,12.50749969482422,12.489590644836426,71248000,96,23.0,,0.23,22.08,0.1424999237060547,0.011411405127487617
385,2019-02-20,4,0.004820771101076763,-0.06720881779689492,TQQQ,12.612500190734863,12.75749969482422,12.3725004196167,12.572500228881836,12.554497718811035,85532800,55,23.0,,0.23,12.65,0.12749958038330256,0.010094978561205448
386,2019-02-21,2,0.004126085446335533,-0.14410260105194916,TQQQ,12.467499732971191,12.572500228881836,12.232500076293944,12.43000030517578,12.412201881408691,64246800,80,23.0,,0.23,18.4,-0.1849994659423846,-0.01450123224517419
387,2019-02-22,6,0.005515456755817993,0.33672868086539287,TQQQ,12.515000343322754,12.729999542236328,12.49250030517578,12.699999809265137,12.681815147399902,59818800,74,23.0,,0.23,17.02,0.1574993133544922,0.01252728657683222
388,2019-02-25,5,0.005168113928447377,-0.06297625795075268,TQQQ,13.0024995803833,13.095000267028809,12.8149995803833,12.84000015258789,12.821614265441896,62051200,58,23.0,,0.23,13.34,0.36500072479248047,0.028672485303825823
389,2019-02-27,4,0.004820771101076763,-0.06720881779689492,TQQQ,12.707500457763672,12.895000457763672,12.447500228881836,12.84000015258789,12.821614265441896,57922000,58,23.0,,0.23,13.34,-0.19999980926513672,-0.015272990086812377
390,2019-02-28,1,0.0037787426189649182,-0.21615390157792358,TQQQ,12.727499961853027,12.895000457763672,12.649999618530272,12.760000228881836,12.741728782653809,46031600,60,23.0,,0.23,13.8,0.0,0.0
391,2019-03-04,14,0.008294199374782912,1.194962772313632,TQQQ,13.24250030517578,13.332500457763672,12.587499618530272,13.017499923706056,12.998860359191896,106544000,49,22.0,,0.22,10.78,0.4375,0.03392787781846063
392,2019-03-05,2,0.004126085446335533,-0.502533606934964,TQQQ,13.045000076293944,13.170000076293944,12.854999542236328,13.050000190734863,13.0313138961792,50174400,63,22.0,,0.22,13.86,-0.16250038146972834,-0.0121882899599004
393,2019-03-07,5,0.005168113928447377,0.25254651064904476,TQQQ,12.720000267028809,12.734999656677246,12.207500457763672,12.357500076293944,12.339804649353027,84653200,86,22.0,,0.22,18.92,-0.43500041961669744,-0.0330296444264796
394,2019-03-11,12,0.007599513720041681,0.47046172457826474,TQQQ,12.432499885559082,13.077500343322754,12.432499885559082,13.05500030517578,13.036306381225586,64234000,65,22.0,,0.22,14.3,0.3425006866455078,0.02689444019465892
395,2019-03-13,10,0.006904828065300452,-0.0914118561177385,TQQQ,13.467499732971191,13.772500038146973,13.414999961853027,13.55500030517578,13.535590171813965,72564800,76,22.0,,0.22,16.72,0.6949996948242188,0.05314468947263906
396,2019-03-14,3,0.004473428273706148,-0.352130388852558,TQQQ,13.579999923706056,13.630000114440918,13.475000381469728,13.494999885559082,13.47567653656006,47721600,63,22.0,,0.22,13.86,-0.1424999237060547,-0.010346699822934013
397,2019-03-15,4,0.004820771101076763,0.07764577995185973,TQQQ,13.65250015258789,13.984999656677246,13.614999771118164,13.829999923706056,13.81019687652588,69422800,47,22.0,,0.22,10.34,0.3549995422363281,0.026045454090657616
398,2019-03-19,3,0.004473428273706148,-0.07205130052597453,TQQQ,14.135000228881836,14.31999969482422,13.922499656677246,14.095000267028809,14.074817657470703,82190400,57,22.0,,0.22,12.54,0.33500003814697443,0.023954239997927118
399,2019-03-20,1,0.0037787426189649182,-0.15529155990371923,TQQQ,14.087499618530272,14.512499809265137,13.897500038146973,14.2524995803833,14.242196083068848,91761200,65,22.0,,0.22,14.3,0.1925001144409162,0.013442745708332149
400,2019-03-21,5,0.005168113928447377,0.367680853019579,TQQQ,14.119999885559082,14.975000381469728,14.112500190734863,14.912500381469728,14.901719093322754,75978800,67,22.0,,0.22,14.74,0.4625005722045916,0.031869118227951354
401,2019-03-22,8,0.006210142410559222,0.20162645339068486,TQQQ,14.717499732971191,14.837499618530272,13.885000228881836,13.9375,13.927424430847168,133800800,68,22.0,,0.22,14.96,-0.13750076293945668,-0.009182020663558887
402,2019-03-26,2,0.004126085446335533,-0.3355892387717435,TQQQ,14.172499656677246,14.420000076293944,13.827500343322754,14.039999961853027,14.029850006103516,87936000,91,22.0,,0.22,20.02,-0.4174995422363281,-0.028138133308857616
403,2019-03-27,5,0.005168113928447377,0.25254651064904476,TQQQ,14.09749984741211,14.19499969482422,13.462499618530272,13.765000343322754,13.755048751831056,88405200,100,22.0,,0.22,22.0,-0.225000381469723,-0.015603355081781012
404,2019-03-28,1,0.0037787426189649182,-0.26883527118757977,TQQQ,13.86750030517578,14.00749969482422,13.607500076293944,13.852499961853027,13.842485427856444,64218800,51,22.0,,0.22,11.22,-0.1875,-0.013208876648892476
405,2019-03-29,1,0.0037787426189649182,0.0,TQQQ,14.157500267028809,14.204999923706056,13.920000076293944,14.164999961853027,14.154759407043455,63490000,62,22.0,,0.22,13.64,0.19750022888183594,0.014099606152753408
406,2019-04-01,5,0.005168113928447377,-0.6826084174150473,TQQQ,14.574999809265137,14.774999618530272,14.425000190734863,14.72249984741211,14.7118558883667,61182400,70,24.0,False,0.24,16.8,0.5699996948242152,0.04012669467691943
407,2019-04-03,1,0.0037787426189649182,-0.26883527118757977,TQQQ,15.135000228881836,15.422499656677246,15.0024995803833,15.142499923706056,15.131552696228027,75692000,71,24.0,,0.24,17.04,0.6475000381469744,0.04382403078609243
408,2019-04-04,2,0.004126085446335533,0.09192021325489463,TQQQ,15.145000457763672,15.31999969482422,14.857500076293944,15.119999885559082,15.109068870544434,71810400,58,24.0,,0.24,13.92,-0.10249996185302557,-0.006646131569771008
409,2019-04-05,2,0.004126085446335533,0.0,TQQQ,15.265000343322754,15.375,15.19499969482422,15.34749984741211,15.33640480041504,52327200,74,24.0,,0.24,17.759999999999998,0.055000305175779474,0.0035900983205867654
410,2019-04-08,12,0.007599513720041681,1.0111223458038423,TQQQ,15.270000457763672,15.4975004196167,15.09000015258789,15.467499732971191,15.456317901611328,51730000,35,24.0,,0.24,8.4,0.12250041961669922,0.007967506966939819
411,2019-04-09,17,0.009336227856894756,0.2285296402943462,TQQQ,15.3100004196167,15.457500457763672,15.199999809265137,15.297499656677246,15.2864408493042,52060800,62,24.0,,0.24,14.88,-0.039999961853027344,-0.002581058930148261
412,2019-04-10,1,0.0037787426189649182,-0.5952602403363221,TQQQ,15.364999771118164,15.55500030517578,15.307499885559082,15.545000076293944,15.533761978149414,49622000,42,24.0,,0.24,10.08,0.0974998474121076,0.006307607603086796
413,2019-04-11,4,0.004820771101076763,0.27576063976468435,TQQQ,15.602499961853027,15.607500076293944,15.34000015258789,15.427499771118164,15.416346549987791,55885200,44,24.0,,0.24,10.56,0.05249977111816406,0.0033751057594448852
414,2019-04-12,2,0.004126085446335533,-0.14410260105194916,TQQQ,15.625,15.649999618530272,15.432499885559082,15.61750030517578,15.606209754943848,47614000,53,24.0,,0.24,12.72,0.042499542236328125,0.0027230204727584084
415,2019-04-16,4,0.004820771101076763,0.16836434043269666,TQQQ,15.787500381469728,15.887499809265137,15.647500038146973,15.782500267028809,15.771090507507324,47143600,61,24.0,,0.24,14.64,0.23750019073486506,0.015175731407280901
416,2019-04-17,1,0.0037787426189649182,-0.21615390157792358,TQQQ,16.09000015258789,16.139999389648438,15.802499771118164,15.9399995803833,15.928475379943848,57211200,63,24.0,,0.24,15.12,0.2524995803833008,0.01589297141870305
417,2019-04-18,3,0.004473428273706148,0.1838404265097895,TQQQ,16.020000457763672,16.02750015258789,15.717499732971191,15.989999771118164,15.978440284729004,45951600,65,24.0,,0.24,15.6,-0.11249923706054688,-0.006970213216532017
418,2019-04-22,3,0.004473428273706148,-0.13441763559378994,TQQQ,15.787500381469728,16.147499084472656,15.75,16.125,16.11334228515625,37878400,54,24.0,,0.24,12.96,0.11999893188476562,0.007487064778807007
419,2019-04-23,12,0.007599513720041681,0.6988120195667367,TQQQ,16.252500534057617,16.799999237060547,16.1825008392334,16.737499237060547,16.725399017333984,52477200,62,24.0,,0.24,14.88,0.6525001525878906,0.04040874374257308
420,2019-04-24,32,0.014546370267453979,0.9141185611773848,TQQQ,16.774999618530273,16.844999313354492,16.5674991607666,16.575000762939453,16.563018798828125,47537600,77,24.0,,0.24,18.48,0.04500007629394531,0.002678576091520002
421,2019-04-25,23,0.011420284821118443,-0.214904844910337,TQQQ,16.9424991607666,16.962499618530273,16.50749969482422,16.760000228881836,16.747882843017578,59845200,100,24.0,,0.24,24.0,0.11750030517578125,0.006975382010412368
422,2019-04-26,15,0.008641542202153525,-0.24331640256698805,TQQQ,16.702499389648438,16.825000762939453,16.274999618530273,16.81999969482422,16.80784034729004,55258400,54,24.0,,0.24,12.96,-0.1374988555908203,-0.008106049148594363
423,2019-04-29,1,0.0037787426189649182,-0.0841821702163481,TQQQ,16.815000534057617,16.99250030517578,16.735000610351562,16.90999984741211,16.897775650024414,41898800,75,24.0,,0.24,18.0,0.16749954223632812,0.009955395818185053
424,2019-04-30,1,0.0037787426189649182,0.0,TQQQ,16.5,16.602500915527344,16.167499542236328,16.522499084472656,16.51055335998535,63797600,73,24.0,,0.24,17.52,-0.3899993896484375,-0.022951265713948343
425,2019-05-03,2,0.004126085446335533,0.09192021325489463,TQQQ,16.53499984741211,16.9375,16.447500228881836,16.892499923706055,16.880287170410156,54444800,67,28.0,,0.28,18.76,0.33499908447265625,0.020177627827103528
426,2019-05-06,0,0.0034313997915943035,-0.3360440889844748,TQQQ,15.827500343322754,16.655000686645508,15.739999771118164,16.59000015258789,16.578006744384766,80857600,86,28.0,,0.28,24.08,-0.2824993133544922,-0.01667892624971168
427,2019-05-07,1,0.0037787426189649182,0.10122482032594382,TQQQ,16.052499771118164,16.2549991607666,15.15999984741211,15.625,15.613703727722168,118764800,63,28.0,,0.28,17.64,-0.40000152587890625,-0.024016902394944917
428,2019-05-08,9,0.0065574852379298365,0.735361706039158,TQQQ,15.467499732971191,15.84749984741211,15.297499656677246,15.487500190734863,15.476304054260254,80618800,84,28.0,,0.28,23.520000000000003,-0.4074993133544922,-0.02506916852619967
429,2019-05-09,2,0.004126085446335533,-0.3707823507601039,TQQQ,14.989999771118164,15.397500038146973,14.567500114440918,15.24250030517578,15.231480598449709,110208800,61,28.0,,0.28,17.080000000000002,-0.4499998092651367,-0.02839563423871061
430,2019-05-10,4,0.004820771101076763,0.16836434043269666,TQQQ,15.0600004196167,15.50749969482422,14.3100004196167,15.28499984741211,15.27394962310791,113929200,87,28.0,,0.28,24.360000000000003,0.10999965667724787,0.007143994570854018
431,2019-05-13,9,0.0065574852379298365,0.3602565026298723,TQQQ,14.119999885559082,14.357500076293944,13.567500114440918,13.704999923706056,13.69509220123291,117460400,84,28.0,,0.28,23.520000000000003,-1.149999618530277,-0.07415764250597412
432,2019-05-14,4,0.004820771101076763,-0.26484453625721693,TQQQ,13.904999732971191,14.395000457763672,13.75749969482422,14.135000228881836,14.124781608581545,70096000,100,28.0,,0.28,28.000000000000004,0.03750038146972834,0.0026119018819750206
433,2019-05-15,57,0.023229940951719347,3.818718927876648,TQQQ,13.864999771118164,14.84749984741211,13.84749984741211,14.72249984741211,14.7118558883667,88080000,61,28.0,,0.28,17.080000000000002,0.4524993896484375,0.031434482477170844
434,2019-05-16,3,0.004473428273706148,-0.8074283407347598,TQQQ,14.75,15.454999923706056,14.702500343322754,15.182499885559082,15.171524047851562,87013200,92,28.0,,0.28,25.76,0.6075000762939471,0.040915984680062634
435,2019-05-17,1,0.0037787426189649182,-0.15529155990371923,TQQQ,14.72249984741211,15.335000038146973,14.667499542236328,14.710000038146973,14.699365615844728,91255200,76,28.0,,0.28,21.28,-0.11999988555908381,-0.0077644701489140155
436,2019-05-20,0,0.0034313997915943035,-0.23293733985557885,TQQQ,14.095000267028809,14.25749969482422,13.8125,13.97249984741211,13.962398529052734,92184400,83,28.0,,0.28,23.24,-1.0775003433227521,-0.07026412394146653
437,2019-05-21,1,0.0037787426189649182,0.10122482032594382,TQQQ,14.317500114440918,14.510000228881836,14.182499885559082,14.392499923706056,14.382095336914062,57243600,66,28.0,,0.28,18.48,0.2525005340576154,0.017710015042067928
438,2019-05-23,4,0.004820771101076763,0.27576063976468435,TQQQ,13.71500015258789,13.720000267028809,13.27750015258789,13.53499984741211,13.52521514892578,103840400,75,28.0,,0.28,21.000000000000004,-0.7899999618530273,-0.054445206712026795
439,2019-05-24,11,0.007252170892671066,0.5043591036818214,TQQQ,13.767499923706056,13.899999618530272,13.470000267028809,13.515000343322754,13.505229949951172,68612800,66,28.0,,0.28,18.48,0.17999935150146307,0.013119486005698455
440,2019-05-28,9,0.0065574852379298365,0.5892751915144374,TQQQ,13.635000228881836,13.852499961853027,13.357500076293944,13.369999885559082,13.360334396362305,58451600,56,28.0,,0.28,15.68,-0.04749965667724432,-0.0034172415813538137
441,2019-05-29,1,0.0037787426189649182,-0.4237512580115472,TQQQ,13.1225004196167,13.25,12.8149995803833,13.03499984741211,13.0255765914917,88960800,66,28.0,,0.28,18.48,-0.6024999618530273,-0.04349395152587543
442,2019-05-30,23,0.011420284821118443,2.0222446916076846,TQQQ,13.13249969482422,13.295000076293944,12.960000038146973,13.1899995803833,13.180463790893556,68214000,48,28.0,,0.28,13.44,0.045000076293943536,0.003396232173127789
443,2019-05-31,11,0.007252170892671066,-0.3649746038504821,TQQQ,12.717499732971191,12.852499961853027,12.53499984741211,12.55500030517578,12.545924186706545,70300400,90,28.0,,0.28,25.200000000000003,-0.4425001144409162,-0.03328319758567955
444,2019-06-03,16,0.008988885029524139,0.23947507064514562,TQQQ,12.454999923706056,12.550000190734863,11.532500267028809,11.7524995803833,11.744003295898438,120906400,62,26.0,,0.26,16.12,-0.30249977111816406,-0.023536259250418246
