,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,QCOM_unscaled,QCOM_monthly,isPartial,scale,QCOM,Stock_Price_Change,Stock_Price_Change_Percent
501,2020-08-28,37,0.2536690391459075,0.6858872779735581,QCOM,116.70999908447266,118.26000213623048,116.16999816894533,118.1999969482422,115.9183120727539,6280300,59,52.0,,0.52,30.68,0.08000183105470171,0.0006769489833144959
502,2020-08-31,13,0.16825978647686832,0.2682331482524609,QCOM,118.33000183105467,121.05999755859376,118.12000274658205,119.0999984741211,116.80093383789062,9694600,69,52.0,,0.52,35.88,2.7999954223632812,0.023676605545278173
503,2020-09-01,6,0.1433487544483986,-0.14805101414944677,QCOM,121.08000183105467,122.56999969482422,119.51000213623048,122.01000213623048,119.6547622680664,9091900,77,40.0,False,0.4,30.8,1.5100021362304545,0.012473171705621455
504,2020-09-02,8,0.1504661921708185,0.049651200317767596,QCOM,123.26000213623048,123.93000030517578,121.80999755859376,123.18000030517578,121.44918823242188,9167700,82,40.0,,0.4,32.800000000000004,1.3600006103515625,0.01109570542333116
505,2020-09-03,1,0.12555516014234874,-0.1655589981315485,QCOM,121.3000030517578,121.70999908447266,115.5999984741211,116.43000030517578,114.79402923583984,13560800,89,40.0,,0.4,35.6,-2.220001220703125,-0.017913347980605177
506,2020-09-04,2,0.12911387900355872,0.02834386780420073,QCOM,115.69000244140624,117.81999969482422,112.37999725341795,115.97000122070312,114.34049224853516,11064300,100,40.0,,0.4,40.0,-3.8899993896484375,-0.03196121451737577
507,2020-09-08,13,0.16825978647686832,0.2351035761866198,QCOM,111.94000244140624,113.87999725341795,109.62000274658205,109.7699966430664,108.22760772705078,10245200,57,40.0,,0.4,22.8,-3.940002441406264,-0.03344086277042613
508,2020-09-09,23,0.20384697508896799,0.21150144878492427,QCOM,113.4800033569336,115.7699966430664,112.3000030517578,114.0199966430664,112.41788482666016,9708400,59,40.0,,0.4,23.6,1.8899993896484517,0.016596412322021914
509,2020-09-10,1,0.12555516014234874,-0.3840715071315097,QCOM,115.1500015258789,115.80999755859376,111.56999969482422,112.44000244140624,110.86009979248048,6166300,65,40.0,,0.4,26.0,0.04000091552735796,0.0003455205725770849
510,2020-09-14,2,0.12911387900355872,-0.0763728010997683,QCOM,115.23999786376952,115.43000030517578,112.6500015258789,113.45999908447266,111.86575317382812,5397300,53,40.0,,0.4,21.200000000000003,-0.37999725341798296,-0.0032812128609684965
511,2020-09-15,10,0.15758362989323843,0.22050108872412544,QCOM,114.94000244140624,117.80999755859376,114.79000091552734,116.58000183105467,114.94192504882812,8773700,46,40.0,,0.4,18.4,2.379997253417983,0.020618532852167526
512,2020-09-16,-9,0.08996797153024912,-0.4290779341026625,QCOM,118.0,118.0,114.54000091552734,114.55999755859376,112.95030212402344,6340100,52,40.0,,0.4,20.8,0.1900024414062358,0.0016127870753221973
513,2020-09-18,2,0.12911387900355872,0.4351093706736284,QCOM,115.04000091552734,115.43000030517578,109.8000030517578,110.69000244140624,109.13468933105467,15443200,39,40.0,,0.4,15.6,-2.5699996948242188,-0.021779658430713722
514,2020-09-21,4,0.13623131672597866,-0.17285711198980136,QCOM,109.16000366210938,112.13999938964844,108.3000030517578,111.91999816894533,110.34739685058594,8197600,54,40.0,,0.4,21.6,-3.2900009155273438,-0.028502130354580157
515,2020-09-22,1,0.12555516014234874,-0.07836785872887353,QCOM,112.61000061035156,114.25,110.41999816894533,113.81999969482422,112.220703125,6911200,48,40.0,,0.4,19.200000000000003,2.1100006103515625,0.01881577155195102
516,2020-09-23,16,0.17893594306049823,0.4251580170630087,QCOM,113.63999938964844,113.93000030517578,110.06999969482422,110.56999969482422,109.01636505126952,6553300,53,40.0,,0.4,21.200000000000003,-0.31999969482421875,-0.0028008726024001396
517,2020-09-24,4,0.13623131672597866,-0.23865873789304115,QCOM,109.38999938964844,113.29000091552734,109.23999786376952,112.19000244140624,110.61360931396484,6849000,28,40.0,,0.4,11.2,-0.6399993896484375,-0.005617479047960283
518,2020-09-25,13,0.16825978647686832,0.2351035761866198,QCOM,113.5500030517578,115.75,111.8000030517578,114.5,112.89115142822266,11718000,54,40.0,,0.4,21.6,2.4599990844726562,0.02171417657862773
519,2020-09-28,5,0.1397900355871886,-0.1692011590279393,QCOM,115.95999908447266,118.73999786376952,114.91999816894533,118.47000122070312,116.80536651611328,9043600,56,40.0,,0.4,22.4,2.989997863769517,0.02583151502176695
520,2020-09-29,3,0.13267259786476868,-0.0509152007331789,QCOM,118.13999938964844,119.25,117.1999969482422,117.37999725341795,115.7306671142578,5655700,63,40.0,,0.4,25.200000000000003,0.510002136230483,0.004295116602710536
521,2020-10-01,2,0.12911387900355872,-0.026823314825246025,QCOM,119.93000030517578,120.20999908447266,117.6999969482422,119.5199966430664,117.84060668945312,5316800,59,39.0,False,0.39,23.01,0.9599990844726562,0.008050306788030648
522,2020-10-02,1,0.12555516014234874,-0.02756263609051579,QCOM,116.77999877929688,118.66000366210938,115.43000030517578,115.47000122070312,113.84751892089844,5834300,55,39.0,,0.39,21.45,-1.5499954223632812,-0.012894064006057304
523,2020-10-06,2,0.12911387900355872,0.02834386780420073,QCOM,120.4499969482422,122.5199966430664,119.0999984741211,119.54000091552734,117.8603286743164,7637000,51,39.0,,0.39,19.89,3.8599929809570312,0.03252985725458557
524,2020-10-07,5,0.1397900355871886,0.08268790827154704,QCOM,121.23999786376952,123.36000061035156,120.6500015258789,123.02999877929688,121.3012924194336,7410300,41,39.0,,0.39,15.99,0.8400039672851562,0.00685605607493045
525,2020-10-08,5,0.1397900355871886,0.0,QCOM,124.0,124.43000030517578,121.83999633789062,122.33999633789062,120.62098693847656,4757500,43,39.0,,0.39,16.77,1.0699996948242188,0.008673797742624556
526,2020-10-09,34,0.24299288256227758,0.738270410631094,QCOM,123.93000030517578,125.88999938964844,122.79000091552734,124.87000274658205,123.11544036865234,11073400,75,39.0,,0.39,29.25,1.4599990844726562,0.01173349739525742
527,2020-10-12,22,0.200288256227758,0.5512527218103138,QCOM,127.6999969482422,127.6999969482422,124.9499969482422,126.69000244140624,124.90985870361328,7893800,54,39.0,,0.39,21.06,1.8099975585937642,0.014377611941926771
528,2020-10-13,18,0.18605338078291814,-0.0710719425738704,QCOM,127.47000122070312,128.17999267578125,125.4000015258789,127.45999908447266,125.6690444946289,7605700,70,39.0,,0.39,27.3,0.4799957275390483,0.0037587763430690924
529,2020-10-14,1,0.12555516014234874,-0.32516593026147167,QCOM,129.0800018310547,132.4199981689453,128.92999267578125,129.8800048828125,128.05503845214844,13177100,100,39.0,,0.39,39.0,4.2400054931640625,0.03307852812793288
530,2020-10-15,7,0.14690747330960854,0.17006320682520348,QCOM,127.3000030517578,129.13999938964844,126.6500015258789,128.5800018310547,126.77330780029295,7376600,47,39.0,,0.39,18.33,-3.279998779296875,-0.024769663379032525
531,2020-10-16,7,0.14690747330960854,0.0,QCOM,129.6999969482422,130.19000244140625,127.73999786376952,129.02999877929688,127.21697998046876,6625400,48,39.0,,0.39,18.72,1.0500030517578125,0.008130734526253791
532,2020-10-19,1,0.12555516014234874,0.02917067763484127,QCOM,130.1300048828125,131.9600067138672,127.6999969482422,128.4199981689453,126.61555480957033,5765800,73,39.0,,0.39,28.47,1.7700042724609375,0.0135955468105744
533,2020-10-20,2,0.12911387900355872,0.02834386780420073,QCOM,129.17999267578125,129.3300018310547,127.51000213623048,128.3000030517578,126.49723815917967,4409800,58,39.0,,0.39,22.62,-2.6300048828125,-0.019930317891808103
534,2020-10-21,4,0.13623131672597866,0.05512527218103136,QCOM,128.0399932861328,130.4199981689453,126.37000274658205,128.5500030517578,126.74373626708984,4344000,67,39.0,,0.39,26.130000000000003,1.089996337890625,0.008428023834055942
535,2020-10-22,2,0.12911387900355872,-0.05224523915258228,QCOM,129.50999450683594,129.58999633789062,126.86000061035156,128.3800048828125,126.5761260986328,3895100,51,39.0,,0.39,19.89,-0.8300018310546875,-0.006364068721880445
536,2020-10-26,1,0.12555516014234874,0.0,QCOM,127.52999877929688,128.6699981689453,124.4000015258789,126.1999969482422,124.42674255371094,6065900,38,39.0,,0.39,14.82,-0.9199981689453125,-0.007099299289634375
537,2020-10-27,1,0.12555516014234874,0.0,QCOM,126.51000213623048,126.95999908447266,125.19000244140624,125.91000366210938,124.14083099365234,5825500,55,39.0,,0.39,21.45,-1.7099990844726562,-0.013289804218598045
538,2020-10-29,6,0.1433487544483986,0.14171933902100298,QCOM,122.05999755859376,127.69000244140624,121.88999938964844,126.44000244140624,124.6633758544922,7053300,67,39.0,,0.39,26.130000000000003,0.7300033569335795,0.005749868952408255
539,2020-10-30,1,0.12555516014234874,-0.12412800079441932,QCOM,123.68000030517578,125.25,121.5999984741211,123.36000061035156,121.62665557861328,7811200,45,39.0,,0.39,17.55,-2.440002441406236,-0.019108797828756297
540,2020-11-02,4,0.13623131672597866,0.026823314825246136,QCOM,124.5,126.16999816894533,122.41000366210938,123.97000122070312,122.22808074951172,5860300,26,53.0,,0.53,13.78,0.9199981689453267,0.00734529476203849
541,2020-11-03,23,0.20384697508896799,0.4963297719495312,QCOM,125.44000244140624,126.91999816894533,124.69000244140624,125.4499969482422,123.6872787475586,5832800,32,53.0,,0.53,16.96,0.75,0.005944360869338583
542,2020-11-04,4,0.13623131672597866,-0.33169811979539465,QCOM,129.32000732421875,129.57000732421875,126.06999969482422,128.97000122070312,127.15782928466795,12608900,59,53.0,,0.53,31.270000000000003,2.6500091552734233,0.020879366478921302
543,2020-11-05,4,0.13623131672597866,0.0,QCOM,145.82000732421875,148.8000030517578,141.8300018310547,145.41000366210938,143.36683654785156,27910900,100,53.0,,0.53,53.0,19.229995727539062,0.14841394335511993
544,2020-11-06,55,0.3177259786476868,1.3322535983908463,QCOM,146.00999450683594,146.22999572753906,143.9600067138672,145.00999450683594,142.97244262695312,7278500,51,53.0,,0.53,27.03,-2.57000732421875,-0.017271554244019827
545,2020-11-09,2,0.12911387900355872,-0.026823314825246025,QCOM,149.41000366210938,149.41000366210938,142.44000244140625,142.61000061035156,140.60617065429688,10666300,48,53.0,,0.53,25.44,3.1800079345703125,0.021746618528905692
546,2020-11-10,6,0.1433487544483986,0.11025054436206294,QCOM,140.14999389648438,143.1699981689453,138.52999877929688,140.11000061035156,138.14129638671875,12019900,47,53.0,,0.53,24.91,-6.2400054931640625,-0.0417643085484144
547,2020-11-11,4,0.13623131672597866,-0.04965120031776771,QCOM,144.5,148.08999633789062,144.0,147.69000244140625,145.6147918701172,10222700,44,53.0,,0.53,23.32,4.9199981689453125,0.0343647288668647
548,2020-11-12,1,0.12555516014234874,-0.07836785872887353,QCOM,147.57000732421875,148.50999450683594,143.07000732421875,143.91000366210938,141.88790893554688,8580700,48,53.0,,0.53,25.44,0.4199981689453125,0.0028361008800825704
549,2020-11-13,2,0.12911387900355872,0.02834386780420073,QCOM,145.5399932861328,146.25,143.22999572753906,144.25999450683594,142.23297119140625,5899200,34,53.0,,0.53,18.02,-2.2599945068359375,-0.015217794023498543
550,2020-11-16,6,0.1433487544483986,0.11025054436206294,QCOM,145.1999969482422,149.25,144.5500030517578,149.07000732421875,146.97540283203125,7598500,38,53.0,,0.53,20.14,3.0,0.02051282051282044
551,2020-11-17,4,0.13623131672597866,-0.04965120031776771,QCOM,149.02000427246094,149.85000610351562,147.17999267578125,148.74000549316406,146.65005493164062,7438600,42,53.0,,0.53,22.26,0.600006103515625,0.004020141397089505
552,2020-11-18,6,0.1433487544483986,0.05224523915258228,QCOM,149.24000549316406,153.3300018310547,146.91000366210938,147.0500030517578,144.98377990722656,12124500,51,53.0,,0.53,27.03,3.4799957275390625,0.02322319376573856
553,2020-11-19,2,0.12911387900355872,-0.09930240063553541,QCOM,146.55999755859375,149.3000030517578,145.4600067138672,147.52999877929688,145.45704650878906,7743700,44,53.0,,0.53,23.32,-4.029998779296875,-0.026283171793979987
554,2020-11-23,1,0.12555516014234874,-0.07836785872887353,QCOM,142.35000610351562,147.0,141.8800048828125,143.82000732421875,141.79917907714844,11649400,36,53.0,,0.53,19.08,-2.3000030517578125,-0.015405244505992899
555,2020-11-24,2,0.12911387900355872,0.02834386780420073,QCOM,143.38999938964844,146.3300018310547,141.11000061035156,145.92999267578125,143.87950134277344,10800800,52,53.0,,0.53,27.56,-0.6699981689453125,-0.004557810673097351
556,2020-11-30,-8,0.09352669039145907,-0.255094810237805,QCOM,144.6300048828125,147.2899932861328,144.0500030517578,147.1699981689453,145.1020965576172,8712500,38,53.0,,0.53,20.14,0.959991455078125,0.0065604554299567575
557,2020-12-01,9,0.15402491103202848,0.646855142498383,QCOM,148.7899932861328,152.38999938964844,147.7899932861328,151.25999450683594,149.13461303710938,11906100,44,54.0,False,0.54,23.76,5.100006103515625,0.0346256116232424
558,2020-12-02,1,0.12555516014234874,-0.18483861278621116,QCOM,150.50999450683594,151.49000549316406,149.6199951171875,149.97999572753906,148.51080322265625,7800300,45,54.0,,0.54,24.3,-0.899993896484375,-0.005905859308937722
559,2020-12-03,3,0.13267259786476868,0.056687735608401235,QCOM,151.0399932861328,152.77000427246094,149.63999938964844,149.91000366210938,148.44149780273438,6355300,30,54.0,,0.54,16.200000000000003,1.279998779296875,0.00844939423647073
560,2020-12-04,3,0.13267259786476868,0.0,QCOM,150.3000030517578,158.08999633789062,150.0,157.6199951171875,156.07595825195312,12759900,65,54.0,,0.54,35.1,5.3199920654296875,0.034823538107269014
561,2020-12-07,44,0.2785800711743772,0.9928464142969884,QCOM,158.5500030517578,158.97000122070312,156.7100067138672,158.02000427246094,156.4720458984375,7009300,41,54.0,,0.54,22.14,0.8800048828125,0.005566480506025373
562,2020-12-09,16,0.17893594306049823,-0.3576857730483769,QCOM,158.60000610351562,161.07000732421875,155.5500030517578,156.02000427246094,154.49163818359375,7947200,49,54.0,,0.54,26.46,2.100006103515625,0.013210077922815922
563,2020-12-10,11,0.1611423487544484,-0.09944114078876709,QCOM,154.4199981689453,157.85000610351562,152.72999572753906,155.75,154.22427368164062,7522200,40,54.0,,0.54,21.6,-3.220001220703125,-0.019991314796562798
564,2020-12-11,19,0.18961209964412812,0.17667454340672673,QCOM,149.24000549316406,150.27000427246094,141.88999938964844,144.27999877929688,142.86663818359375,25923100,100,54.0,,0.54,54.0,-7.5800018310546875,-0.0480202821537038
565,2020-12-14,16,0.17893594306049823,-0.12220457045093491,QCOM,144.89999389648438,147.75,143.3300018310547,146.2899932861328,144.85693359375,12258500,51,54.0,,0.54,27.540000000000003,-2.5200042724609375,-0.016769842289295567
566,2020-12-15,4,0.13623131672597866,-0.23865873789304115,QCOM,149.3699951171875,149.9199981689453,147.10000610351562,148.36000061035156,146.90667724609375,6616400,45,54.0,,0.54,24.3,2.1699981689453125,0.01468695884226956
567,2020-12-16,7,0.14690747330960854,0.0783678587288732,QCOM,149.13999938964844,150.44000244140625,146.7100067138672,149.74000549316406,148.27316284179688,6610900,32,54.0,,0.54,17.28,0.5200042724609375,0.0034685450827911524
568,2020-12-17,3,0.13267259786476868,-0.0968968774981227,QCOM,150.8699951171875,151.22999572753906,148.3800048828125,149.52999877929688,148.06521606445312,7039000,38,54.0,,0.54,20.520000000000003,0.7899932861328125,0.005251218248554013
569,2020-12-18,6,0.1433487544483986,0.08046994447573841,QCOM,150.7899932861328,150.7899932861328,146.1199951171875,147.4199981689453,145.9758758544922,13288300,25,54.0,,0.54,13.5,-0.44000244140625,-0.0029094918590024665
570,2020-12-21,3,0.13267259786476868,0.02756263609051568,QCOM,145.00999450683594,147.36000061035156,144.41000366210938,146.8000030517578,145.36196899414062,7024600,29,54.0,,0.54,15.66,-3.42999267578125,-0.022746818943566338
571,2020-12-22,5,0.1397900355871886,0.05364662965049227,QCOM,146.61000061035156,147.02999877929688,144.72000122070312,146.33999633789062,144.90646362304688,5751500,38,54.0,,0.54,20.520000000000003,-0.3300018310546875,-0.002239426097230268
572,2020-12-23,17,0.18249466192170818,0.3054912043990734,QCOM,147.6300048828125,151.5399932861328,146.8699951171875,146.9600067138672,145.52040100097656,5186700,29,54.0,,0.54,15.66,4.5099945068359375,0.030673975000202303
573,2020-12-28,3,0.13267259786476868,0.056687735608401235,QCOM,150.6199951171875,151.07000732421875,147.44000244140625,147.74000549316406,146.29273986816406,4576600,36,54.0,,0.54,19.44,-0.4699859619140625,-0.0031013988566480633
574,2020-12-29,2,0.12911387900355872,-0.026823314825246025,QCOM,148.97000122070312,148.99000549316406,147.02999877929688,148.49000549316406,147.035400390625,3543800,34,54.0,,0.54,18.36,-2.0800018310546875,-0.013768463164171907
575,2020-12-30,6,0.1433487544483986,0.11025054436206294,QCOM,149.1199951171875,151.61000061035156,148.9199981689453,149.9499969482422,148.4810791015625,3965600,25,54.0,,0.54,13.5,2.6199951171875,0.017585039402577385
576,2020-12-31,4,0.13623131672597866,-0.04965120031776771,QCOM,150.32000732421875,152.55999755859375,150.10000610351562,152.33999633789062,150.84767150878906,4941700,44,54.0,,0.54,23.76,0.9499969482421875,0.006266057281298698
577,2021-01-04,5,0.1397900355871886,-0.1325059075550452,QCOM,153.00999450683594,155.14999389648438,147.13999938964844,148.5,147.04530334472656,9827000,84,48.0,,0.48,40.32,2.589996337890625,0.016976903377937447
578,2021-01-05,1,0.12555516014234874,-0.1018304014663578,QCOM,148.64999389648438,152.6999969482422,148.5,152.42999267578125,150.93678283691406,8507200,94,48.0,,0.48,45.12,-2.4499969482421875,-0.015791150787133224
579,2021-01-06,2,0.12911387900355872,0.02834386780420073,QCOM,151.52999877929688,153.8699951171875,149.47000122070312,151.19000244140625,149.70895385742188,7174600,83,48.0,,0.48,39.84,1.1699981689453125,0.007662070676673904
580,2021-01-08,2,0.12911387900355872,0.0,QCOM,157.22999572753906,157.52999877929688,154.5399932861328,156.63999938964844,155.10556030273438,6252400,85,48.0,,0.48,40.8,3.660003662109375,0.023786337676308555
581,2021-01-11,19,0.18961209964412812,0.5101896204756102,QCOM,156.10000610351562,158.1300048828125,154.9199981689453,156.11000061035156,154.5807647705078,5147800,75,48.0,,0.48,36.0,0.600006103515625,0.0038088370987436893
582,2021-01-12,8,0.1504661921708185,-0.2064525815956908,QCOM,156.63999938964844,156.8699951171875,153.9600067138672,154.4499969482422,152.93701171875,4385700,64,48.0,,0.48,30.72,-1.260009765625,-0.007968189000934878
583,2021-01-13,14,0.1718185053380783,0.14190771268418456,QCOM,155.19000244140625,157.92999267578125,153.64999389648438,157.4199981689453,155.87791442871094,5479900,79,48.0,,0.48,37.92,1.05999755859375,0.006757172127161093
584,2021-01-14,1,0.12555516014234874,-0.2692570576417225,QCOM,159.39999389648438,163.17999267578125,158.5,160.85000610351562,159.27432250976562,10102400,90,48.0,,0.48,43.2,5.25,0.03324257736640224
585,2021-01-15,12,0.16470106761565836,0.31178254584620624,QCOM,160.77000427246094,160.86000061035156,156.8800048828125,157.08999633789062,155.5511474609375,8607400,100,48.0,,0.48,48.0,-2.3199920654296875,-0.014217380619934383
586,2021-01-19,37,0.2536690391459075,0.7267265812359198,QCOM,158.94000244140625,164.10000610351562,158.4499969482422,163.77000427246094,162.16571044921875,8209000,66,48.0,,0.48,31.68,3.2400054931640625,0.020141772229705923
587,2021-01-20,22,0.200288256227758,-0.21043475821046287,QCOM,164.72000122070312,167.94000244140625,164.44000244140625,164.60000610351562,162.98757934570312,7943300,100,48.0,,0.48,48.0,3.839996337890625,0.02340034244403566
588,2021-01-21,12,0.16470106761565836,-0.177679856434676,QCOM,165.80999755859375,166.49000549316406,163.33999633789062,164.75,163.13612365722656,6295700,90,48.0,,0.48,43.2,-1.4499969482421875,-0.008634017667994764
589,2021-01-22,8,0.1504661921708185,-0.08642855599490074,QCOM,164.0,164.27000427246094,161.52000427246094,162.4199981689453,160.8289337158203,5062300,72,48.0,,0.48,34.56,-2.220001220703125,-0.013334141074277772
590,2021-01-25,2,0.12911387900355872,-0.09930240063553541,QCOM,164.32000732421875,167.0500030517578,161.72999572753906,164.39999389648438,162.78953552246094,5370800,81,48.0,,0.48,38.88,2.779998779296875,0.01692335001517331
591,2021-01-26,7,0.14690747330960854,0.1378131804525784,QCOM,164.1999969482422,164.64999389648438,160.91000366210938,162.5500030517578,160.95767211914062,6554200,87,48.0,,0.48,41.76,-2.4000091552734375,-0.01436701054432088
592,2021-01-27,8,0.1504661921708185,0.024224219374530565,QCOM,158.49000549316406,160.72999572753906,152.69000244140625,153.6699981689453,152.16465759277344,9854000,69,48.0,,0.48,33.12,-3.9199981689453125,-0.023808067502327557
593,2021-01-28,7,0.14690747330960854,-0.023651285447363946,QCOM,156.27999877929688,158.97000122070312,153.11000061035156,155.5500030517578,154.0262451171875,8087400,91,48.0,,0.48,43.68,-1.7599945068359375,-0.010950006555213165
594,2021-01-29,0,0.12199644128113879,-0.16956953562171462,QCOM,160.25,160.63999938964844,154.75,156.27999877929688,154.74908447265625,9502100,97,48.0,,0.48,46.56,1.6699981689453125,0.01050511515456809
595,2021-02-01,10,0.15758362989323843,-0.08284832542822229,QCOM,157.3699951171875,162.39999389648438,156.49000549316406,161.5800018310547,159.99716186523438,8265100,27,83.0,False,0.83,22.41,1.7599945068359375,0.010956141144939258
596,2021-02-02,-2,0.11487900355871886,-0.2709965899595763,QCOM,164.50999450683594,165.3800048828125,161.3000030517578,164.77999877929688,163.16583251953125,6926500,26,83.0,,0.83,21.58,2.980010986328125,0.018349822034030572
597,2021-02-03,2,0.12911387900355872,0.12391189864006691,QCOM,167.5800018310547,167.5800018310547,161.8000030517578,162.3000030517578,160.71011352539062,14156700,67,83.0,,0.83,55.61,2.1999969482421875,0.013302677973683119
598,2021-02-04,6,0.1433487544483986,0.11025054436206294,QCOM,150.17999267578125,151.77999877929688,145.1999969482422,147.97000122070312,146.52049255371094,46141800,100,83.0,,0.83,83.0,-15.800003051757812,-0.0942833445466037
599,2021-02-05,1,0.12555516014234874,-0.12412800079441932,QCOM,148.85000610351562,148.89999389648438,144.6199951171875,145.83999633789062,144.41134643554688,24695400,64,83.0,,0.83,53.12,-2.8800048828125,-0.018974864316610773
600,2021-02-08,120,0.5490427046263345,1.04940157543072,QCOM,147.10000610351562,147.60000610351562,145.3000030517578,147.3800048828125,145.93626403808594,12181600,39,83.0,,0.83,32.37,-1.29998779296875,-0.008730610115890935
601,2021-02-09,3,0.13267259786476868,-0.7583565053376631,QCOM,147.5500030517578,148.5,145.89999389648438,146.11000061035156,144.6787109375,11681300,41,83.0,,0.83,34.03,0.899993896484375,0.006097519371734972
602,2021-02-10,23,0.20384697508896799,0.5364662965049223,QCOM,147.6199951171875,147.75,144.3699951171875,145.5,144.07469177246094,11701300,40,83.0,,0.83,33.2,-0.75,-0.005050505050505083
603,2021-02-11,1,0.12555516014234874,-0.3840715071315097,QCOM,145.77999877929688,146.57000732421875,143.52999877929688,145.55999755859375,144.13409423828125,11600200,34,83.0,,0.83,28.22,-1.17999267578125,-0.00798641404928091
604,2021-02-12,1,0.12555516014234874,0.0,QCOM,145.57000732421875,151.39999389648438,144.8699951171875,147.97999572753906,146.5303955078125,9155200,31,83.0,,0.83,25.73,4.829986572265625,0.03295344429902025
605,2021-02-16,62,0.3426370106761566,0.474870176621069,QCOM,149.0,149.74000549316406,146.05999755859375,147.16000366210938,145.7184295654297,10211900,28,83.0,,0.83,23.24,-1.6599884033203125,-0.01096425673871082
606,2021-02-17,21,0.19672953736654805,-0.42583687331872333,QCOM,145.82000732421875,146.88999938964844,143.4199981689453,144.75,143.33203125,11937200,20,83.0,,0.83,16.599999999999998,-2.850006103515625,-0.019033030579431398
607,2021-02-18,2,0.12911387900355872,-0.34369855827499507,QCOM,143.5399932861328,144.6999969482422,142.9600067138672,143.91000366210938,142.50027465820312,8404400,27,83.0,,0.83,22.41,-2.19000244140625,-0.014909132347376008
608,2021-02-19,23,0.20384697508896799,0.5788153579008297,QCOM,144.77999877929688,145.85000610351562,143.49000549316406,144.94000244140625,143.52017211914062,10012500,22,83.0,,0.83,18.26,1.1500091552734375,0.007947540978074707
609,2021-02-22,7,0.14690747330960854,-0.19500399758195042,QCOM,142.25,144.1199951171875,139.0800018310547,139.4600067138672,138.09385681152344,12763900,25,83.0,,0.83,20.75,-1.730010986328125,-0.011861576372511506
610,2021-02-23,31,0.2323167259786477,0.5813812649887358,QCOM,136.3800048828125,138.47999572753906,134.44000244140625,137.1199951171875,135.7767791748047,14425300,31,83.0,,0.83,25.73,-5.6399993896484375,-0.039134052045050494
611,2021-02-24,44,0.2785800711743772,0.19913910632496434,QCOM,136.39999389648438,141.17999267578125,135.08999633789062,141.10000610351562,139.71778869628906,13146200,27,83.0,,0.83,22.41,2.6999969482421875,0.019497378910629637
612,2021-02-25,1,0.12555516014234874,-0.5493031514671505,QCOM,139.55999755859375,140.8300018310547,135.02000427246094,135.52999877929688,134.20236206054688,12701100,27,83.0,,0.83,22.41,-0.3499908447265625,-0.002479039969426222
613,2021-02-26,22,0.200288256227758,0.595221223888212,QCOM,136.75999450683594,138.14999389648438,134.6999969482422,136.19000244140625,134.85589599609375,11772600,15,83.0,,0.83,12.45,-2.6800079345703125,-0.019030092307925628
614,2021-03-01,5,0.1397900355871886,0.08268790827154704,QCOM,137.5,139.6300048828125,136.4600067138672,139.49000549316406,138.12356567382812,9421400,70,49.0,False,0.49,34.3,1.480010986328125,0.010713073121357386
615,2021-03-02,1,0.12555516014234874,-0.1018304014663578,QCOM,140.0,140.10000610351562,136.77000427246094,137.0399932861328,135.69754028320312,8693200,51,49.0,,0.49,24.99,0.470001220703125,0.0033660474415766473
616,2021-03-03,13,0.16825978647686832,0.34012641365040674,QCOM,135.60000610351562,136.17999267578125,131.5399932861328,131.66000366210938,130.9915771484375,14862700,55,49.0,,0.49,26.95,-3.920013427734375,-0.027980108900480638
617,2021-03-04,6,0.1433487544483986,-0.14805101414944677,QCOM,132.35000610351562,134.1999969482422,126.58000183105467,127.8000030517578,127.15117645263672,15831100,78,49.0,,0.49,38.22,-1.9799957275390625,-0.014539549376045735
618,2021-03-05,26,0.21452313167259787,0.49651200317767663,QCOM,130.9199981689453,131.1699981689453,125.4000015258789,129.75,129.09127807617188,13292000,73,49.0,,0.49,35.77,-3.029998779296875,-0.02257823284798932
619,2021-03-08,10,0.15758362989323843,0.2550948102378052,QCOM,129.0,129.77000427246094,122.98999786376952,123.1999969482422,122.57452392578124,15256100,89,49.0,,0.49,43.61,-1.399993896484375,-0.010673125836909714
620,2021-03-09,3,0.13267259786476868,-0.15808134414308628,QCOM,127.38999938964844,129.9199981689453,126.33000183105467,129.11000061035156,128.45452880859375,13130200,94,49.0,,0.49,46.06,0.149993896484375,0.0011558441207217829
621,2021-03-10,78,0.399576512455516,2.011748611893458,QCOM,130.6699981689453,131.10000610351562,127.63999938964844,127.87000274658205,127.2208251953125,12492300,100,49.0,,0.49,49.0,1.1800079345703125,0.0090825735160176
622,2021-03-11,6,0.1433487544483986,-0.6412482966842119,QCOM,131.00999450683594,133.24000549316406,130.00999450683594,131.74000549316406,131.07118225097656,11920200,83,49.0,,0.49,40.67,2.1399993896484375,0.016323411823174983
623,2021-03-12,3,0.13267259786476868,-0.07447680047665162,QCOM,129.89999389648438,130.3300018310547,127.62000274658205,129.97999572753906,129.32009887695312,9365700,83,49.0,,0.49,40.67,-2.910003662109375,-0.02184031478637749
624,2021-03-15,5,0.1397900355871886,0.0,QCOM,130.05999755859375,131.75999450683594,129.1199951171875,131.63999938964844,130.9716796875,7807200,57,49.0,,0.49,27.93,1.42999267578125,0.010972091273618867
625,2021-03-16,1,0.12555516014234874,-0.1018304014663578,QCOM,132.88999938964844,135.44000244140625,132.2899932861328,133.64999389648438,132.97146606445312,10434700,53,49.0,,0.49,25.97,3.6800079345703125,0.027929630297452546
