,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPXS_unscaled,SPXS_monthly,isPartial,scale,SPXS,Stock_Price_Change,Stock_Price_Change_Percent
659,2021-08-05,2,0.023613065326633167,-0.7382026853863725,SPXS,21.979999542236328,22.030000686645508,21.729999542236328,21.729999542236328,21.729999542236328,2893800,33,8.0,,0.08,2.64,-0.1700000762939453,-0.007657660831153823
660,2021-08-06,2,0.023613065326633167,0.0,SPXS,21.700000762939453,21.739999771118164,21.56999969482422,21.6299991607666,21.6299991607666,2696800,100,8.0,,0.08,8.0,-0.29000091552734375,-0.01316390860138017
661,2021-08-09,4,0.02612562814070352,0.10640561821664196,SPXS,21.649999618530277,21.809999465942383,21.59000015258789,21.68000030517578,21.68000030517578,1943400,48,8.0,,0.08,3.84,0.06999969482421875,0.0032198572015265103
662,2021-08-10,4,0.02612562814070352,0.0,SPXS,21.6299991607666,21.729999542236328,21.489999771118164,21.6200008392334,21.6200008392334,3107500,17,8.0,,0.08,1.36,-0.07999992370605469,-0.0036680387741860887
663,2021-08-11,7,0.029894472361809046,0.14425851125216393,SPXS,21.459999084472656,21.6200008392334,21.43000030517578,21.459999084472656,21.459999084472656,2855400,32,8.0,,0.08,2.56,-0.10999870300292969,-0.005062066512662722
664,2021-08-12,-5,0.014819095477386936,-0.5042864346949067,SPXS,21.450000762939453,21.600000381469727,21.229999542236328,21.229999542236328,21.229999542236328,3948600,65,8.0,,0.08,5.2,-0.020000457763671875,-0.0009250905174517099
665,2021-08-13,19,0.04496984924623116,2.0345879959308237,SPXS,21.170000076293945,21.25,21.1200008392334,21.1200008392334,21.1200008392334,3343800,50,8.0,,0.08,4.0,-0.35000038146972656,-0.01620372107817114
666,2021-08-16,4,0.02612562814070352,-0.4190412336573919,SPXS,21.34000015258789,21.559999465942383,20.959999084472656,20.979999542236328,20.979999542236328,6246300,33,8.0,,0.08,2.64,0.3099994659423828,0.01458821016199452
667,2021-08-17,3,0.024869346733668342,-0.04808617041738805,SPXS,21.36000061035156,21.84000015258789,21.26000022888184,21.399999618530277,21.399999618530277,7427900,16,8.0,,0.08,1.28,0.2800006866455078,0.01298704515683391
668,2021-08-19,9,0.032407035175879395,0.3030915336431601,SPXS,22.540000915527344,22.559999465942383,21.799999237060547,21.979999542236328,21.979999542236328,12375700,95,8.0,,0.08,7.6,0.7199993133544922,0.03296700129689234
669,2021-08-23,3,0.024869346733668342,0.11238480557428643,SPXS,21.200000762939453,21.200000762939453,20.76000022888184,20.88999938964844,20.88999938964844,5772500,16,8.0,,0.08,1.28,-1.3599987030029297,-0.06028363187933783
670,2021-08-24,3,0.024869346733668342,0.0,SPXS,20.790000915527344,20.8700008392334,20.71999931335449,20.799999237060547,20.799999237060547,3102600,53,8.0,,0.08,4.24,-0.3299999237060547,-0.015566033576892124
671,2021-08-26,1,0.02235678391959799,-0.10103051121438678,SPXS,20.71999931335449,21.049999237060547,20.670000076293945,21.01000022888184,21.01000022888184,7505000,83,8.0,,0.08,6.640000000000001,0.17999839782714844,0.008624743200238427
672,2021-08-27,5,0.027381909547738694,0.22476961114857286,SPXS,20.88999938964844,20.90999984741211,20.40999984741211,20.489999771118164,20.489999771118164,6016800,33,8.0,,0.08,2.64,-0.1399993896484375,-0.006650802599648342
673,2021-08-30,2,0.023613065326633167,-0.1376399339328317,SPXS,20.3700008392334,20.399999618530277,20.07999992370605,20.170000076293945,20.170000076293945,4539800,94,8.0,,0.08,7.52,-0.5100002288818324,-0.024390255026470076
674,2021-08-31,2,0.023613065326633167,0.0,SPXS,20.200000762939453,20.36000061035156,20.149999618530277,20.290000915527344,20.290000915527344,4315400,98,8.0,,0.08,7.84,-0.03999900817871804,-0.0019607357316999696
675,2021-09-01,1,0.02235678391959799,-0.05320280910832098,SPXS,20.13999938964844,20.290000915527344,20.06999969482422,20.239999771118164,20.239999771118164,3011100,40,10.0,False,0.1,4.0,-0.0699996948242152,-0.0034380988568647464
676,2021-09-03,2,0.023613065326633167,0.056192402787143214,SPXS,20.229999542236328,20.280000686645508,20.0,20.06999969482422,20.06999969482422,4091800,43,10.0,,0.1,4.3,-0.010000228881835938,-0.0004928648807591696
677,2021-09-09,1,0.02235678391959799,-0.05320280910832098,SPXS,20.399999618530277,20.65999984741211,20.13999938964844,20.6200008392334,20.6200008392334,5799800,14,10.0,,0.1,1.4,0.37999916076660156,0.01873763056708544
678,2021-09-13,9,0.032407035175879395,0.3030915336431601,SPXS,20.649999618530277,21.299999237060547,20.6200008392334,20.940000534057617,20.940000534057617,9341300,56,10.0,,0.1,5.6000000000000005,0.6399993896484375,0.030977705439267256
679,2021-09-14,25,0.05250753768844221,0.6202512017367035,SPXS,20.75,21.420000076293945,20.709999084472656,21.290000915527344,21.290000915527344,8185800,14,10.0,,0.1,1.4,0.12000083923339844,0.005633842419327628
680,2021-09-15,10,0.033663316582914576,-0.35888601780074647,SPXS,21.209999084472656,21.399999618530277,20.68000030517578,20.75,20.75,7228400,68,10.0,,0.1,6.800000000000001,-0.020000457763668322,-0.000933728183586835
681,2021-09-16,2,0.023613065326633167,-0.29855202268995373,SPXS,20.81999969482422,21.299999237060547,20.690000534057617,20.8700008392334,20.8700008392334,7954700,69,10.0,,0.1,6.9,-0.10000038146973012,-0.004672915105247921
682,2021-09-17,0,0.021100502512562815,-0.10640561821664185,SPXS,20.989999771118164,21.520000457763672,20.90999984741211,21.46999931335449,21.46999931335449,8070200,42,10.0,,0.1,4.2,0.220001220703125,0.010328696177619445
683,2021-09-20,18,0.04371356783919598,0.4032908533634456,SPXS,22.420000076293945,23.290000915527344,22.170000076293945,22.540000915527344,22.540000915527344,17508300,95,10.0,,0.1,9.5,1.7700004577636719,0.08224909015395099
684,2021-09-21,19,0.04496984924623116,0.028738935509828867,SPXS,22.13999938964844,22.690000534057617,21.93000030517578,22.61000061035156,22.61000061035156,15031800,56,10.0,,0.1,5.6000000000000005,-0.6000003814697266,-0.025762145035799877
685,2021-09-22,1,0.02235678391959799,-0.5028494803888703,SPXS,22.200000762939453,22.3700008392334,21.549999237060547,21.920000076293945,21.920000076293945,13134400,67,10.0,,0.1,6.7,-0.31999969482421875,-0.014103115350037165
686,2021-09-23,1,0.02235678391959799,0.0,SPXS,21.6299991607666,21.670000076293945,20.8799991607666,21.1200008392334,21.1200008392334,9958400,0,10.0,,0.1,0.0,-0.7000007629394531,-0.031291941737962015
687,2021-09-24,13,0.0374321608040201,0.6743088334457181,SPXS,21.3700008392334,21.40999984741211,20.920000076293945,21.01000022888184,21.01000022888184,10033900,57,10.0,,0.1,5.7,-0.26000022888183594,-0.011998164650043774
688,2021-09-27,-1,0.019844221105527637,-0.46986172640622903,SPXS,21.18000030517578,21.309999465942383,21.01000022888184,21.190000534057617,21.190000534057617,6650600,41,10.0,,0.1,4.1000000000000005,-0.10000038146972656,-0.00467073246998706
689,2021-09-28,9,0.032407035175879395,0.6330716637123321,SPXS,21.63999938964844,22.600000381469727,21.57999992370605,22.5,22.5,18390800,68,10.0,,0.1,6.800000000000001,1.2900009155273438,0.06053500459204719
690,2021-09-29,3,0.024869346733668342,-0.23259420065126368,SPXS,22.25,22.46999931335449,21.96999931335449,22.3799991607666,22.3799991607666,10519200,81,10.0,,0.1,8.1,-0.13000106811523793,-0.0057522595540232535
691,2021-09-30,14,0.038688442211055274,0.5556678116791269,SPXS,22.1299991607666,23.21999931335449,22.01000022888184,23.18000030517578,23.18000030517578,16694200,69,10.0,,0.1,6.9,0.75,0.033377838136125604
692,2021-10-01,6,0.028638190954773872,-0.2597739966229379,SPXS,22.88999938964844,23.5,22.07999992370605,22.36000061035156,22.36000061035156,14426400,64,7.0,False,0.07,4.48,0.28000068664551137,0.01205860012599036
693,2021-10-04,2,0.023613065326633167,0.056192402787143214,SPXS,22.56999969482422,23.600000381469727,22.40999984741211,23.229999542236328,23.229999542236328,14878100,24,7.0,,0.07,1.6800000000000002,0.10000038146972656,0.004255335381690539
694,2021-10-05,1,0.02235678391959799,-0.05320280910832098,SPXS,22.989999771118164,23.11000061035156,22.1200008392334,22.51000022888184,22.51000022888184,10037600,25,7.0,,0.07,1.7500000000000002,-0.4899997711181676,-0.020762701830416286
695,2021-10-06,4,0.02612562814070352,0.16857720836142964,SPXS,23.11000061035156,23.3799991607666,22.190000534057617,22.229999542236328,22.229999542236328,15495700,49,7.0,,0.07,3.43,0.2699985504150426,0.011683190968593271
696,2021-10-11,1,0.02235678391959799,-0.05320280910832098,SPXS,21.8799991607666,22.25,21.40999984741211,22.229999542236328,22.229999542236328,9464900,12,7.0,,0.07,0.8400000000000001,-1.1299991607666016,-0.04833187345287959
697,2021-10-12,5,0.027381909547738694,0.22476961114857286,SPXS,22.07999992370605,22.530000686645508,22.020000457763672,22.38999938964844,22.38999938964844,11980400,100,7.0,,0.07,7.000000000000001,0.2800006866455078,0.012584300523393654
698,2021-10-13,2,0.023613065326633167,-0.1376399339328317,SPXS,22.239999771118164,22.729999542236328,22.020000457763672,22.18000030517578,22.18000030517578,11886500,38,7.0,,0.07,2.66,0.1999988555908203,0.008877001753016645
699,2021-10-14,11,0.03491959798994975,0.47882528197488816,SPXS,21.549999237060547,21.63999938964844,21.020000457763672,21.040000915527344,21.040000915527344,10855500,12,7.0,,0.07,0.8400000000000001,-1.090000152587887,-0.04795425316936219
700,2021-10-15,5,0.027381909547738694,-0.2158583968916391,SPXS,20.700000762939453,20.81999969482422,20.51000022888184,20.549999237060547,20.549999237060547,9847200,51,7.0,,0.07,3.5700000000000003,-0.8199996948242223,-0.037892778093906565
701,2021-10-18,20,0.046226130653266334,0.23493086320311463,SPXS,20.81999969482422,20.920000076293945,20.32999992370605,20.350000381469727,20.350000381469727,6200400,37,7.0,,0.07,2.5900000000000003,0.10000038146972656,0.004803092360015082
702,2021-10-19,-1,0.019844221105527637,-0.5707142080660942,SPXS,20.1200008392334,20.229999542236328,19.899999618530277,19.899999618530277,19.899999618530277,5810600,25,7.0,,0.07,1.7500000000000002,-0.6900005340576172,-0.03298281699527861
703,2021-10-20,6,0.028638190954773872,0.44315016459863266,SPXS,19.82999992370605,19.86000061035156,19.6200008392334,19.65999984741211,19.65999984741211,5296100,62,7.0,,0.07,4.340000000000001,-0.3699989318847692,-0.01828961642397875
704,2021-10-22,1,0.02235678391959799,-0.2193367257413582,SPXS,19.56999969482422,19.84000015258789,19.3799991607666,19.559999465942383,19.559999465942383,9014700,38,7.0,,0.07,2.66,-0.020000457763668322,-0.0010070723639979962
705,2021-10-25,2,0.023613065326633167,0.056192402787143214,SPXS,19.420000076293945,19.670000076293945,19.209999084472656,19.25,19.25,5714100,12,7.0,,0.07,0.8400000000000001,-0.1700000762939453,-0.00856855216665764
706,2021-10-27,0,0.021100502512562815,-0.10640561821664185,SPXS,19.13999938964844,19.46999931335449,19.059999465942383,19.459999084472656,19.459999084472656,6347900,12,7.0,,0.07,0.8400000000000001,-0.20000076293945668,-0.010167806922405376
707,2021-10-29,2,0.023613065326633167,0.1190759704691593,SPXS,19.200000762939453,19.229999542236328,18.739999771118164,18.770000457763672,18.770000457763672,7280000,50,7.0,,0.07,3.5000000000000004,-0.2399997711181605,-0.012326645073559073
708,2021-11-02,1,0.02235678391959799,-0.2193367257413582,SPXS,18.65999984741211,18.68000030517578,18.420000076293945,18.450000762939453,18.450000762939453,5126800,70,9.0,,0.09,6.3,-0.5499992370605469,-0.028601105052162956
709,2021-11-08,1,0.02235678391959799,0.0,SPXS,17.530000686645508,17.709999084472656,17.479999542236328,17.6200008392334,17.6200008392334,5564900,57,9.0,,0.09,5.13,-0.970001220703125,-0.05192725936060938
710,2021-11-09,2,0.023613065326633167,0.056192402787143214,SPXS,17.579999923706055,17.969999313354492,17.549999237060547,17.790000915527344,17.790000915527344,8737700,43,9.0,,0.09,3.87,0.26000022888183594,0.014680984885526716
711,2021-11-10,10,0.033663316582914576,0.4256224728665674,SPXS,17.989999771118164,18.40999984741211,17.799999237060547,18.21999931335449,18.21999931335449,8732300,42,9.0,,0.09,3.78,0.4400005340576172,0.02448528385477622
712,2021-11-11,0,0.021100502512562815,-0.3731900283624422,SPXS,18.030000686645508,18.209999084472656,18.030000686645508,18.209999084472656,18.209999084472656,4078400,41,9.0,,0.09,3.69,-0.20000076293945312,-0.01086370258539504
713,2021-11-15,2,0.023613065326633167,-0.09617234083477588,SPXS,17.6299991607666,17.90999984741211,17.6200008392334,17.780000686645508,17.780000686645508,4245200,84,9.0,,0.09,7.56,-0.2999992370605469,-0.016474423511440572
714,2021-11-18,0,0.021100502512562815,-0.10640561821664185,SPXS,17.56999969482422,17.889999389648438,17.479999542236328,17.5,17.5,6096800,57,9.0,,0.09,5.13,-0.020000457763671875,-0.00111672015265607
715,2021-11-22,3,0.024869346733668342,-0.09175995595522113,SPXS,17.389999389648438,17.780000686645508,17.079999923706055,17.75,17.75,6569700,28,9.0,,0.09,2.52,-0.10999870300292969,-0.00614861412832568
716,2021-11-24,1,0.02235678391959799,-0.10103051121438678,SPXS,17.90999984741211,18.030000686645508,17.520000457763672,17.540000915527344,17.540000915527344,7726900,28,9.0,,0.09,2.52,0.25,0.014060741864187598
717,2021-11-26,4,0.02612562814070352,0.16857720836142964,SPXS,18.34000015258789,18.850000381469727,18.170000076293945,18.729999542236328,18.729999542236328,14393700,59,9.0,,0.09,5.31,0.8199996948242188,0.04547973730425747
718,2021-11-29,1,0.02235678391959799,-0.05320280910832098,SPXS,18.07999992370605,18.3700008392334,17.780000686645508,18.0,18.0,10786400,52,9.0,,0.09,4.68,-0.4799995422363281,-0.025464166181565995
719,2021-12-01,9,0.032407035175879395,0.44953922229714527,SPXS,18.309999465942383,19.729999542236328,17.93000030517578,19.71999931335449,19.71999931335449,14218900,64,8.0,False,0.08,5.12,1.3599987030029297,0.07403367669414229
720,2021-12-02,9,0.032407035175879395,0.0,SPXS,19.57999992370605,19.729999542236328,18.57999992370605,18.81999969482422,18.81999969482422,20451100,49,8.0,,0.08,3.92,0.0,0.0
721,2021-12-03,34,0.06381407035175879,0.9691425027135989,SPXS,18.600000381469727,19.850000381469727,18.440000534057617,19.290000915527344,19.290000915527344,18175700,34,8.0,,0.08,2.72,0.12000083923339844,0.00608215114128674
722,2021-12-06,1,0.02235678391959799,-0.05320280910832098,SPXS,18.959999084472656,19.280000686645508,18.350000381469727,18.6200008392334,18.6200008392334,13021200,100,8.0,,0.08,8.0,-0.5699996948242188,-0.028715349313359284
723,2021-12-07,4,0.02612562814070352,0.16857720836142964,SPXS,17.90999984741211,17.93000030517578,17.3799991607666,17.450000762939453,17.450000762939453,16027100,83,8.0,,0.08,6.640000000000001,-1.3500003814697266,-0.07002076417999392
724,2021-12-09,8,0.03115075376884422,0.19234468166955176,SPXS,17.459999084472656,17.68000030517578,17.350000381469727,17.649999618530273,17.649999618530273,9607100,69,8.0,,0.08,5.5200000000000005,-0.25,-0.013943111865303948
725,2021-12-14,6,0.028638190954773872,0.28096201393571607,SPXS,18.030000686645508,18.34000015258789,17.709999084472656,17.989999771118164,17.989999771118164,11365500,52,8.0,,0.08,4.16,0.6599998474121094,0.037330307467183355
726,2021-12-15,2,0.023613065326633167,-0.17546938059308648,SPXS,17.959999084472656,18.280000686645508,17.100000381469727,17.1200008392334,17.1200008392334,19665700,34,8.0,,0.08,2.72,-0.05999946594238281,-0.003271508475637397
727,2021-12-16,15,0.039944723618090455,0.6916365184081719,SPXS,16.90999984741211,17.770000457763672,16.8799991607666,17.579999923706055,17.579999923706055,15574600,54,8.0,,0.08,4.32,-0.5100002288818359,-0.027899355017771854
728,2021-12-17,9,0.032407035175879395,-0.18870298150710796,SPXS,17.950000762939453,18.36000061035156,17.59000015258789,18.149999618530277,18.149999618530277,17264600,36,8.0,,0.08,2.88,0.5900001525878871,0.03320203361785046
729,2021-12-20,22,0.04873869346733668,0.5039541014110716,SPXS,18.799999237060547,19.18000030517578,18.670000076293945,18.709999084472656,18.709999084472656,13523300,18,8.0,,0.08,1.44,0.8199996948242223,0.044662291261684306
730,2021-12-21,3,0.024869346733668342,-0.4897412104340654,SPXS,18.270000457763672,18.56999969482422,17.700000762939453,17.719999313354492,17.719999313354492,11472500,18,8.0,,0.08,1.44,-0.6100006103515625,-0.03180399377715093
731,2021-12-22,2,0.023613065326633167,-0.05051525560719328,SPXS,17.760000228881836,17.780000686645508,17.18000030517578,17.18000030517578,17.18000030517578,7612100,18,8.0,,0.08,1.44,-0.7899990081787109,-0.042541681268788434
732,2021-12-28,2,0.023613065326633167,0.0,SPXS,16.1200008392334,16.280000686645508,16.0,16.18000030517578,16.18000030517578,6889700,71,8.0,,0.08,5.68,-1.5,-0.08436445118512537
733,2021-12-30,0,0.021100502512562815,-0.10640561821664185,SPXS,16.09000015258789,16.309999465942383,15.979999542236328,16.270000457763672,16.270000457763672,5106000,0,8.0,,0.08,0.0,0.029998779296875,0.0018426767832684376
734,2021-12-31,10,0.033663316582914576,0.5953798523457967,SPXS,16.31999969482422,16.420000076293945,16.190000534057617,16.3799991607666,16.3799991607666,7707600,17,8.0,,0.08,1.36,0.1100006103515625,0.006744366275502234
