,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PLUG_unscaled,PLUG_monthly,isPartial,scale,PLUG,Stock_Price_Change,Stock_Price_Change_Percent
496,2021-06-30,3,0.007529209621993127,0.10045203415369164,PLUG,35.0,35.40999984741211,33.810001373291016,34.189998626708984,34.189998626708984,27604700,85,95.0,,0.95,80.75,-0.6300010681152344,-0.0174806063293913
497,2021-07-01,10,0.009934707903780069,0.31948881789137373,PLUG,34.380001068115234,34.45000076293945,32.779998779296875,33.310001373291016,33.310001373291016,18526500,93,89.0,False,0.89,82.77,-0.9599990844726562,-0.027110959859064088
498,2021-07-02,6,0.008560137457044674,-0.1383604289173297,PLUG,33.130001068115234,33.65999984741211,32.279998779296875,32.47999954223633,32.47999954223633,13236400,93,89.0,,0.89,82.77,-0.7900009155273438,-0.022931811263621538
499,2021-07-06,23,0.014402061855670101,0.07710100231303008,PLUG,32.66999816894531,33.61000061035156,32.02000045776367,32.86000061035156,32.86000061035156,18586000,97,89.0,,0.89,86.33,-0.049999237060546875,-0.001485420002590776
500,2021-07-07,28,0.016120274914089346,0.1193032689095681,PLUG,32.959999084472656,33.279998779296875,30.040000915527344,30.170000076293945,30.170000076293945,24069900,92,89.0,,0.89,81.88,-0.3300018310546875,-0.009818560698063528
501,2021-07-08,2,0.007185567010309278,-0.5542528245576637,PLUG,28.84000015258789,30.34000015258789,28.399999618530277,29.82999992370605,29.82999992370605,22584700,93,89.0,,0.89,82.77,-2.9399986267089844,-0.08834130812943197
502,2021-07-09,2,0.007185567010309278,0.0,PLUG,29.989999771118164,30.200000762939453,28.770000457763672,29.38999938964844,29.38999938964844,17545100,93,89.0,,0.89,82.77,-0.1399993896484375,-0.004614350327763472
503,2021-07-12,4,0.007872852233676977,0.15067805123053746,PLUG,29.46999931335449,29.739999771118164,27.88999938964844,29.020000457763672,29.020000457763672,19078200,95,89.0,,0.89,84.55,-0.46000099182128906,-0.015231820536434793
504,2021-07-13,1,0.00684192439862543,-0.13094718463553046,PLUG,28.170000076293945,28.71999931335449,27.670000076293945,27.81999969482422,27.81999969482422,16746200,95,89.0,,0.89,84.55,-1.0200004577636754,-0.0342972584268223
505,2021-07-14,1,0.00684192439862543,0.0,PLUG,28.0,28.26000022888184,26.270000457763672,26.540000915527344,26.540000915527344,23195900,94,89.0,,0.89,83.66,-0.45999908447264914,-0.016016681597159854
506,2021-07-15,5,0.008216494845360824,0.20090406830738305,PLUG,26.489999771118164,27.59000015258789,25.8799991607666,26.780000686645508,26.780000686645508,22064100,93,89.0,,0.89,82.77,-0.6700000762939489,-0.023708424305290854
507,2021-07-16,11,0.010278350515463917,0.25094102885821834,PLUG,27.020000457763672,27.020000457763672,25.899999618530277,26.01000022888184,26.01000022888184,16723600,92,89.0,,0.89,81.88,-0.5699996948242188,-0.02065964812148624
508,2021-07-19,14,0.011309278350515463,0.7403490216816497,PLUG,25.049999237060547,26.420000076293945,24.75,26.0,26.0,21409300,94,89.0,,0.89,83.66,-0.6000003814697266,-0.022205787242957964
509,2021-07-20,3,0.007529209621993127,-0.3342449103615921,PLUG,26.100000381469727,27.059999465942383,25.309999465942383,26.86000061035156,26.86000061035156,15859600,84,89.0,,0.89,74.76,0.6399993896484375,0.024224049500389366
510,2021-07-21,10,0.009934707903780069,0.31948881789137373,PLUG,26.88999938964844,28.149999618530277,26.700000762939453,28.049999237060547,28.049999237060547,16103400,92,89.0,,0.89,81.88,1.0900001525878942,0.04028086378788598
511,2021-07-22,26,0.015432989690721651,0.5534417156693188,PLUG,28.34000015258789,28.399999618530277,26.989999771118164,27.32999992370605,27.32999992370605,13085000,91,89.0,,0.89,80.99,0.25,0.008880994791752528
512,2021-07-23,2,0.007185567010309278,-0.5344021376085505,PLUG,27.71999931335449,27.790000915527344,26.399999618530277,26.809999465942383,26.809999465942383,13600600,85,89.0,,0.89,75.65,-0.6099987030029332,-0.021478827859030103
513,2021-07-27,10,0.009934707903780069,0.38259206121473,PLUG,26.950000762939453,27.149999618530277,25.38999938964844,26.549999237060547,26.549999237060547,15319800,90,89.0,,0.89,80.1,-0.6400012969970668,-0.023029912771232564
514,2021-07-28,26,0.015432989690721651,0.5534417156693188,PLUG,26.6200008392334,28.149999618530277,26.559999465942383,27.82999992370605,27.82999992370605,15813900,91,89.0,,0.89,80.99,1.0,0.0368324130405322
515,2021-07-29,8,0.00924742268041237,-0.4008016032064129,PLUG,27.82999992370605,28.07999992370605,27.13999938964844,27.200000762939453,27.200000762939453,10955100,87,89.0,,0.89,77.43,-0.06999969482422586,-0.002486667700632883
516,2021-07-30,2,0.007185567010309278,-0.2229654403567447,PLUG,27.0,27.96999931335449,26.709999084472656,27.280000686645508,27.280000686645508,10447600,86,89.0,,0.89,76.54,-0.1100006103515625,-0.00391740066418933
517,2021-08-02,2,0.007185567010309278,0.05022601707684582,PLUG,27.5,27.56999969482422,26.56999969482422,26.6200008392334,26.6200008392334,11015000,89,89.0,,0.89,79.21000000000001,-0.3999996185302699,-0.014301023537719115
518,2021-08-03,18,0.01268384879725086,0.7651841224294598,PLUG,26.81999969482422,26.8700008392334,25.8799991607666,26.489999771118164,26.489999771118164,10573800,89,89.0,,0.89,79.21000000000001,-0.6999988555908203,-0.025389875347812674
519,2021-08-04,37,0.01921305841924399,0.5147656461663506,PLUG,26.280000686645508,27.209999084472656,25.690000534057617,25.88999938964844,25.88999938964844,13394900,92,89.0,,0.89,81.88,0.3399982452392578,0.01265345123260353
520,2021-08-05,2,0.007185567010309278,-0.6260060812019317,PLUG,25.65999984741211,26.63999938964844,25.01000022888184,26.0,26.0,16191800,89,89.0,,0.89,79.21000000000001,-0.5699996948242152,-0.02094817030513918
521,2021-08-06,5,0.008216494845360824,0.14347202295552375,PLUG,28.40999984741211,28.700000762939453,25.790000915527344,25.899999618530277,25.899999618530277,33536700,94,89.0,,0.89,83.66,2.060001373291012,0.07732738064894518
522,2021-08-09,2894,1.001,208.411214953271,PLUG,25.950000762939453,28.90999984741211,25.86000061035156,28.18000030517578,28.18000030517578,38697900,92,89.0,,0.89,81.88,0.20999908447265625,0.00731704107631348
523,2021-08-10,100,0.04086254295532646,-0.9591782787659077,PLUG,29.59000015258789,30.25,28.600000381469727,29.100000381469727,29.100000381469727,31882900,94,89.0,,0.89,83.66,1.3400001525878906,0.046350749209977726
524,2021-08-11,10,0.009934707903780069,-0.7568749474392398,PLUG,29.56999969482422,29.770000457763672,26.959999084472656,27.399999618530277,27.399999618530277,25261400,93,89.0,,0.89,82.77,-0.4799995422363281,-0.015867753462357914
525,2021-08-12,23,0.014402061855670101,0.44967139398132105,PLUG,27.049999237060547,27.420000076293945,25.8799991607666,26.40999984741211,26.40999984741211,17167500,89,89.0,,0.89,79.21000000000001,-2.3500003814697266,-0.07893854032027314
526,2021-08-13,16,0.011996563573883161,-0.1670245764733953,PLUG,26.32999992370605,26.459999084472656,24.86000061035156,24.989999771118164,24.989999771118164,21438900,93,89.0,,0.89,82.77,-0.9600009918212891,-0.03501097699307676
527,2021-08-16,2,0.007185567010309278,0.05022601707684582,PLUG,24.790000915527344,25.809999465942383,24.399999618530277,25.100000381469727,25.100000381469727,28190100,91,89.0,,0.89,80.99,-0.6499996185302734,-0.024565368141365784
528,2021-08-17,0,0.006498281786941581,-0.09564801530368239,PLUG,24.600000381469727,25.959999084472656,24.450000762939453,25.8700008392334,25.8700008392334,25551100,85,89.0,,0.89,75.65,0.14999961853027344,0.005811686231462554
529,2021-08-18,15,0.011652920962199314,0.7932310946589107,PLUG,25.989999771118164,26.049999237060547,24.90999984741211,25.059999465942383,25.059999465942383,19787800,93,89.0,,0.89,82.77,0.09000015258789062,0.0034668781110136493
530,2021-08-19,22,0.014058419243986254,0.20642878207018556,PLUG,25.040000915527344,25.38999938964844,23.700000762939453,23.76000022888184,23.76000022888184,18274700,91,89.0,,0.89,80.99,-0.6599998474121058,-0.025335887398919565
531,2021-08-20,7,0.008903780068728523,-0.36665851869958443,PLUG,23.690000534057617,24.520000457763672,23.530000686645508,24.229999542236328,24.229999542236328,13642400,90,89.0,,0.89,80.1,-0.8699989318847692,-0.03426541759742896
532,2021-08-23,1,0.00684192439862543,-0.28663561447509867,PLUG,24.38999938964844,25.3700008392334,24.25,25.31999969482422,25.31999969482422,14008500,91,89.0,,0.89,80.99,0.8500003814697266,0.03466559402940761
533,2021-08-24,10,0.009934707903780069,0.4520341536916124,PLUG,25.549999237060547,26.06999969482422,25.239999771118164,25.850000381469727,25.850000381469727,14579200,90,89.0,,0.89,80.1,0.6999988555908203,0.02759159765214947
534,2021-08-25,11,0.010278350515463917,0.0345901072293322,PLUG,25.8700008392334,26.75,25.399999618530277,26.40999984741211,26.40999984741211,15087200,83,89.0,,0.89,73.87,0.6800003051757812,0.026083633031679154
535,2021-08-26,22,0.014058419243986254,0.36776997659645616,PLUG,26.06999969482422,26.8700008392334,25.729999542236328,25.899999618530277,25.899999618530277,12605000,89,89.0,,0.89,79.21000000000001,0.12000083923339844,0.004486012681622409
536,2021-08-30,9,0.009591065292096222,0.33476805356288875,PLUG,26.56999969482422,26.700000762939453,25.450000762939453,26.1299991607666,26.1299991607666,17647500,84,89.0,,0.89,74.76,-0.1700000762939453,-0.006326761108459866
537,2021-08-31,4,0.007872852233676977,-0.17914725904693662,PLUG,26.18000030517578,26.88999938964844,25.96999931335449,26.059999465942383,26.059999465942383,11419500,91,89.0,,0.89,80.99,0.18999862670898793,0.00711605323145581
538,2021-09-01,4,0.007872852233676977,0.0,PLUG,26.51000022888184,27.46999931335449,26.25,26.93000030517578,26.93000030517578,16291100,87,81.0,False,0.81,70.47,0.5799999237060476,0.02156935429047735
539,2021-09-02,2,0.007185567010309278,-0.08729812309035367,PLUG,27.25,27.6200008392334,26.76000022888184,27.149999618530277,27.149999618530277,12857900,94,81.0,,0.81,76.14,0.1500015258789098,0.005460558049813491
540,2021-09-03,4,0.007872852233676977,0.0956480153036825,PLUG,27.1200008392334,27.25,26.25,26.399999618530277,26.399999618530277,11288500,87,81.0,,0.81,70.47,-0.37000083923339844,-0.013396119767955406
541,2021-09-07,3,0.007529209621993127,0.10045203415369164,PLUG,26.5,27.149999618530277,26.34000015258789,26.799999237060547,26.799999237060547,12463900,86,81.0,,0.81,69.66000000000001,-0.10000038146972301,-0.003669738769531139
542,2021-09-08,9,0.009591065292096222,0.2738475581926063,PLUG,26.770000457763672,26.850000381469727,25.149999618530277,25.25,25.25,15164800,93,81.0,,0.81,75.33,-0.2999992370605504,-0.011049695811258697
543,2021-09-09,15,0.011652920962199314,0.21497671085632386,PLUG,25.18000030517578,25.8799991607666,24.780000686645508,25.26000022888184,25.26000022888184,11264700,87,81.0,,0.81,70.47,-0.970001220703125,-0.036126674373254786
544,2021-09-10,25,0.0150893470790378,0.2948982601002652,PLUG,25.59000015258789,26.1200008392334,24.07999992370605,24.15999984741211,24.15999984741211,21541000,83,81.0,,0.81,67.23,0.24000167846679688,0.009273635481048759
545,2021-09-13,4,0.007872852233676977,-0.36201615148983557,PLUG,24.200000762939453,24.790000915527344,23.15999984741211,24.209999084472656,24.209999084472656,19676200,82,81.0,,0.81,66.42,-1.3299999237060547,-0.05091883158396904
546,2021-09-14,15,0.011652920962199314,0.4801396769969446,PLUG,24.6299991607666,25.65999984741211,24.399999618530277,24.65999984741211,24.65999984741211,20087100,89,81.0,,0.81,72.09,0.8699989318847656,0.03509475190619438
547,2021-09-15,8,0.00924742268041237,-0.2064287820701859,PLUG,24.46999931335449,24.690000534057617,24.0,24.6299991607666,24.6299991607666,10783600,88,81.0,,0.81,71.28,-0.9699993133544922,-0.037801999965807465
548,2021-09-17,9,0.009591065292096222,0.037160906726124265,PLUG,25.01000022888184,26.530000686645508,24.989999771118164,26.46999931335449,26.46999931335449,23850100,89,81.0,,0.81,72.09,1.8400001525878906,0.0745241033935895
549,2021-09-20,71,0.030896907216494848,2.109996540989277,PLUG,25.40999984741211,26.020000457763672,25.1299991607666,25.71999931335449,25.71999931335449,16766900,84,81.0,,0.81,68.04,-0.5100002288818359,-0.01922352867252497
550,2021-09-21,1,0.00684192439862543,-0.7785563341118897,PLUG,25.8700008392334,26.46999931335449,25.5,26.07999992370605,26.07999992370605,13084000,91,81.0,,0.81,73.71000000000001,0.44999885559081676,0.017294344645430115
551,2021-09-23,48,0.022993127147766326,2.3606228026117533,PLUG,28.030000686645508,28.399999618530277,27.100000381469727,27.770000457763672,27.770000457763672,21569200,85,81.0,,0.81,68.85000000000001,1.9300003051757884,0.07291274481454457
552,2021-09-24,15,0.011652920962199314,-0.49319982065461065,PLUG,27.5,27.57999992370605,26.65999984741211,26.96999931335449,26.96999931335449,12430100,91,81.0,,0.81,73.71000000000001,-0.8199996948242259,-0.028873229078820062
553,2021-09-27,2,0.007185567010309278,0.0,PLUG,27.030000686645508,28.82999992370605,26.489999771118164,28.399999618530277,28.399999618530277,20703700,86,81.0,,0.81,69.66000000000001,1.25,0.04532269773233666
554,2021-09-28,3,0.007529209621993127,0.04782400765184125,PLUG,28.0,28.38999938964844,26.780000686645508,26.82999992370605,26.82999992370605,17465400,87,81.0,,0.81,70.47,-0.4400005340576101,-0.015261898550884556
555,2021-09-29,2,0.007185567010309278,-0.045641259698767755,PLUG,27.059999465942383,27.100000381469727,25.149999618530277,25.190000534057617,25.190000534057617,21933300,91,81.0,,0.81,73.71000000000001,-1.2899990081787145,-0.04543850073660349
556,2021-09-30,18,0.01268384879725086,0.7651841224294598,PLUG,25.25,25.88999938964844,24.86000061035156,25.540000915527344,25.540000915527344,14061600,85,81.0,,0.81,68.85000000000001,-1.2100009918212855,-0.044649482464533596
557,2021-10-01,3,0.007529209621993127,-0.40639393118396105,PLUG,25.56999969482422,25.8700008392334,24.959999084472656,25.56999969482422,25.56999969482422,9885400,82,86.0,False,0.86,70.52,-0.019998550415042615,-0.0007724430624374001
558,2021-10-04,0,0.006498281786941581,-0.13692377909630304,PLUG,25.36000061035156,25.38999938964844,24.1200008392334,24.31999969482422,24.31999969482422,14693800,82,86.0,,0.86,70.52,-0.4800014495849574,-0.018554365443119947
559,2021-10-06,9,0.009591065292096222,0.4759386567953465,PLUG,24.01000022888184,25.0,23.809999465942383,24.600000381469727,24.600000381469727,13580800,87,86.0,,0.86,74.82,-0.38999938964844105,-0.015360354431810053
560,2021-10-07,9,0.009591065292096222,0.0,PLUG,25.059999465942383,26.51000022888184,24.649999618530277,26.09000015258789,26.09000015258789,15150400,92,86.0,,0.86,79.12,1.5100002288818395,0.06040000915527366
561,2021-10-08,4,0.007872852233676977,-0.17914725904693662,PLUG,26.46999931335449,27.36000061035156,26.3700008392334,27.190000534057617,27.190000534057617,17187200,91,86.0,,0.86,78.26,0.8500003814697195,0.032063386425160045
562,2021-10-11,12,0.010621993127147768,0.4782400765184125,PLUG,27.190000534057617,28.270000457763672,27.170000076293945,27.649999618530277,27.649999618530277,16057800,97,86.0,,0.86,83.42,0.9099998474121129,0.03326022759911118
563,2021-10-12,54,0.025054982817869418,1.3587835651892592,PLUG,27.90999984741211,29.959999084472656,27.8700008392334,29.780000686645508,29.780000686645508,28217500,92,86.0,,0.86,79.12,1.6899986267089844,0.05978063669414868
564,2021-10-13,8,0.00924742268041237,-0.6309148264984228,PLUG,31.979999542236328,33.65999984741211,31.790000915527344,33.59000015258789,33.59000015258789,85304200,99,86.0,,0.86,85.14,3.700000762939453,0.12349802656893427
565,2021-10-14,2,0.007185567010309278,-0.2229654403567447,PLUG,33.90999984741211,34.0,31.309999465942383,31.809999465942383,31.809999465942383,76804600,100,86.0,,0.86,86.0,0.3400001525878906,0.010101014680011344
566,2021-10-15,50,0.02368041237113402,2.295552367288379,PLUG,31.8700008392334,32.650001525878906,30.770000457763672,31.239999771118164,31.239999771118164,40414900,89,86.0,,0.86,76.53999999999999,-1.3499984741210938,-0.0397058374741498
567,2021-10-18,13,0.010965635738831615,-0.5369322304455086,PLUG,31.100000381469727,33.13999938964844,30.959999084472656,32.59000015258789,32.59000015258789,31740300,91,86.0,,0.86,78.26,0.48999786376953125,0.015007590838277629
568,2021-10-19,30,0.016807560137457045,0.5327483547477281,PLUG,32.7599983215332,33.5099983215332,31.90999984741211,33.439998626708984,33.439998626708984,24613000,94,86.0,,0.86,80.84,0.3699989318847656,0.011164723557609335
569,2021-10-20,6,0.008560137457044674,-0.49069719893682273,PLUG,33.45000076293945,33.810001373291016,32.529998779296875,32.91999816894531,32.91999816894531,19283600,90,86.0,,0.86,77.4,0.3000030517578125,0.008952642995658788
570,2021-10-21,22,0.014058419243986254,0.6423123243677238,PLUG,32.959999084472656,34.959999084472656,32.86000061035156,33.66999816894531,33.66999816894531,27680100,95,86.0,,0.86,81.7,1.1499977111816406,0.03401353636412763
571,2021-10-22,-1,0.006154639175257732,-0.5622097286726961,PLUG,33.560001373291016,33.599998474121094,31.959999084472656,32.70000076293945,32.70000076293945,16427300,88,86.0,,0.86,75.67999999999999,-1.3600006103515625,-0.038901620307982276
572,2021-10-25,35,0.01852577319587629,0.9315657470440699,PLUG,33.13999938964844,35.040000915527344,32.900001525878906,34.880001068115234,34.880001068115234,23577600,92,86.0,,0.86,79.12,1.44000244140625,0.042857217464320696
573,2021-10-26,23,0.014402061855670101,-0.22259321090706752,PLUG,35.2400016784668,35.5,33.54999923706055,34.16999816894531,34.16999816894531,21835500,88,86.0,,0.86,75.67999999999999,0.45999908447265625,0.013127827410210458
574,2021-10-27,1,0.00684192439862543,-0.5249343832020996,PLUG,34.709999084472656,35.43000030517578,34.33000183105469,34.40999984741211,34.40999984741211,23519700,92,86.0,,0.86,79.12,-0.06999969482421875,-0.0019718223894146236
575,2021-10-28,85,0.03570790378006873,4.218985434455048,PLUG,34.81999969482422,38.45000076293945,34.61000061035156,37.11000061035156,37.11000061035156,49546200,94,86.0,,0.86,80.84,3.020000457763672,0.08523851063367038
576,2021-10-29,47,0.022649484536082475,-0.36570108747954966,PLUG,37.25,38.4900016784668,36.810001373291016,38.27000045776367,38.27000045776367,31465500,96,86.0,,0.86,82.56,0.04000091552734375,0.0010403358838395604
577,2021-11-01,150,0.0580446735395189,6.7092651757188495,PLUG,39.59000015258789,41.900001525878906,39.41999816894531,41.650001525878906,41.650001525878906,44414400,86,95.0,False,0.95,81.7,3.4099998474121094,0.08859443228654973
578,2021-11-02,43,0.02127491408934708,-0.6334734473980226,PLUG,41.95000076293945,42.95000076293945,40.16999816894531,41.22999954223633,41.22999954223633,36471700,82,95.0,,0.95,77.89999999999999,1.0499992370605469,0.025059646749941766
579,2021-11-03,53,0.024711340206185567,0.1615247940558875,PLUG,39.970001220703125,40.70000076293945,38.630001068115234,40.040000915527344,40.040000915527344,25379400,78,95.0,,0.95,74.1,-2.25,-0.052386494994930755
580,2021-11-04,33,0.01783848797250859,-0.2781254345709915,PLUG,41.290000915527344,41.34999847412109,39.459999084472656,40.22999954223633,40.22999954223633,16721400,78,95.0,,0.95,74.1,0.6499977111816335,0.015970459434819118
581,2021-11-05,33,0.01783848797250859,0.0,PLUG,39.84000015258789,40.150001525878906,37.77000045776367,38.369998931884766,38.369998931884766,20148900,77,95.0,,0.95,73.14999999999999,-1.1999969482421804,-0.029020483495137195
582,2021-11-08,1,0.00684192439862543,-0.5465725347301298,PLUG,40.11000061035156,41.63999938964844,39.79999923706055,40.93999862670898,40.93999862670898,35164600,87,95.0,,0.95,82.64999999999999,1.4899978637695312,0.03711077975449495
583,2021-11-09,118,0.04704810996563574,5.87644399799096,PLUG,41.119998931884766,42.43999862670898,38.93999862670898,40.720001220703125,40.720001220703125,31021900,83,95.0,,0.95,78.85,0.7999992370605398,0.01921227782869317
584,2021-11-10,2,0.007185567010309278,-0.8472719304652692,PLUG,38.7400016784668,42.04999923706055,37.88999938964844,40.18000030517578,40.18000030517578,28011600,83,95.0,,0.95,78.85,-0.3899993896484304,-0.00918942983666804
585,2021-11-11,67,0.02952233676975945,3.1085604973696794,PLUG,40.27999877929688,44.4900016784668,39.59000015258789,43.43999862670898,43.43999862670898,34237000,81,95.0,,0.95,76.95,2.44000244140625,0.05802621844653366
586,2021-11-12,31,0.017151202749140896,-0.4190431847282039,PLUG,43.34999847412109,44.41999816894531,41.959999084472656,43.13999938964844,43.13999938964844,18806700,80,95.0,,0.95,76.0,-0.07000350952148438,-0.0015734661020559981
587,2021-11-15,11,0.010278350515463917,0.25094102885821834,PLUG,43.68999862670898,43.70000076293945,41.02000045776367,41.81999969482422,41.81999969482422,18369000,85,95.0,,0.95,80.75,-0.7199974060058594,-0.016208857174362046
588,2021-11-16,1,0.00684192439862543,-0.33433634236041454,PLUG,41.79999923706055,43.33000183105469,40.709999084472656,43.11000061035156,43.11000061035156,16530200,79,95.0,,0.95,75.05,-0.3699989318847656,-0.008466794632153607
589,2021-11-17,32,0.017494845360824744,1.5570065293822202,PLUG,43.150001525878906,45.33000183105469,41.790000915527344,41.9900016784668,41.9900016784668,20532300,79,95.0,,0.95,75.05,2.0,0.046157394772289084
590,2021-11-18,5,0.008216494845360824,-0.5303476723629936,PLUG,42.06999969482422,42.52999877929688,39.45000076293945,40.41999816894531,40.41999816894531,18314100,80,95.0,,0.95,76.0,-2.8000030517578054,-0.06176931256683904
591,2021-11-19,3,0.007529209621993127,-0.08364700961940608,PLUG,41.84999847412109,45.20000076293945,41.43999862670898,44.54999923706055,44.54999923706055,36903000,81,95.0,,0.95,76.95,2.670001983642571,0.06277926311491688
592,2021-11-22,6,0.008560137457044674,7.560137457044673,PLUG,45.34999847412109,46.5,42.220001220703125,42.810001373291016,42.810001373291016,25379700,86,95.0,,0.95,81.7,1.2999992370605469,0.02876104458224793
593,2021-11-23,5,0.008216494845360824,-0.040144520272982764,PLUG,42.5099983215332,44.08000183105469,41.13999938964844,42.27000045776367,42.27000045776367,15949900,87,95.0,,0.95,82.64999999999999,-2.4199981689453125,-0.052042971375168
594,2021-11-24,26,0.015432989690721651,0.8782936010037645,PLUG,42.52000045776367,43.18000030517578,40.7400016784668,42.90999984741211,42.90999984741211,14506000,85,95.0,,0.95,80.75,-0.9000015258789062,-0.02041745663551331
595,2021-11-26,2,0.007185567010309278,-0.5344021376085505,PLUG,41.09999847412109,42.119998931884766,39.56999969482422,40.25,40.25,13370100,88,95.0,,0.95,83.6,-1.0600013732910156,-0.024548433668351688
596,2021-11-29,6,0.008560137457044674,0.13692377909630293,PLUG,40.88999938964844,41.70000076293945,39.459999084472656,41.619998931884766,41.619998931884766,15433400,89,95.0,,0.95,84.55,-0.4199981689453125,-0.009971466752041525
597,2021-11-30,4,0.007872852233676977,-0.08028904054596542,PLUG,41.13999938964844,41.90999984741211,38.29999923706055,39.84999847412109,39.84999847412109,21515500,91,95.0,,0.95,86.45,0.20999908447265625,0.005035949175792087
598,2021-12-01,8,0.00924742268041237,0.1745962461807069,PLUG,40.290000915527344,40.84999847412109,36.34000015258789,36.709999084472656,36.709999084472656,20093900,89,93.0,False,0.93,82.77000000000001,-1.0600013732910227,-0.02529232586853558
599,2021-12-02,7,0.008903780068728523,-0.03716090672612404,PLUG,35.63999938964844,37.630001068115234,35.310001373291016,36.41999816894531,36.41999816894531,20116000,84,93.0,,0.93,78.12,-3.2199974060058523,-0.07882490884413995
600,2021-12-03,41,0.020587628865979382,1.3122346584330375,PLUG,36.41999816894531,36.70000076293945,32.41999816894531,33.459999084472656,33.459999084472656,29184300,91,93.0,,0.93,84.63000000000001,-0.9300003051757812,-0.024714331086314822
601,2021-12-06,10,0.009934707903780069,-0.5174428309130362,PLUG,32.47999954223633,34.970001220703125,31.399999618530277,34.04999923706055,34.04999923706055,19627700,88,93.0,,0.93,81.84,-1.7299995422363281,-0.04713895112458211
602,2021-12-07,1,0.00684192439862543,-0.3113109650639917,PLUG,35.63999938964844,36.75,35.439998626708984,36.41999816894531,36.41999816894531,18735700,88,93.0,,0.93,81.84,1.779998779296875,0.050900735406410824
603,2021-12-08,11,0.010278350515463917,0.502260170768458,PLUG,36.33000183105469,37.08000183105469,35.279998779296875,36.59999847412109,36.59999847412109,13637400,86,93.0,,0.93,79.98,0.3300018310546875,0.008979641661352122
604,2021-12-09,5,0.008216494845360824,-0.20060180541624872,PLUG,36.0,36.869998931884766,34.08000183105469,34.41999816894531,34.41999816894531,12964300,81,93.0,,0.93,75.33,-0.21000289916992188,-0.005663508327932276
605,2021-12-10,2,0.007185567010309278,-0.12547051442910917,PLUG,34.459999084472656,35.0,32.900001525878906,33.220001220703125,33.220001220703125,13889500,82,93.0,,0.93,76.26,-1.8699989318847656,-0.05071871402381878
606,2021-12-13,11,0.010278350515463917,0.502260170768458,PLUG,33.0099983215332,33.619998931884766,31.25,32.22999954223633,32.22999954223633,14252400,86,93.0,,0.93,79.98,-1.3800010681152344,-0.0394286019461495
607,2021-12-14,-13,0.0020309278350515462,-0.802407221664995,PLUG,31.1200008392334,31.68000030517578,29.770000457763672,30.549999237060547,30.549999237060547,20632300,81,93.0,,0.93,75.33,-1.9399986267089844,-0.05770370875500286
608,2021-12-15,7,0.008903780068728523,3.3840947546531313,PLUG,30.200000762939453,31.76000022888184,28.729999542236328,31.36000061035156,31.36000061035156,20182700,85,93.0,,0.93,79.05,0.07999992370605824,0.002525250092658249
609,2021-12-16,112,0.04498625429553265,4.052489386337322,PLUG,32.310001373291016,32.79999923706055,29.06999969482422,29.649999618530277,29.649999618530277,25384000,88,93.0,,0.93,81.84,1.0399990081787074,0.032745560474932045
610,2021-12-17,23,0.014402061855670101,-0.6798563898861814,PLUG,28.989999771118164,30.76000022888184,27.920000076293945,29.75,29.75,21736500,76,93.0,,0.93,70.68,-2.0399990081787074,-0.06219509315944505
611,2021-12-20,2,0.007185567010309278,-0.045641259698767755,PLUG,27.81999969482422,28.530000686645508,27.11000061035156,27.32999992370605,27.32999992370605,23092300,82,93.0,,0.93,76.26,-2.2299995422363317,-0.0724967336034833
612,2021-12-21,16,0.011996563573883161,0.6695361071257773,PLUG,28.06999969482422,29.020000457763672,27.700000762939453,28.959999084472656,28.959999084472656,19834100,81,93.0,,0.93,75.33,0.48999977111816406,0.01717489517438131
613,2021-12-27,-9,0.0034054982817869417,-0.6449301325689718,PLUG,29.63999938964844,30.43000030517578,29.170000076293945,29.600000381469727,29.600000381469727,12255000,89,93.0,,0.93,82.77000000000001,1.4099998474121094,0.04858717522986433
614,2021-12-28,2,0.007185567010309278,1.1099899091826435,PLUG,29.399999618530277,29.549999237060547,28.100000381469727,28.32999992370605,28.32999992370605,13006700,84,93.0,,0.93,78.12,-0.8800010681152344,-0.028918864912582887
615,2021-12-30,0,0.006498281786941581,-0.09564801530368239,PLUG,27.82999992370605,29.700000762939453,27.739999771118164,28.84000015258789,28.84000015258789,15922200,88,93.0,,0.93,81.84,0.15000152587890625,0.005076193900227954
616,2021-12-31,4,0.007872852233676977,0.21152829190904288,PLUG,28.670000076293945,29.43000030517578,28.190000534057617,28.229999542236328,28.229999542236328,10675500,79,93.0,,0.93,73.47,-0.2700004577636719,-0.009090924270297895
