,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CIA_unscaled,CIA_monthly,isPartial,scale,CIA,Stock_Price_Change,Stock_Price_Change_Percent
629,2021-07-15,13,0.002910280492852367,0.08292954542761999,CIA,5.269999980926514,5.329999923706055,5.260000228881836,5.309999942779541,5.309999942779541,66500,96,32.0,,0.32,30.72,-0.010000228881835938,-0.001872701984285463
630,2021-07-16,5,0.0026555764271387183,-0.0875187344790993,CIA,5.349999904632568,5.5,5.309999942779541,5.449999809265137,5.449999809265137,191600,84,32.0,,0.32,26.88,0.1700000762939453,0.03189494910456592
631,2021-07-20,5,0.0026555764271387183,0.0,CIA,5.340000152587891,5.5,5.260000228881836,5.349999904632568,5.349999904632568,138500,92,32.0,,0.32,29.44,0.0,0.0
632,2021-07-21,3,0.002591900410710306,-0.023978227769185678,CIA,5.389999866485596,5.53000020980835,5.389999866485596,5.420000076293945,5.420000076293945,52700,89,32.0,,0.32,28.48,0.03000020980834961,0.00545458360151807
633,2021-07-22,3,0.002591900410710306,0.0,CIA,5.369999885559082,5.460000038146973,5.340000152587891,5.440000057220459,5.440000057220459,65700,86,32.0,,0.32,27.52,-0.07000017166137695,-0.012658258409686929
634,2021-07-23,2,0.0025600624024961,-0.012283654141433953,CIA,5.440000057220459,5.460000038146973,5.389999866485596,5.440000057220459,5.440000057220459,30000,82,32.0,,0.32,26.24,0.0,0.0
635,2021-07-26,2,0.0025600624024961,0.0,CIA,5.46999979019165,5.579999923706055,5.46999979019165,5.5,5.5,48600,89,32.0,,0.32,28.48,0.11999988555908203,0.021978000864594893
636,2021-07-27,11,0.002846604476423955,0.11192776927955816,CIA,5.429999828338623,5.449999809265137,5.349999904632568,5.420000076293945,5.420000076293945,50200,88,32.0,,0.32,28.16,-0.13000011444091797,-0.023297511867092613
637,2021-07-30,15,0.0029739565092807793,0.044738225458287095,CIA,5.380000114440918,5.440000057220459,5.320000171661377,5.360000133514404,5.360000133514404,36400,77,32.0,,0.32,24.64,-0.009999752044677734,-0.0018348169531452463
638,2021-08-03,3,0.002591900410710306,-0.012134596949362253,CIA,5.349999904632568,5.46999979019165,5.340000152587891,5.440000057220459,5.440000057220459,61800,44,38.0,,0.38,16.72,0.029999732971191406,0.005514656738169199
639,2021-08-04,-2,0.002432710369639275,-0.061418270707169986,CIA,5.420000076293945,5.539999961853027,5.420000076293945,5.510000228881836,5.510000228881836,71800,41,38.0,,0.38,15.58,0.07000017166137695,0.012797106827480142
640,2021-08-05,1,0.0025282243942818935,0.03926239055608627,CIA,5.53000020980835,5.579999923706055,5.5,5.559999942779541,5.559999942779541,33600,46,38.0,,0.38,17.48,0.039999961853027344,0.0072202097704794355
641,2021-08-06,2,0.0025600624024961,0.012593031016635559,CIA,5.590000152587891,5.690000057220459,5.570000171661377,5.590000152587891,5.590000152587891,57800,42,38.0,,0.38,15.96,0.1100001335144043,0.019713285845592843
642,2021-08-10,3,0.002591900410710306,0.025186062033270895,CIA,5.590000152587891,5.690000057220459,5.5,5.679999828338623,5.679999828338623,31700,43,38.0,,0.38,16.34,0.0,0.0
643,2021-08-11,13,0.002910280492852367,0.12283654141433997,CIA,5.659999847412109,5.869999885559082,5.659999847412109,5.849999904632568,5.849999904632568,76200,50,38.0,,0.38,19.0,0.17999982833862305,0.031634415910103186
644,2021-08-12,9,0.002782928459995543,-0.04375936723954954,CIA,5.849999904632568,5.940000057220459,5.809999942779541,5.900000095367432,5.900000095367432,73500,43,38.0,,0.38,16.34,0.07000017166137695,0.011925072065773978
645,2021-08-13,2,0.0025600624024961,-0.08008328661808284,CIA,5.889999866485596,5.920000076293945,5.889999866485596,5.900000095367432,5.900000095367432,42700,45,38.0,,0.38,17.1,-0.019999980926513672,-0.0033670001235441838
646,2021-08-16,57,0.0043111528542774365,0.46532264173403015,CIA,5.860000133514404,5.860000133514404,5.71999979019165,5.769999980926514,5.769999980926514,55200,63,38.0,,0.38,23.94,-0.059999942779541016,-0.010135125338900708
647,2021-08-17,17,0.0030376325257091916,-0.2954013396450753,CIA,5.699999809265137,5.75,5.639999866485596,5.71999979019165,5.71999979019165,48200,68,38.0,,0.38,25.84,-0.1100001335144043,-0.018771353414361425
648,2021-08-18,2,0.0025600624024961,-0.15721787252774888,CIA,5.659999847412109,5.75,5.599999904632568,5.599999904632568,5.599999904632568,55200,60,38.0,,0.38,22.8,0.0,0.0
649,2021-08-19,1,0.0025282243942818935,-0.012436418808839944,CIA,5.53000020980835,5.619999885559082,5.519999980926514,5.590000152587891,5.590000152587891,37000,54,38.0,,0.38,20.52,-0.13000011444091797,-0.02260871555494226
650,2021-08-20,3,0.002591900410710306,0.025186062033270895,CIA,5.550000190734863,5.659999847412109,5.550000190734863,5.599999904632568,5.599999904632568,60500,51,38.0,,0.38,19.38,0.039999961853027344,0.007117431079635805
651,2021-08-23,6,0.0026874144353529247,0.06296515508317713,CIA,5.610000133514404,5.820000171661377,5.610000133514404,5.760000228881836,5.760000228881836,29200,47,38.0,,0.38,17.86,0.16000032424926758,0.02826860928669883
652,2021-08-24,1,0.0025282243942818935,-0.059235389591157595,CIA,5.659999847412109,5.699999809265137,5.590000152587891,5.639999866485596,5.639999866485596,69500,100,38.0,,0.38,38.0,-0.12000036239624023,-0.02061861836027834
653,2021-08-26,65,0.004565856919991085,0.8059539850646653,CIA,5.639999866485596,5.75,5.630000114440918,5.690000057220459,5.690000057220459,44300,65,38.0,,0.38,24.7,0.05000019073486328,0.008771963580347819
654,2021-08-27,22,0.0031968225667802224,-0.2998417114685967,CIA,5.699999809265137,5.829999923706055,5.699999809265137,5.809999942779541,5.809999942779541,101900,55,38.0,,0.38,20.9,0.07999992370605469,0.013913030209748545
655,2021-08-31,5,0.0026555764271387183,-0.16930753219332928,CIA,5.860000133514404,6.0,5.860000133514404,5.96999979019165,5.96999979019165,51400,52,38.0,,0.38,19.76,0.1700000762939453,0.02915953319359188
656,2021-09-01,18,0.0030694705339233976,0.15585848049970608,CIA,5.940000057220459,6.090000152587891,5.940000057220459,6.070000171661377,6.070000171661377,42300,56,41.0,False,0.41,22.96,0.09000015258789062,0.015000025431315178
657,2021-09-03,1,0.0025282243942818935,-0.17633208517876964,CIA,6.010000228881836,6.010000228881836,5.949999809265137,5.989999771118164,5.989999771118164,44200,54,41.0,,0.41,22.14,-0.07999992370605469,-0.01313627614148083
658,2021-09-07,11,0.002846604476423955,0.12593031016635403,CIA,5.949999809265137,5.980000019073486,5.900000095367432,5.929999828338623,5.929999828338623,126700,64,41.0,,0.41,26.24,-0.03000020980834961,-0.004991715252219087
659,2021-09-08,17,0.0030376325257091916,0.06710733818743075,CIA,5.889999866485596,5.929999828338623,5.820000171661377,5.849999904632568,5.849999904632568,81100,70,41.0,,0.41,28.7,-0.05000019073486328,-0.008361235882171414
660,2021-09-13,4,0.002623738418924512,-0.09845857628898691,CIA,5.739999771118164,5.809999942779541,5.710000038146973,5.730000019073486,5.730000019073486,80600,79,41.0,,0.41,32.39,-0.11999988555908203,-0.020236068976869026
661,2021-09-14,0,0.0024963863860676875,-0.048538387797449234,CIA,5.739999771118164,5.889999866485596,5.710000038146973,5.75,5.75,113500,63,41.0,,0.41,25.83,0.07999992370605469,0.013769350171074501
662,2021-09-15,6,0.0026874144353529247,0.07652182785139483,CIA,5.730000019073486,5.78000020980835,5.639999866485596,5.699999809265137,5.699999809265137,96600,69,41.0,,0.41,28.29,-0.1099996566772461,-0.01867566369621665
663,2021-09-16,4,0.002623738418924512,-0.02369415583646317,CIA,5.679999828338623,5.699999809265137,5.599999904632568,5.650000095367432,5.650000095367432,83700,60,41.0,,0.41,24.6,-0.08000040054321289,-0.013840899245549543
664,2021-09-17,5,0.0026555764271387183,0.012134596949362475,CIA,5.650000095367432,5.809999942779541,5.510000228881836,5.809999942779541,5.809999942779541,570000,61,41.0,,0.41,25.01,0.1100001335144043,0.019298269683378333
665,2021-09-20,8,0.0027510904517813366,0.0,CIA,5.659999847412109,5.940000057220459,5.659999847412109,5.920000076293945,5.920000076293945,86600,61,41.0,,0.41,25.01,0.13000011444091797,0.022375235063896604
666,2021-09-22,-1,0.0024645483778534816,-0.1041558171023852,CIA,5.960000038146973,6.079999923706055,5.949999809265137,6.0,6.0,48100,64,41.0,,0.41,26.24,0.1399998664855957,0.023569000864809286
667,2021-09-23,2,0.0025600624024961,0.03875518350579399,CIA,5.989999771118164,6.099999904632568,5.96999979019165,6.070000171661377,6.070000171661377,54100,60,41.0,,0.41,24.6,0.019999980926513672,0.0032894705884014552
668,2021-09-24,3,0.002591900410710306,0.012436418808839722,CIA,5.989999771118164,6.179999828338623,5.989999771118164,6.130000114440918,6.130000114440918,65400,60,41.0,,0.41,24.6,0.07999992370605469,0.013114741796192542
669,2021-09-28,3,0.002591900410710306,0.025186062033270895,CIA,6.119999885559082,6.25,6.119999885559082,6.170000076293945,6.170000076293945,62900,66,41.0,,0.41,27.06,0.07000017166137695,0.011326888932971846
670,2021-09-30,2,0.0025600624024961,-0.012283654141433953,CIA,6.25,6.25,6.150000095367432,6.210000038146973,6.210000038146973,48900,56,41.0,,0.41,22.96,0.0,0.0
671,2021-10-04,2,0.0025600624024961,0.012593031016635559,CIA,6.360000133514404,6.440000057220459,6.28000020980835,6.300000190734863,6.300000190734863,66900,81,32.0,,0.32,25.92,0.19000005722045898,0.03040000915527341
672,2021-10-05,9,0.002782928459995543,0.08705493166187872,CIA,6.300000190734863,6.360000133514404,6.190000057220459,6.309999942779541,6.309999942779541,82700,85,32.0,,0.32,27.2,-0.07999992370605469,-0.012422348291186713
673,2021-10-06,11,0.002846604476423955,0.02288093903373789,CIA,6.25,6.380000114440918,6.210000038146973,6.300000190734863,6.300000190734863,49700,91,32.0,,0.32,29.12,0.019999980926513672,0.003144651023059275
674,2021-10-07,10,0.0028147664682097485,-0.01118455636457194,CIA,6.309999942779541,6.409999847412109,6.309999942779541,6.360000133514404,6.360000133514404,46500,100,32.0,,0.32,32.0,0.029999732971191406,0.004702152418976979
675,2021-10-08,2,0.0025600624024961,-0.090488524923933,CIA,6.340000152587891,6.409999847412109,6.320000171661377,6.369999885559082,6.369999885559082,24300,83,32.0,,0.32,26.56,0.0,0.0
676,2021-10-11,8,0.0027510904517813366,0.0881512171164478,CIA,6.400000095367432,6.400000095367432,6.309999942779541,6.349999904632568,6.349999904632568,43900,74,32.0,,0.32,23.68,-0.009999752044677734,-0.0015600237570543296
677,2021-10-12,7,0.00271925244356713,-0.011572868566931738,CIA,6.360000133514404,6.400000095367432,6.320000171661377,6.349999904632568,6.349999904632568,31400,81,32.0,,0.32,25.92,0.0,0.0
678,2021-10-13,8,0.0027510904517813366,0.011708367970588718,CIA,6.320000171661377,6.320000171661377,6.139999866485596,6.170000076293945,6.170000076293945,45000,78,32.0,,0.32,24.96,-0.07999992370605469,-0.012499987892806708
679,2021-10-18,20,0.00313314655035181,0.1388744228031802,CIA,6.269999980926514,6.329999923706055,6.269999980926514,6.300000190734863,6.300000190734863,47500,79,32.0,,0.32,25.28,0.009999752044677734,0.0015822392045994338
680,2021-10-19,1,0.0025282243942818935,-0.1930717718907824,CIA,6.300000190734863,6.389999866485596,6.300000190734863,6.369999885559082,6.369999885559082,33200,70,32.0,,0.32,22.4,0.059999942779541016,0.009478664060458941
681,2021-10-20,3,0.002591900410710306,0.025186062033270895,CIA,6.289999961853027,6.429999828338623,6.289999961853027,6.409999847412109,6.409999847412109,40600,84,32.0,,0.32,26.88,0.039999961853027344,0.006259775068669482
682,2021-10-21,2,0.0025600624024961,-0.012283654141433953,CIA,6.389999866485596,6.449999809265137,6.360000133514404,6.420000076293945,6.420000076293945,32700,82,32.0,,0.32,26.24,0.019999980926513672,0.0031104170233984263
683,2021-10-22,12,0.0028784424846381614,0.12436418808839811,CIA,6.389999866485596,6.460000038146973,6.349999904632568,6.409999847412109,6.409999847412109,33000,94,32.0,,0.32,30.08,0.010000228881835938,0.0015504231283032244
684,2021-10-25,18,0.0030694705339233976,0.21408152728280183,CIA,6.420000076293945,6.440000057220459,6.349999904632568,6.409999847412109,6.409999847412109,66300,90,32.0,,0.32,28.8,-0.019999980926513672,-0.003095972261364044
685,2021-10-26,8,0.0027510904517813366,-0.10372475598751152,CIA,6.340000152587891,6.46999979019165,6.340000152587891,6.409999847412109,6.409999847412109,58700,81,32.0,,0.32,25.92,0.029999732971191406,0.004658343587676805
686,2021-10-27,19,0.003101308542137604,0.12730155423624856,CIA,6.349999904632568,6.400000095367432,6.329999923706055,6.349999904632568,6.349999904632568,39300,79,32.0,,0.32,25.28,-0.06999969482421875,-0.010819118561694041
687,2021-10-28,1,0.0025282243942818935,-0.1847878532784446,CIA,6.360000133514404,6.46999979019165,6.260000228881836,6.449999809265137,6.449999809265137,51100,86,32.0,,0.32,27.52,0.06999969482421875,0.01093745215330344
688,2021-10-29,-1,0.0024645483778534816,-0.025186062033270673,CIA,6.409999847412109,6.480000019073486,6.389999866485596,6.440000057220459,6.440000057220459,66700,93,32.0,,0.32,29.76,0.010000228881835938,0.0015456304800807175
689,2021-11-01,-2,0.002432710369639275,-0.07280758169617396,CIA,6.409999847412109,6.480000019073486,6.360000133514404,6.460000038146973,6.460000038146973,51800,75,31.0,False,0.31,23.25,0.0,0.0
690,2021-11-03,39,0.0037380687064217264,0.5365860042665134,CIA,6.429999828338623,6.619999885559082,6.429999828338623,6.480000019073486,6.480000019073486,241900,77,31.0,,0.31,23.87,0.1399998664855957,0.021604917603937457
691,2021-11-04,1,0.0025282243942818935,-0.3236549157219635,CIA,6.449999809265137,6.650000095367432,6.289999961853027,6.639999866485596,6.639999866485596,180600,86,31.0,,0.31,26.66,0.03000020980834961,0.004531753825825824
692,2021-11-05,1,0.0025282243942818935,0.0,CIA,6.400000095367432,6.989999771118164,6.400000095367432,6.869999885559082,6.869999885559082,190200,74,31.0,,0.31,22.94,0.3399996757507324,0.051127770056362154
693,2021-11-08,2,0.0025600624024961,-0.012283654141433953,CIA,6.929999828338623,6.949999809265137,6.579999923706055,6.630000114440918,6.630000114440918,53000,76,31.0,,0.31,23.56,-0.039999961853027344,-0.005722455388096348
694,2021-11-09,8,0.0027510904517813366,0.07461851285303878,CIA,6.579999923706055,6.659999847412109,6.489999771118164,6.559999942779541,6.559999942779541,48600,87,31.0,,0.31,26.97,-0.28999996185302734,-0.04172661436140246
695,2021-11-10,-6,0.002305358336782451,-0.16202015993704366,CIA,6.570000171661377,6.639999866485596,6.519999980926514,6.590000152587891,6.590000152587891,39400,86,31.0,,0.31,26.66,-0.019999980926513672,-0.003003000207918216
696,2021-11-11,4,0.002623738418924512,0.1381043792898673,CIA,6.579999923706055,6.579999923706055,6.460000038146973,6.510000228881836,6.510000228881836,30900,88,31.0,,0.31,27.28,-0.059999942779541016,-0.009036136142469231
697,2021-11-12,8,0.0027510904517813366,0.048538387797449456,CIA,6.5,6.550000190734863,6.429999828338623,6.510000228881836,6.510000228881836,20700,79,31.0,,0.31,24.49,-0.029999732971191406,-0.004559229987694979
698,2021-11-15,2,0.0025600624024961,0.012593031016635559,CIA,6.489999771118164,6.489999771118164,6.409999847412109,6.449999809265137,6.449999809265137,47400,94,31.0,,0.31,29.14,-0.06000041961669922,-0.00916036914038132
699,2021-11-16,4,0.002623738418924512,0.024872837617679444,CIA,6.400000095367432,6.449999809265137,6.269999980926514,6.269999980926514,6.269999980926514,54500,77,31.0,,0.31,23.87,-0.039999961853027344,-0.006163322536779647
700,2021-11-17,4,0.002623738418924512,0.0,CIA,6.21999979019165,6.309999942779541,6.099999904632568,6.210000038146973,6.210000038146973,71100,87,31.0,,0.31,26.97,-0.1399998664855957,-0.021705406298538565
701,2021-11-22,2,0.0025600624024961,-0.10066100728114613,CIA,6.269999980926514,6.440000057220459,6.039999961853027,6.170000076293945,6.170000076293945,51900,82,31.0,,0.31,25.42,0.13000011444091797,0.0206022370237382
702,2021-11-23,13,0.002910280492852367,0.13680060689723783,CIA,6.110000133514404,6.21999979019165,6.099999904632568,6.179999828338623,6.179999828338623,51800,100,31.0,,0.31,31.0,-0.2200002670288086,-0.034161531843799664
703,2021-11-24,2,0.0025600624024961,-0.12033825990876157,CIA,6.119999885559082,6.199999809265137,6.119999885559082,6.150000095367432,6.150000095367432,28000,81,31.0,,0.31,25.11,-0.019999980926513672,-0.0032154311255848667
704,2021-11-26,2,0.0025600624024961,0.0,CIA,6.0,6.019999980926514,5.860000133514404,5.860000133514404,5.860000133514404,87200,65,31.0,,0.31,20.15,-0.17999982833862305,-0.029032231270335718
705,2021-11-29,-1,0.0024645483778534816,-0.21339511630033836,CIA,5.949999809265137,6.039999961853027,5.809999942779541,5.820000171661377,5.820000171661377,57700,79,31.0,,0.31,24.49,0.019999980926513672,0.0033222559783854244
706,2021-11-30,12,0.0028784424846381614,0.16793912852510706,CIA,5.75,5.880000114440918,5.670000076293945,5.670000076293945,5.670000076293945,67000,90,31.0,,0.31,27.9,-0.15999984741210938,-0.02649004112957354
707,2021-12-01,2,0.0025600624024961,-0.11060845712263168,CIA,5.769999980926514,5.900000095367432,5.670000076293945,5.670000076293945,5.670000076293945,80500,69,33.0,False,0.33,22.77,0.019999980926513672,0.003401357234227742
708,2021-12-02,1,0.0025282243942818935,-0.012436418808839944,CIA,5.650000095367432,5.849999904632568,5.650000095367432,5.809999942779541,5.809999942779541,31200,83,33.0,,0.33,27.39,-0.05000019073486328,-0.008474608462146094
709,2021-12-03,1,0.0025282243942818935,0.0,CIA,5.840000152587891,5.840000152587891,5.659999847412109,5.75,5.75,45600,72,33.0,,0.33,23.76,-0.009999752044677734,-0.0017093593517427674
710,2021-12-06,3,0.002591900410710306,0.12429394136088057,CIA,5.840000152587891,5.949999809265137,5.739999771118164,5.840000152587891,5.840000152587891,46300,75,33.0,,0.33,24.75,0.1099996566772461,0.01883555715807672
711,2021-12-07,19,0.003101308542137604,0.1965384662629439,CIA,5.900000095367432,5.960000038146973,5.809999942779541,5.829999923706055,5.829999923706055,33700,78,33.0,,0.33,25.74,0.010000228881835938,0.0016807107903202834
712,2021-12-08,18,0.0030694705339233976,-0.010265991848802614,CIA,5.849999904632568,5.849999904632568,5.75,5.789999961853027,5.789999961853027,27600,87,33.0,,0.33,28.71,-0.1100001335144043,-0.01845639812254174
713,2021-12-09,2,0.0025600624024961,-0.16595960958001843,CIA,5.730000019073486,5.860000133514404,5.730000019073486,5.78000020980835,5.78000020980835,31200,100,33.0,,0.33,33.0,0.010000228881835938,0.0017094408623694601
714,2021-12-10,6,0.0026874144353529247,0.04974567523535933,CIA,5.769999980926514,5.860000133514404,5.769999980926514,5.840000152587891,5.840000152587891,18100,86,33.0,,0.33,28.380000000000003,0.0,0.0
715,2021-12-14,16,0.0030057945174949857,0.09258294853545346,CIA,5.599999904632568,5.800000190734863,5.590000152587891,5.650000095367432,5.650000095367432,86100,74,33.0,,0.33,24.42,-0.059999942779541016,-0.010238897851962525
716,2021-12-15,2,0.0025600624024961,-0.14829094683769561,CIA,5.650000095367432,6.170000076293945,5.639999866485596,5.840000152587891,5.840000152587891,189600,73,33.0,,0.33,24.09,0.36999988555908203,0.06379308161922714
717,2021-12-16,16,0.0030057945174949857,0.17410986332375722,CIA,5.849999904632568,5.96999979019165,5.710000038146973,5.75,5.75,59900,84,33.0,,0.33,27.72,-0.20000028610229492,-0.03241495682807616
718,2021-12-17,1,0.0025282243942818935,-0.15888315732610248,CIA,5.840000152587891,5.840000152587891,5.630000114440918,5.639999866485596,5.639999866485596,120200,71,33.0,,0.33,23.43,-0.12999963760375977,-0.021775484450994642
719,2021-12-20,27,0.0033560126078512526,0.26376050546104124,CIA,5.599999904632568,5.630000114440918,5.550000190734863,5.599999904632568,5.599999904632568,71300,67,33.0,,0.33,22.11,-0.21000003814697266,-0.035958909702068276
720,2021-12-22,1,0.0025282243942818935,-0.24665825498771454,CIA,5.739999771118164,5.739999771118164,5.630000114440918,5.71999979019165,5.71999979019165,31700,57,33.0,,0.33,18.81,0.1099996566772461,0.01953812689898493
721,2021-12-23,25,0.0032923365914228407,0.30223274439924963,CIA,5.690000057220459,5.880000114440918,5.690000057220459,5.760000228881836,5.760000228881836,25600,72,33.0,,0.33,23.76,0.1400003433227539,0.02439030468732617
722,2021-12-28,9,0.002782928459995543,-0.04375936723954954,CIA,5.599999904632568,5.639999866485596,5.46999979019165,5.489999771118164,5.489999771118164,66800,73,33.0,,0.33,24.09,-0.24000024795532227,-0.04081636790548637
723,2021-12-29,7,0.00271925244356713,-0.022880939033738112,CIA,5.519999980926514,5.590000152587891,5.409999847412109,5.550000190734863,5.550000190734863,91600,75,33.0,,0.33,24.75,-0.04999971389770508,-0.008865197709456818
724,2021-12-30,70,0.004725046961062115,0.7376271821470806,CIA,5.559999942779541,5.650000095367432,5.519999980926514,5.559999942779541,5.559999942779541,32700,87,33.0,,0.33,28.71,0.059999942779541016,0.010733442064713383
725,2021-12-31,152,0.007335763634627018,0.5525271378420449,CIA,5.579999923706055,5.579999923706055,5.25,5.309999942779541,5.309999942779541,97500,76,33.0,,0.33,25.08,-0.07000017166137695,-0.01238941070439481
