,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JAN_unscaled,JAN_monthly,isPartial,scale,JAN,Stock_Price_Change,Stock_Price_Change_Percent
515,2021-01-06,1,0.021527859237536657,-0.3527025835464245,JAN,4.670000076293945,4.900000095367432,4.5,4.769999980926514,4.769999980926514,181100,74,100.0,,1.0,74.0,0.15000009536743164,0.03157896744577515
516,2021-01-07,2,0.02446041055718475,0.13622122326658492,JAN,4.730000019073486,4.940000057220459,4.699999809265137,4.820000171661377,4.820000171661377,60800,79,100.0,,1.0,79.0,0.039999961853027344,0.008163257362146625
517,2021-01-08,35,0.12123460410557185,3.9563601486632303,JAN,4.789999961853027,4.909999847412109,4.639999866485596,4.889999866485596,4.889999866485596,62800,69,100.0,,1.0,69.0,-0.03000020980834961,-0.006072916894909852
518,2021-01-11,86,0.2707947214076246,5.921595082827373,JAN,4.800000190734863,5.230000019073486,4.710000038146973,4.900000095367432,4.900000095367432,214500,77,100.0,,1.0,77.0,0.32000017166137695,0.06517315307658067
519,2021-01-12,7,0.03912316715542522,-0.85552463152879,JAN,4.849999904632568,5.119999885559082,4.78000020980835,4.940000057220459,4.940000057220459,48200,68,100.0,,1.0,68.0,-0.1100001335144043,-0.021032530231977153
520,2021-01-13,1,0.021527859237536657,-0.4497413986957499,JAN,5.010000228881836,5.400000095367432,4.949999809265137,5.199999809265137,5.199999809265137,194200,78,100.0,,1.0,78.0,0.2800002098083496,0.05468754220055505
521,2021-01-14,1,0.021527859237536657,0.0,JAN,5.179999828338623,5.71999979019165,5.010000228881836,5.46999979019165,5.46999979019165,230900,86,100.0,,1.0,86.0,0.31999969482421875,0.059259201698670605
522,2021-01-15,6,0.03619061583577713,0.6811061163329248,JAN,5.409999847412109,5.690000057220459,5.150000095367432,5.429999828338623,5.429999828338623,219400,70,100.0,,1.0,70.0,-0.029999732971191406,-0.005244708753771921
523,2021-01-19,2,0.02446041055718475,-0.5899414974681678,JAN,5.559999942779541,5.800000190734863,5.340000152587891,5.53000020980835,5.53000020980835,201100,69,100.0,,1.0,69.0,0.1100001335144043,0.01933218495750566
524,2021-01-20,2,0.02446041055718475,0.0,JAN,5.570000171661377,5.940000057220459,5.550000190734863,5.800000190734863,5.800000190734863,135500,79,100.0,,1.0,79.0,0.1399998664855957,0.024137907220975086
525,2021-01-21,2,0.02446041055718475,0.0,JAN,5.809999942779541,6.090000152587891,5.619999885559082,5.650000095367432,5.650000095367432,143600,83,100.0,,1.0,83.0,0.15000009536743164,0.0252525410643889
526,2021-01-22,3,0.027392961876832846,0.1198897014746434,JAN,5.599999904632568,5.730000019073486,5.46999979019165,5.519999980926514,5.519999980926514,36400,64,100.0,,1.0,64.0,-0.3600001335144043,-0.05911332093504551
527,2021-01-25,3,0.027392961876832846,0.27244244653316985,JAN,5.539999961853027,5.590000152587891,5.21999979019165,5.230000019073486,5.230000019073486,110900,56,100.0,,1.0,56.0,-0.1399998664855957,-0.024432786390851224
528,2021-01-26,2,0.02446041055718475,-0.10705491917353605,JAN,5.320000171661377,6.489999771118164,5.320000171661377,6.449999809265137,6.449999809265137,729100,54,100.0,,1.0,54.0,0.8999996185302734,0.16100171627251547
529,2021-01-27,3,0.027392961876832846,0.1198897014746434,JAN,6.159999847412109,11.640000343322754,5.679999828338623,9.520000457763672,9.520000457763672,3122700,52,100.0,,1.0,52.0,5.15000057220459,0.7935286215452817
530,2021-01-28,8,0.04205571847507331,0.5352745958676799,JAN,22.299999237060547,31.82999992370605,11.800000190734863,12.989999771118164,12.989999771118164,8182000,52,100.0,,1.0,52.0,20.189999580383297,1.7345359952644004
531,2021-01-29,6,0.03619061583577713,-0.13946028868279747,JAN,12.649999618530272,12.6899995803833,8.630000114440918,9.010000228881836,9.010000228881836,1573000,47,100.0,,1.0,47.0,-19.14000034332275,-0.601319522123776
532,2021-02-01,4,0.03032551319648094,0.408663669799755,JAN,8.869999885559082,10.789999961853027,8.15999984741211,9.399999618530272,9.399999618530272,1920800,100,26.0,False,0.26,26.0,-1.8999996185302734,-0.14972416716761494
533,2021-02-02,5,0.03325806451612903,0.09670244657189819,JAN,10.470000267028809,11.25,9.260000228881836,10.100000381469728,10.100000381469728,1590800,79,26.0,,0.26,20.54,0.46000003814697266,0.0426320704145744
534,2021-02-03,1,0.021527859237536657,-0.3527025835464245,JAN,9.899999618530272,10.029999732971191,9.029999732971191,9.470000267028809,9.470000267028809,668500,76,26.0,,0.26,19.76,-1.2200002670288086,-0.1084444681803386
535,2021-02-04,2,0.02446041055718475,0.13622122326658492,JAN,9.25,9.5,8.75,9.140000343322754,9.140000343322754,413700,71,26.0,,0.26,18.46,-0.5299997329711914,-0.05284145035706689
536,2021-02-05,22,0.08311143695014662,2.397794029492866,JAN,8.859999656677246,10.800000190734863,8.529999732971191,8.539999961853027,8.539999961853027,1481400,70,26.0,,0.26,18.2,1.3000001907348633,0.13684212534051188
537,2021-02-08,2,0.02446041055718475,0.0,JAN,8.5,8.520000457763672,7.920000076293945,8.3100004196167,8.3100004196167,412300,51,26.0,,0.26,13.26,-2.2799997329711914,-0.2111110826578656
538,2021-02-09,12,0.05378592375366569,1.1988970147464335,JAN,8.600000381469727,9.850000381469728,8.510000228881836,9.390000343322754,9.390000343322754,1314900,59,26.0,,0.26,15.34,1.3299999237060565,0.15610326904315142
539,2021-02-10,1,0.021527859237536657,-0.5997491957908512,JAN,9.239999771118164,10.779999732971191,9.119999885559082,10.279999732971191,10.279999732971191,957600,60,26.0,,0.26,15.6,0.9299993515014631,0.094416174160868
540,2021-02-11,135,0.41448973607038125,18.253643917722382,JAN,10.100000381469728,10.4399995803833,9.130000114440918,9.18000030517578,9.18000030517578,335300,62,26.0,,0.26,16.12,-0.3400001525878906,-0.031539903618734044
541,2021-02-12,26,0.094841642228739,-0.771184581968431,JAN,9.199999809265137,9.43000030517578,8.569999694824219,8.869999885559082,8.869999885559082,459500,68,26.0,,0.26,17.68,-1.0099992752075213,-0.09674322948300729
542,2021-02-16,29,0.10363929618768329,1.64905179521775,JAN,8.949999809265137,9.390000343322754,8.350000381469727,9.050000190734863,9.050000190734863,415100,48,26.0,,0.26,12.48,-0.03999996185302557,-0.00424177736569864
543,2021-02-17,18,0.07138123167155426,-0.3112532186412382,JAN,8.859999656677246,9.119999885559082,8.520000457763672,8.989999771118164,8.989999771118164,358300,55,26.0,,0.26,14.3,-0.2700004577636719,-0.028754041309026146
544,2021-02-18,26,0.094841642228739,0.32866357175136596,JAN,8.75,8.970000267028809,8.119999885559082,8.25,8.25,536700,48,26.0,,0.26,12.48,-0.14999961853027344,-0.016447326799618467
545,2021-02-19,36,0.12416715542521994,0.3092050338579513,JAN,8.229999542236328,9.109999656677246,8.010000228881836,8.199999809265137,8.199999809265137,424700,49,26.0,,0.26,12.74,0.1399993896484375,0.015607512316698102
546,2021-02-22,1,0.021527859237536657,0.0,JAN,8.300000190734863,8.760000228881836,8.050000190734863,8.390000343322754,8.390000343322754,296500,45,26.0,,0.26,11.7,-0.34999942779541016,-0.03841925806647817
547,2021-02-23,1,0.021527859237536657,0.0,JAN,7.650000095367432,7.650000095367432,6.050000190734863,7.119999885559082,7.119999885559082,487800,48,26.0,,0.26,12.48,-1.1100001335144043,-0.1267123406977455
548,2021-02-24,42,0.14176246334310852,5.585070153929983,JAN,7.139999866485596,8.920000076293945,7.130000114440918,8.3100004196167,8.3100004196167,1344400,48,26.0,,0.26,12.48,1.2699999809265137,0.1660130673325848
549,2021-02-25,1,0.021527859237536657,-0.8481413293063859,JAN,11.770000457763672,12.970000267028809,8.59000015258789,9.68000030517578,9.68000030517578,5998900,48,26.0,,0.26,12.48,4.050000190734863,0.45403589193886473
550,2021-02-26,2,0.02446041055718475,0.13622122326658492,JAN,9.149999618530272,9.600000381469728,8.199999809265137,8.460000038146973,8.460000038146973,1030100,45,26.0,,0.26,11.7,-3.3699998855590803,-0.2598303636219651
551,2021-03-01,2,0.02446041055718475,-0.37478449891312493,JAN,8.880000114440918,9.850000381469728,8.5,8.75,8.75,1496000,28,20.0,False,0.2,5.6000000000000005,0.25,0.02604166563186383
552,2021-03-02,0,0.018595307917888566,-0.23977940294928657,JAN,8.75,8.819999694824219,8.029999732971191,8.279999732971191,8.279999732971191,677000,26,20.0,,0.2,5.2,-1.0300006866455096,-0.10456859357926462
553,2021-03-03,290,0.8690351906158358,45.73411133890553,JAN,8.119999885559082,8.569999694824219,8.010000228881836,8.109999656677246,8.109999656677246,343700,30,20.0,,0.2,6.0,-0.25,-0.028344672182551878
554,2021-03-04,2,0.02446041055718475,-0.9718533716225565,JAN,8.039999961853027,8.0600004196167,6.800000190734863,7.010000228881836,7.010000228881836,624000,31,20.0,,0.2,6.2,-0.5099992752075195,-0.05950983586563363
555,2021-03-05,10,0.0479208211143695,0.9591176117971465,JAN,7.25,7.889999866485596,6.71999979019165,7.769999980926514,7.769999980926514,493000,31,20.0,,0.2,6.2,-0.17000055313110352,-0.02109187894300235
556,2021-03-08,40,0.1358973607038123,6.3081532881249,JAN,7.71999979019165,8.800000190734863,7.369999885559082,8.6899995803833,8.6899995803833,1361900,29,20.0,,0.2,5.800000000000001,0.9100003242492676,0.11533591123552256
557,2021-03-09,2,0.02446041055718475,-0.8200082000820008,JAN,8.449999809265137,9.119999885559082,8.0600004196167,8.109999656677246,8.109999656677246,719000,23,20.0,,0.2,4.6000000000000005,0.31999969482421875,0.03636360089641055
558,2021-03-10,3,0.027392961876832846,0.1198897014746434,JAN,8.239999771118164,10.0,8.109999656677246,8.899999618530273,8.899999618530273,2906200,23,20.0,,0.2,4.6000000000000005,0.880000114440918,0.09649124182932711
559,2021-03-11,1,0.021527859237536657,-0.2141098383470721,JAN,8.75,9.199999809265137,8.550000190734863,8.8100004196167,8.8100004196167,561600,23,20.0,,0.2,4.6000000000000005,-0.8000001907348633,-0.0800000190734863
560,2021-03-12,1,0.021527859237536657,0.0,JAN,8.75,9.4399995803833,8.649999618530273,9.210000038146973,9.210000038146973,555300,23,20.0,,0.2,4.6000000000000005,0.23999977111816406,0.026086932184114398
561,2021-03-15,234,0.7048123167155426,22.241562711536602,JAN,9.199999809265137,9.390000343322754,8.989999771118164,9.119999885559082,9.119999885559082,256500,21,20.0,,0.2,4.2,-0.049999237060546875,-0.005296529585069876
562,2021-03-16,58,0.188683284457478,-0.7322928672178279,JAN,9.239999771118164,9.239999771118164,8.239999771118164,8.449999809265137,8.449999809265137,389700,19,20.0,,0.2,3.8,-0.15000057220458984,-0.01597450124815547
563,2021-03-17,36,0.12416715542521994,-0.3419281640011812,JAN,8.359999656677246,9.149999618530272,8.109999656677246,8.800000190734863,8.800000190734863,244900,19,20.0,,0.2,3.8,-0.0900001525878924,-0.009740276495375011
564,2021-03-18,5,0.03325806451612903,-0.732150870314825,JAN,8.6899995803833,9.079999923706056,8.600000381469727,8.630000114440918,8.630000114440918,101200,21,20.0,,0.2,4.2,-0.0699996948242152,-0.007650240190442692
565,2021-03-22,-1,0.01566275659824047,-0.7497305655779953,JAN,9.0,9.1899995803833,8.720000267028809,8.829999923706055,8.829999923706055,85500,20,20.0,,0.2,4.0,0.10999965667724432,0.012114499735848883
566,2021-03-24,12,0.05378592375366569,2.4340011233851335,JAN,8.420000076293945,8.479999542236328,7.75,7.889999866485596,7.889999866485596,128400,18,20.0,,0.2,3.6,-0.7100000381469727,-0.07725789668832173
567,2021-03-25,29,0.10363929618768329,0.9268851207676789,JAN,7.559999942779541,8.279999732971191,7.460000038146973,7.739999771118164,7.739999771118164,740500,19,20.0,,0.2,3.8,-0.19999980926513672,-0.023584884441207543
568,2021-03-26,1,0.021527859237536657,-0.7922809201776972,JAN,7.800000190734863,7.980000019073486,7.349999904632568,7.869999885559082,7.869999885559082,133700,20,20.0,,0.2,4.0,-0.2999997138977051,-0.0362318506730257
569,2021-03-29,15,0.06258357771260997,-0.18981815420826853,JAN,7.869999885559082,8.350000381469727,7.460000038146973,8.25,8.25,206600,20,20.0,,0.2,4.0,0.37000036239624023,0.0463659600892079
570,2021-03-31,8,0.04205571847507331,-0.328007122440373,JAN,8.319999694824219,8.460000038146973,7.949999809265137,8.420000076293945,8.420000076293945,209400,19,20.0,,0.2,3.8,0.1099996566772461,0.013173610976277006
571,2021-04-01,1,0.021527859237536657,-0.48811101038979154,JAN,8.289999961853027,11.229999542236328,7.929999828338623,8.800000190734863,8.800000190734863,2948200,87,15.0,False,0.15,13.05,2.7699995040893555,0.32742310775403727
572,2021-04-05,65,0.20921114369501467,7.5530511929025295,JAN,8.5,9.3100004196167,8.279999732971191,8.789999961853027,8.789999961853027,664500,91,15.0,,0.15,13.65,-1.919999122619629,-0.17097054326658345
573,2021-04-07,134,0.41155718475073316,0.9671857697537181,JAN,8.739999771118164,9.9399995803833,8.670000076293945,8.899999618530273,8.899999618530273,904800,89,15.0,,0.15,13.35,0.6299991607666016,0.06766907973915415
574,2021-04-08,5,0.03325806451612903,-0.9191896879742912,JAN,8.920000076293945,9.260000228881836,8.670000076293945,9.050000190734863,9.050000190734863,307100,85,15.0,,0.15,12.75,-0.6799993515014648,-0.06841040042330093
575,2021-04-09,2,0.02446041055718475,-0.2645269376598184,JAN,9.149999618530272,9.59000015258789,8.890000343322754,9.460000038146973,9.460000038146973,299500,85,15.0,,0.15,12.75,0.3299999237060547,0.03563713990813833
576,2021-04-12,-2,0.012730205278592376,-0.7755545214828602,JAN,9.3100004196167,9.3100004196167,8.699999809265137,8.710000038146973,8.710000038146973,272300,90,15.0,,0.15,13.5,-0.2799997329711914,-0.029197051982906674
577,2021-04-13,1,0.021527859237536657,0.691085003455425,JAN,8.699999809265137,8.970000267028809,8.59000015258789,8.930000305175781,8.930000305175781,281400,90,15.0,,0.15,13.5,-0.3400001525878906,-0.036519885850003986
578,2021-04-14,15,0.06258357771260997,1.9070971257321894,JAN,8.829999923706055,9.039999961853027,8.630000114440918,8.680000305175781,8.680000305175781,218900,89,15.0,,0.15,13.35,0.06999969482421875,0.007803756158349051
579,2021-04-20,12,0.05378592375366569,0.6172295212062429,JAN,8.399999618530273,8.520000457763672,7.300000190734863,7.349999904632568,7.349999904632568,308900,89,15.0,,0.15,13.35,-0.5199995040893555,-0.05752206927916459
580,2021-04-23,7,0.03912316715542522,-0.2726132708140232,JAN,7.039999961853027,7.5,6.989999771118164,7.289999961853027,7.289999961853027,121500,93,15.0,,0.15,13.95,-1.0200004577636719,-0.11971835715504187
581,2021-04-26,0,0.018595307917888566,-0.321164757520608,JAN,7.320000171661377,7.489999771118164,7.090000152587891,7.21999979019165,7.21999979019165,139100,90,15.0,,0.15,13.5,-0.010000228881835938,-0.0013333638509114287
582,2021-04-27,1,0.021527859237536657,0.15770383220312234,JAN,7.190000057220459,7.389999866485596,7.090000152587891,7.170000076293945,7.170000076293945,68900,93,15.0,,0.15,13.95,-0.09999990463256836,-0.013351122521815473
583,2021-04-28,1,0.021527859237536657,0.0,JAN,7.21999979019165,7.309999942779541,7.099999904632568,7.21999979019165,7.21999979019165,58100,90,15.0,,0.15,13.5,-0.07999992370605469,-0.010825429655129337
584,2021-04-29,5,0.03325806451612903,0.5448848930663397,JAN,7.25,7.300000190734863,6.670000076293945,6.840000152587891,6.840000152587891,138000,89,15.0,,0.15,13.35,-0.009999752044677734,-0.0013679551467787876
585,2021-04-30,2,0.02446041055718475,-0.2645269376598184,JAN,6.699999809265137,7.269999980926514,6.5,6.920000076293945,6.920000076293945,276600,88,15.0,,0.15,13.2,-0.03000020980834961,-0.004109617674589394
586,2021-05-03,1,0.021527859237536657,-0.5507618872774004,JAN,6.96999979019165,6.96999979019165,6.619999885559082,6.659999847412109,6.659999847412109,56200,44,16.0,,0.16,7.04,-0.3000001907348633,-0.041265500897103236
587,2021-05-04,1,0.021527859237536657,0.0,JAN,6.670000076293945,6.699999809265137,6.230000019073486,6.429999828338623,6.429999828338623,99600,45,16.0,,0.16,7.2,-0.26999998092651367,-0.03873744462753992
588,2021-05-06,33,0.11536950146627566,4.3590791445307175,JAN,7.769999980926514,8.050000190734863,7.309999942779541,7.699999809265137,7.699999809265137,734600,45,16.0,,0.16,7.2,1.3500003814697266,0.20149259998528213
589,2021-05-10,69,0.22094134897360704,0.9150758750413055,JAN,6.909999847412109,6.909999847412109,6.130000114440918,6.199999809265137,6.199999809265137,174700,44,16.0,,0.16,7.04,-1.140000343322754,-0.14161494612569525
590,2021-05-12,3,0.027392961876832846,-0.8760170425133725,JAN,6.050000190734863,6.170000076293945,5.820000171661377,5.900000095367432,5.900000095367432,53800,45,16.0,,0.16,7.2,-0.7399997711181641,-0.10709114145571275
591,2021-05-13,1,0.021527859237536657,-0.2141098383470721,JAN,5.909999847412109,7.159999847412109,5.909999847412109,6.809999942779541,6.809999942779541,1067600,47,16.0,,0.16,7.52,0.9899997711181641,0.16045376967204428
592,2021-05-14,2,0.02446041055718475,0.13622122326658492,JAN,6.46999979019165,7.909999847412109,6.400000095367432,6.710000038146973,6.710000038146973,1326400,44,16.0,,0.16,7.04,0.75,0.10474860558426946
593,2021-05-17,-2,0.012730205278592376,-0.674612098043625,JAN,6.559999942779541,7.369999885559082,6.309999942779541,6.699999809265137,6.699999809265137,1629600,50,16.0,,0.16,8.0,-0.5399999618530273,-0.06826801166496832
594,2021-05-18,5,0.03325806451612903,1.612531674729325,JAN,6.679999828338623,6.989999771118164,6.579999923706055,6.760000228881836,6.760000228881836,326700,44,16.0,,0.16,7.04,-0.38000011444091797,-0.05156039624715558
595,2021-05-19,5,0.03325806451612903,0.0,JAN,6.5,6.5,5.900000095367432,6.139999866485596,6.139999866485596,311600,61,16.0,,0.16,9.76,-0.48999977111816406,-0.07010011261270477
596,2021-05-20,0,0.018595307917888566,-0.44087822943303057,JAN,6.159999847412109,6.599999904632568,6.099999904632568,6.380000114440918,6.380000114440918,161900,72,16.0,,0.16,11.52,0.09999990463256836,0.015384600712702756
597,2021-05-24,12,0.05378592375366569,0.48618426383599367,JAN,6.599999904632568,6.900000095367432,6.519999980926514,6.650000095367432,6.650000095367432,524300,46,16.0,,0.16,7.36,0.3000001907348633,0.045454575010568155
598,2021-05-25,3,0.027392961876832846,-0.49070388746524185,JAN,6.71999979019165,7.079999923706055,6.409999847412109,6.739999771118164,6.739999771118164,1638500,47,16.0,,0.16,7.52,0.17999982833862305,0.02608693128272166
599,2021-05-26,1,0.021527859237536657,-0.2141098383470721,JAN,6.900000095367432,7.46999979019165,6.78000020980835,7.039999961853027,7.039999961853027,1814100,43,16.0,,0.16,6.88,0.3899998664855957,0.05508472749833704
600,2021-05-28,1,0.021527859237536657,0.0,JAN,7.110000133514404,7.639999866485596,6.809999942779541,6.889999866485596,6.889999866485596,709800,100,16.0,,0.16,16.0,0.1700000762939453,0.022757708309063318
601,2021-06-01,8,0.04205571847507331,0.7193382088478599,JAN,7.0,7.090000152587891,6.570000171661377,6.619999885559082,6.619999885559082,588000,77,15.0,False,0.15,11.55,-0.5499997138977051,-0.07198949260593446
602,2021-06-02,1,0.021527859237536657,-0.48811101038979154,JAN,6.690000057220459,9.350000381469728,6.460000038146973,7.940000057220459,7.940000057220459,3579100,85,15.0,,0.15,12.75,2.2600002288818377,0.3187588406548798
603,2021-06-03,2,0.02446041055718475,0.13622122326658492,JAN,7.619999885559082,8.1899995803833,7.059999942779541,7.210000038146973,7.210000038146973,1460100,82,15.0,,0.15,12.3,-1.1600008010864276,-0.12406425173900226
604,2021-06-04,2,0.02446041055718475,0.0,JAN,7.28000020980835,7.489999771118164,6.920000076293945,6.989999771118164,6.989999771118164,503000,90,15.0,,0.15,13.5,-0.6999998092651367,-0.08547006656041567
605,2021-06-07,5,0.03325806451612903,0.5448848930663397,JAN,6.989999771118164,7.53000020980835,6.980000019073486,7.21999979019165,7.21999979019165,881400,90,15.0,,0.15,13.5,0.04000043869018555,0.005340512671900166
606,2021-06-08,7,0.03912316715542522,0.17635129177321218,JAN,7.239999771118164,8.850000381469727,7.21999979019165,8.0,8.0,1684700,96,15.0,,0.15,14.4,1.320000171661377,0.17529882269352193
607,2021-06-09,1,0.021527859237536657,-0.4497413986957499,JAN,7.860000133514404,8.0,7.599999904632568,7.679999828338623,7.679999828338623,400200,94,15.0,,0.15,14.1,-0.8500003814697266,-0.09604523670411036
608,2021-06-10,2,0.02446041055718475,0.13622122326658492,JAN,7.650000095367432,8.210000038146973,7.389999866485596,8.119999885559082,8.119999885559082,868900,100,15.0,,0.15,15.0,0.21000003814697266,0.026250004768371582
609,2021-06-11,17,0.06844868035190615,1.7983455221196496,JAN,8.0600004196167,9.06999969482422,7.989999771118164,8.930000305175781,8.930000305175781,719800,88,15.0,,0.15,13.2,0.8599996566772479,0.10475026220235595
610,2021-06-16,9,0.04498826979472141,1.0897697861326798,JAN,7.989999771118164,8.350000381469727,7.809999942779541,8.199999809265137,8.199999809265137,175000,95,15.0,,0.15,14.25,-0.719999313354494,-0.07938250689968163
611,2021-06-18,5,0.03325806451612903,-0.2607391956195816,JAN,7.909999847412109,8.289999961853027,7.909999847412109,8.1899995803833,8.1899995803833,107200,91,15.0,,0.15,13.65,-0.06000041961669922,-0.007185678667734119
612,2021-06-21,2,0.02446041055718475,-0.10705491917353605,JAN,8.25,8.65999984741211,8.220000267028809,8.4399995803833,8.4399995803833,211800,85,15.0,,0.15,12.75,0.36999988555908203,0.04463207325231133
613,2021-06-22,2,0.02446041055718475,0.0,JAN,8.649999618530273,12.279999732971191,8.510000228881836,9.3100004196167,9.3100004196167,4951500,82,15.0,,0.15,12.3,3.619999885559082,0.4180138509633873
614,2021-06-24,2,0.02446041055718475,0.0,JAN,8.710000038146973,8.920000076293945,8.3100004196167,8.670000076293945,8.670000076293945,371800,80,15.0,,0.15,12.0,-3.359999656677246,-0.2736156131710503
615,2021-06-25,5,0.03325806451612903,0.35966910442392996,JAN,8.649999618530273,8.829999923706055,8.40999984741211,8.579999923706055,8.579999923706055,223000,85,15.0,,0.15,12.75,-0.09000015258789062,-0.010089703118621896
616,2021-06-28,5,0.03325806451612903,0.0,JAN,8.609999656677246,8.75,8.350000381469727,8.579999923706055,8.579999923706055,134900,80,15.0,,0.15,12.0,-0.07999992370605469,-0.009060014088027035
617,2021-06-29,3,0.027392961876832846,-0.17635129177321218,JAN,8.609999656677246,8.619999885559082,8.359999656677246,8.380000114440918,8.380000114440918,74900,81,15.0,,0.15,12.15,-0.13000011444091797,-0.014857155936104927
618,2021-06-30,0,0.018595307917888566,-0.321164757520608,JAN,8.399999618530273,8.40999984741211,7.71999979019165,7.800000190734863,7.800000190734863,317100,91,15.0,,0.15,13.65,-0.21000003814697266,-0.02436195370475369
619,2021-07-02,3,0.027392961876832846,0.47311149660936747,JAN,7.550000190734863,7.78000020980835,7.300000190734863,7.579999923706055,7.579999923706055,94300,56,17.0,,0.17,9.52,-0.6299996376037598,-0.0749107787198855
620,2021-07-06,217,0.6549589442815249,22.909752703136707,JAN,7.53000020980835,8.180000305175781,7.53000020980835,7.71999979019165,7.71999979019165,446800,44,17.0,,0.17,7.48,0.40000009536743164,0.05141389261958462
621,2021-07-08,3,0.027392961876832846,-0.958176062612776,JAN,7.170000076293945,7.389999866485596,6.909999847412109,7.190000057220459,7.190000057220459,144800,47,17.0,,0.17,7.99,-0.7900004386901855,-0.09657706714146741
622,2021-07-12,10,0.0479208211143695,0.13946028868279758,JAN,7.340000152587891,7.699999809265137,7.260000228881836,7.670000076293945,7.670000076293945,165500,46,17.0,,0.17,7.82,0.309999942779541,0.04194857217595116
623,2021-07-13,92,0.2883900293255132,5.018052750749648,JAN,7.739999771118164,7.75,7.369999885559082,7.389999866485596,7.389999866485596,184400,46,17.0,,0.17,7.82,0.05000019073486328,0.006493531425117771
624,2021-07-14,8,0.04205571847507331,-0.8541706917765733,JAN,7.559999942779541,7.559999942779541,7.050000190734863,7.099999904632568,7.099999904632568,81000,46,17.0,,0.17,7.82,-0.19000005722045898,-0.024516136415543066
625,2021-07-15,19,0.07431378299120235,0.7670315877553868,JAN,7.0,7.329999923706055,6.860000133514404,7.170000076293945,7.170000076293945,68800,45,17.0,,0.17,7.65,-0.23000001907348633,-0.03042328317649745
626,2021-07-16,3,0.027392961876832846,-0.6313878694605579,JAN,7.260000228881836,7.28000020980835,7.0,7.019999980926514,7.019999980926514,49600,47,17.0,,0.17,7.99,-0.04999971389770508,-0.006821243440399027
627,2021-07-19,1,0.021527859237536657,0.0,JAN,6.900000095367432,7.800000190734863,6.809999942779541,7.650000095367432,7.650000095367432,396000,49,17.0,,0.17,8.33,0.5199999809265137,0.07142856675002807
628,2021-07-21,4,0.03032551319648094,0.408663669799755,JAN,7.340000152587891,7.989999771118164,7.25,7.5,7.5,403000,47,17.0,,0.17,7.99,0.18999958038330078,0.024358919966308346
629,2021-07-22,20,0.07724633431085044,1.547239145150372,JAN,7.510000228881836,8.220000267028809,7.380000114440918,7.860000133514404,7.860000133514404,881400,53,17.0,,0.17,9.01,0.23000049591064453,0.02878604536911733
630,2021-07-23,5,0.03325806451612903,-0.5694544626248055,JAN,7.800000190734863,8.0,7.150000095367432,7.159999847412109,7.159999847412109,166500,50,17.0,,0.17,8.5,-0.2200002670288086,-0.026764021883460276
631,2021-07-26,44,0.1476275659824047,3.4388501895776393,JAN,7.099999904632568,7.409999847412109,6.889999866485596,6.96999979019165,6.96999979019165,132200,51,17.0,,0.17,8.67,-0.5900001525878906,-0.07375001907348633
632,2021-07-27,1,0.021527859237536657,-0.8541745297073956,JAN,6.96999979019165,7.050000190734863,6.710000038146973,7.039999961853027,7.039999961853027,71400,100,17.0,,0.17,17.0,-0.3599996566772461,-0.04858295061948936
633,2021-07-28,19,0.07431378299120235,2.451982018798529,JAN,6.96999979019165,7.28000020980835,6.860000133514404,7.239999771118164,7.239999771118164,42300,91,17.0,,0.17,15.47,0.23000001907348633,0.03262411529800424
634,2021-07-29,1,0.021527859237536657,-0.7103113531431278,JAN,7.239999771118164,7.590000152587891,7.150000095367432,7.309999942779541,7.309999942779541,122300,60,17.0,,0.17,10.2,0.309999942779541,0.04258240849524664
635,2021-08-02,3,0.027392961876832846,0.27244244653316985,JAN,7.489999771118164,7.809999942779541,7.300000190734863,7.710000038146973,7.710000038146973,226900,92,15.0,,0.15,13.8,0.2199997901916504,0.02898547902092452
636,2021-08-03,4,0.03032551319648094,0.10705491917353616,JAN,7.730000019073486,8.09000015258789,7.400000095367432,7.889999866485596,7.889999866485596,290900,100,15.0,,0.15,15.0,0.2800002098083496,0.03585149959792422
637,2021-08-04,2,0.02446041055718475,-0.1934048931437966,JAN,7.099999904632568,8.180000305175781,7.099999904632568,8.0,8.0,912500,96,15.0,,0.15,14.4,0.09000015258789062,0.011124864139724577
638,2021-08-05,9,0.04498826979472141,0.8392279103225033,JAN,7.880000114440918,7.920000076293945,7.5,7.610000133514404,7.610000133514404,174300,100,15.0,,0.15,15.0,-0.26000022888183594,-0.031784867870643496
639,2021-08-09,1,0.021527859237536657,-0.1198897014746434,JAN,7.099999904632568,7.329999923706055,6.800000190734863,6.940000057220459,6.940000057220459,258200,87,15.0,,0.15,13.05,-0.5900001525878906,-0.07449496804348177
640,2021-08-11,4,0.03032551319648094,0.408663669799755,JAN,7.019999980926514,7.099999904632568,6.710000038146973,6.809999942779541,6.809999942779541,255500,79,15.0,,0.15,11.85,-0.23000001907348633,-0.031377901973728584
641,2021-08-12,3,0.027392961876832846,-0.0967024465718983,JAN,6.75,6.769999980926514,6.340000152587891,6.389999866485596,6.389999866485596,150100,86,15.0,,0.15,12.9,-0.3299999237060547,-0.04647886311811611
