,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,IT_unscaled,IT_monthly,isPartial,scale,IT,Stock_Price_Change,Stock_Price_Change_Percent
127,2016-12-29,29,0.08317913204062789,0.45100913293494194,IT,101.79000091552734,102.43000030517578,101.1999969482422,101.37999725341795,101.37999725341795,397500,91,73.0,,0.73,66.42999999999999,-0.15000152587889204,-0.0014622881965428158
128,2016-12-30,12,0.0674819944598338,-0.1887148518588413,IT,101.5,101.63999938964844,100.6999969482422,101.06999969482422,101.06999969482422,448000,95,73.0,,0.73,69.35,-0.7900009155273438,-0.0077125931189461205
129,2017-01-04,33,0.08687257617728532,0.28734452608677796,IT,100.3000030517578,102.38999938964844,99.83000183105467,101.79000091552734,101.79000091552734,495500,94,79.0,,0.79,74.26,0.75,0.00737898469602305
130,2017-01-06,1,0.05732502308402586,-0.340125208592413,IT,91.9000015258789,95.7699966430664,91.62000274658205,95.68000030517578,95.68000030517578,3067500,95,79.0,,0.79,75.05,-6.620002746582031,-0.06465477865069025
131,2017-01-09,10,0.06563527239150507,0.14496722130051687,IT,97.12999725341795,97.54000091552734,94.7699966430664,95.81999969482422,95.81999969482422,1369300,89,79.0,,0.79,70.31,1.7700042724609375,0.018481824522326384
132,2017-01-11,1,0.05732502308402586,-0.1266125515242743,IT,97.08000183105467,100.13999938964844,96.83000183105467,98.95999908447266,98.95999908447266,1159300,92,79.0,,0.79,72.68,2.5999984741210938,0.026655715088343745
133,2017-01-12,1,0.05732502308402586,0.0,IT,98.5199966430664,100.0,98.08000183105467,99.83999633789062,99.83999633789062,926200,93,79.0,,0.79,73.47,-0.1399993896484375,-0.0013980366537020839
134,2017-01-17,1,0.05732502308402586,-0.046094986401978955,IT,102.12999725341795,102.12999725341795,99.01000213623048,99.41000366210938,99.41000366210938,911300,94,79.0,,0.79,74.26,2.1299972534179545,0.02129997253417959
135,2017-01-18,4,0.06009510618651893,0.048322407100172216,IT,99.83000183105467,100.5999984741211,98.9800033569336,99.68000030517578,99.68000030517578,674200,94,79.0,,0.79,74.26,-1.5299987792968608,-0.014980895137991945
136,2017-01-19,10,0.06563527239150507,0.09218997280395791,IT,99.41999816894533,99.79000091552734,98.62000274658205,99.01000213623048,99.01000213623048,384100,96,79.0,,0.79,75.84,-0.80999755859375,-0.008051665714509104
137,2017-01-20,1,0.05732502308402586,-0.1266125515242743,IT,99.33000183105467,100.25,99.0500030517578,99.44000244140624,99.44000244140624,353300,93,79.0,,0.79,73.47,0.45999908447265625,0.004609671111858615
138,2017-01-23,11,0.06655863342566944,0.16107469033390776,IT,99.30999755859376,100.54000091552734,98.95999908447266,100.37000274658205,100.37000274658205,491300,95,79.0,,0.79,75.05,0.29000091552734375,0.002892777212242903
139,2017-01-24,1,0.05732502308402586,-0.13872896522064837,IT,100.44000244140624,101.3499984741211,100.44000244140624,100.9499969482422,100.9499969482422,350400,100,79.0,,0.79,79.0,0.80999755859375,0.008056470571094376
140,2017-01-25,2,0.058248384118190215,0.016107469033390664,IT,101.2699966430664,101.83000183105467,100.37999725341795,101.18000030517578,101.18000030517578,321800,98,79.0,,0.79,77.42,0.48000335693357954,0.004736096340999474
141,2017-01-26,1,0.05732502308402586,-0.01585213131905583,IT,100.80999755859376,101.8000030517578,100.48999786376952,101.5199966430664,101.5199966430664,522300,97,79.0,,0.79,76.63000000000001,-0.029998779296875,-0.000294596668540259
142,2017-01-27,1,0.05732502308402586,0.0,IT,101.66999816894533,101.66999816894533,100.06999969482422,100.55999755859376,100.55999755859376,451900,97,79.0,,0.79,76.63000000000001,-0.13000488281247158,-0.0012770616789311573
143,2017-01-30,14,0.06932871652816251,-0.12778365066273245,IT,100.45999908447266,100.51000213623048,98.5,99.81999969482422,99.81999969482422,601300,97,79.0,,0.79,76.63000000000001,-1.1599960327148438,-0.011409423169136623
144,2017-01-31,12,0.0674819944598338,-0.02663718817841587,IT,99.56999969482422,99.95999908447266,98.58999633789062,99.36000061035156,99.36000061035156,1220400,99,79.0,,0.79,78.21000000000001,-0.5500030517578267,-0.005472122575545857
145,2017-02-01,48,0.1007229916897507,0.4925906161487623,IT,100.13999938964844,100.47000122070312,97.83000183105467,98.80999755859376,98.80999755859376,639800,94,75.0,False,0.75,70.5,0.5100021362304688,0.005102062233909077
146,2017-02-02,13,0.06840535549399815,-0.3208565954365026,IT,97.05999755859376,100.27999877929688,95.4000015258789,99.1500015258789,99.1500015258789,1661100,93,75.0,,0.75,69.75,-0.19000244140625,-0.001891136051535125
147,2017-02-03,7,0.062865189289012,-0.08099024067599858,IT,100.26000213623048,100.63999938964844,98.63999938964844,99.5999984741211,99.5999984741211,567200,94,75.0,,0.75,70.5,0.3600006103515625,0.0035899542753672353
148,2017-02-06,1,0.05732502308402586,-0.01585213131905583,IT,99.58999633789062,99.88999938964844,98.4800033569336,99.06999969482422,99.06999969482422,480100,89,75.0,,0.75,66.75,-0.75,-0.007452305291618888
149,2017-02-07,1,0.05732502308402586,0.0,IT,99.0199966430664,99.8000030517578,98.20999908447266,98.68000030517578,98.68000030517578,493200,96,75.0,,0.75,72.0,-0.08999633789063921,-0.0009009544342830633
150,2017-02-08,1,0.05732502308402586,0.0,IT,98.94000244140624,99.26000213623048,97.95999908447266,98.8499984741211,98.8499984741211,367900,97,75.0,,0.75,72.75,-0.5400009155273153,-0.005410830651450649
151,2017-02-09,2,0.058248384118190215,0.016107469033390664,IT,98.8499984741211,100.79000091552734,98.08000183105467,100.2699966430664,100.2699966430664,325200,96,75.0,,0.75,72.0,1.5299987792968608,0.015414051444377241
152,2017-02-10,8,0.06378855032317636,0.09511278791433497,IT,100.75,101.69000244140624,100.43000030517578,101.0199966430664,101.0199966430664,313900,96,75.0,,0.75,72.0,0.900001525878892,0.00892947234550756
153,2017-02-13,83,0.13304062788550322,1.0856505942127583,IT,101.45999908447266,102.0,100.7699966430664,101.41999816894533,101.41999816894533,384200,91,75.0,,0.75,68.25,0.3099975585937642,0.003048456595055926
154,2017-02-14,5,0.06101846722068329,-0.5413546358696029,IT,100.41000366210938,101.80999755859376,100.33000183105467,101.25,101.25,394800,90,75.0,,0.75,67.5,-0.1900024414062358,-0.0018627690333944402
155,2017-02-15,1,0.05732502308402586,-0.0605299396213852,IT,100.51000213623048,102.87000274658205,100.36000061035156,102.83999633789062,102.83999633789062,652900,90,75.0,,0.75,67.5,1.0600051879882812,0.01041160213542125
156,2017-02-16,1,0.05732502308402586,0.0,IT,103.0,104.08999633789062,102.79000091552734,103.43000030517578,103.43000030517578,1070200,100,75.0,,0.75,75.0,1.2199935913085795,0.011859566041949154
157,2017-02-17,35,0.08871929824561403,0.5476539471352864,IT,102.41000366210938,103.27999877929688,102.11000061035156,103.12999725341795,103.12999725341795,796100,97,75.0,,0.75,72.75,-0.80999755859375,-0.007781704170344961
158,2017-02-21,7,0.062865189289012,-0.29141471436154165,IT,102.91999816894533,103.75,102.27999877929688,103.37999725341795,103.37999725341795,376300,94,75.0,,0.75,70.5,0.470001220703125,0.004550747736814742
159,2017-02-23,343,0.3731144967682364,4.935152681286078,IT,102.27999877929688,103.26000213623048,101.68000030517578,102.54000091552734,102.54000091552734,309200,95,75.0,,0.75,71.25,-0.48999786376951704,-0.004722870976091698
160,2017-02-24,1,0.05732502308402586,-0.8463607724155681,IT,101.68000030517578,103.7300033569336,101.1999969482422,103.70999908447266,103.70999908447266,327500,94,75.0,,0.75,70.5,0.4700012207031108,0.0045516290042588725
161,2017-02-27,8,0.06378855032317636,0.11275228323373532,IT,103.73999786376952,104.5500030517578,102.94000244140624,104.5500030517578,104.5500030517578,380400,91,75.0,,0.75,68.25,0.8199996948242045,0.007905135142072695
162,2017-02-28,1,0.05732502308402586,-0.1013273887931907,IT,104.5,104.70999908447266,103.1500015258789,103.20999908447266,103.20999908447266,457000,93,75.0,,0.75,69.75,0.15999603271485796,0.0015303302538944852
163,2017-03-01,-1,0.05547830101569714,-0.03221493806678166,IT,104.23999786376952,104.97000122070312,103.8000030517578,104.1999969482422,104.1999969482422,555500,81,80.0,False,0.8,64.8,0.26000213623046875,0.0024830688425536707
164,2017-03-02,1,0.05732502308402586,0.033287285921142384,IT,103.8499984741211,104.26000213623048,103.16999816894533,104.04000091552734,104.04000091552734,456700,83,80.0,,0.8,66.4,-0.709999084472642,-0.0067638284863866804
165,2017-03-03,2,0.058248384118190215,0.016107469033390664,IT,103.45999908447266,103.91000366210938,102.9000015258789,103.41000366210938,103.41000366210938,363900,82,80.0,,0.8,65.60000000000001,-0.34999847412110796,-0.003356977430940211
166,2017-03-06,28,0.08225577100646353,0.17086602789059313,IT,102.70999908447266,103.4000015258789,101.86000061035156,103.11000061035156,103.11000061035156,352400,83,80.0,,0.8,66.4,-0.5100021362304688,-0.004908113927980184
167,2017-03-07,1,0.05732502308402586,-0.30308813129328827,IT,103.4499969482422,104.12000274658205,102.3499984741211,103.45999908447266,103.45999908447266,519200,83,80.0,,0.8,66.4,0.7200012207031392,0.006963261219323558
168,2017-03-08,6,0.06194182825484765,0.08053734516695377,IT,103.12000274658205,104.58000183105467,102.91000366210938,104.3000030517578,104.3000030517578,385800,83,80.0,,0.8,66.4,0.45999908447262783,0.0044179703451623364
169,2017-03-09,3,0.05917174515235457,-0.04472071910916331,IT,104.0500030517578,104.8000030517578,103.37000274658205,104.58000183105467,104.58000183105467,383800,80,80.0,,0.8,64.0,0.220001220703125,0.002103664341663869
170,2017-03-10,80,0.13027054478301014,1.201566718162383,IT,105.0,106.12000274658205,104.86000061035156,105.9499969482422,105.9499969482422,520000,82,80.0,,0.8,65.60000000000001,1.3199996948242472,0.01259541656856955
171,2017-03-13,3,0.05917174515235457,0.03221493806678155,IT,108.8000030517578,109.98999786376952,108.0,109.18000030517578,109.18000030517578,900400,85,80.0,,0.8,68.0,3.8699951171874716,0.036468102308941264
172,2017-03-14,54,0.10626315789473684,0.7958428912504096,IT,108.97000122070312,109.93000030517578,108.45999908447266,109.06999969482422,109.06999969482422,588500,84,80.0,,0.8,67.2,-0.05999755859373579,-0.0005454819507137998
173,2017-03-15,1,0.05732502308402586,-0.4605371775153584,IT,109.48999786376952,112.04000091552734,109.36000061035156,111.93000030517578,111.93000030517578,1031400,84,80.0,,0.8,67.2,2.1100006103515625,0.019194038065077912
174,2017-03-16,28,0.08225577100646353,0.43490166390155105,IT,111.7300033569336,112.38999938964844,110.95999908447266,111.48999786376952,111.48999786376952,569800,82,80.0,,0.8,65.60000000000001,0.34999847412109375,0.003123870682444796
175,2017-03-17,2,0.058248384118190215,-0.2918626449490924,IT,111.4000015258789,112.41999816894533,111.4000015258789,111.47000122070312,111.47000122070312,703000,80,80.0,,0.8,64.0,0.02999877929688921,0.00026691680273871476
176,2017-03-20,1,0.05732502308402586,0.0,IT,111.23999786376952,111.75,110.43000030517578,111.33000183105467,111.33000183105467,337900,84,80.0,,0.8,67.2,-0.6699981689453267,-0.005959777440473268
177,2017-03-21,3,0.05917174515235457,0.03221493806678155,IT,111.5199966430664,112.12000274658205,108.97000122070312,109.11000061035156,109.11000061035156,568400,82,80.0,,0.8,65.60000000000001,0.37000274658204546,0.0033109865465954513
178,2017-03-22,5,0.06101846722068329,0.03120952514707498,IT,109.06999969482422,110.51000213623048,108.1999969482422,110.44000244140624,110.44000244140624,483900,86,80.0,,0.8,68.8,-1.6100006103515625,-0.014359619790507372
179,2017-03-24,4,0.06009510618651893,-0.015132484905346355,IT,109.51000213623048,109.87999725341795,108.66000366210938,109.05999755859376,109.05999755859376,356200,83,80.0,,0.8,66.4,-0.6300048828125284,-0.005700885626948926
180,2017-03-27,1,0.05732502308402586,-0.11415036456772687,IT,108.16000366210938,109.73999786376952,107.0,109.37999725341795,109.37999725341795,477500,81,80.0,,0.8,64.8,-0.1399993896484375,-0.0012741116959218424
181,2017-03-28,1,0.05732502308402586,0.0,IT,109.13999938964844,110.04000091552734,109.0,109.61000061035156,109.61000061035156,517900,85,80.0,,0.8,68.0,0.3000030517578267,0.002733762143227292
182,2017-03-29,4,0.06009510618651893,0.048322407100172216,IT,109.66000366210938,109.66000366210938,108.4499969482422,108.5999984741211,108.5999984741211,529500,96,80.0,,0.8,76.80000000000001,-0.37999725341796875,-0.0034532647242494496
183,2017-03-30,2,0.058248384118190215,-0.030729990934652562,IT,108.22000122070312,109.04000091552734,107.66999816894533,108.75,108.75,1271700,100,80.0,,0.8,80.0,-0.6200027465820312,-0.005653863996689434
184,2017-03-31,10,0.06563527239150507,0.12681705055244663,IT,108.75,108.9499969482422,107.12999725341795,107.98999786376952,107.98999786376952,1096000,92,80.0,,0.8,73.60000000000001,-0.09000396728514204,-0.0008254215565796086
185,2017-04-03,1,0.05732502308402586,-0.16198048135199694,IT,108.08000183105467,109.41000366210938,107.6999969482422,108.9499969482422,108.9499969482422,1520800,96,78.0,,0.78,74.88,0.4600067138671733,0.004222181980286788
186,2017-04-04,1,0.05732502308402586,0.0,IT,108.87000274658205,109.27999877929688,107.91999816894533,108.6999969482422,108.6999969482422,19351900,99,78.0,,0.78,77.22,-0.1300048828125,-0.0011882357961890966
187,2017-04-05,1,0.05732502308402586,0.0,IT,108.8499984741211,110.93000030517578,108.37000274658205,109.2300033569336,109.2300033569336,972300,93,78.0,,0.78,72.54,1.6500015258789062,0.015098842828606518
188,2017-04-06,16,0.07117543859649123,0.24161203550086152,IT,110.05999755859376,112.0,109.16999816894533,110.47000122070312,110.47000122070312,925300,94,78.0,,0.78,73.32000000000001,1.0699996948242188,0.009645719750117854
189,2017-04-07,2,0.058248384118190215,-0.181622407015814,IT,110.31999969482422,110.73999786376952,109.7699966430664,110.08000183105467,110.08000183105467,779000,90,78.0,,0.78,70.2,-1.260002136230483,-0.01125001907348644
190,2017-04-10,7,0.062865189289012,-0.05549158608825944,IT,110.1500015258789,111.02999877929688,109.38999938964844,109.79000091552734,109.79000091552734,499500,91,78.0,,0.78,70.98,0.29000091552735796,0.0026187549315659364
191,2017-04-12,15,0.07025207756232688,0.11750363526871643,IT,109.79000091552734,109.79000091552734,108.80999755859376,109.2300033569336,109.2300033569336,823800,97,78.0,,0.78,75.66,-1.2399978637695312,-0.011168133634175459
192,2017-04-13,38,0.09148938134810711,0.3023014339602801,IT,109.12999725341795,109.51000213623048,108.44000244140624,108.93000030517578,108.93000030517578,514800,91,78.0,,0.78,70.98,-0.2799987792968608,-0.0025503122047725313
193,2017-04-17,2,0.058248384118190215,-0.3633317521673748,IT,109.43000030517578,110.86000061035156,109.43000030517578,110.83999633789062,110.83999633789062,732400,91,78.0,,0.78,70.98,1.3499984741210795,0.012327627137123764
194,2017-04-18,5,0.06101846722068329,0.047556393957167487,IT,110.5,111.0999984741211,110.16000366210938,110.4800033569336,110.4800033569336,520100,92,78.0,,0.78,71.76,0.23999786376953125,0.002164873375863241
195,2017-04-19,1,0.05732502308402586,-0.0605299396213852,IT,110.69000244140624,112.16000366210938,110.38999938964844,112.06999969482422,112.06999969482422,659000,92,78.0,,0.78,71.76,1.0600051879882812,0.009541000923012577
196,2017-04-20,0,0.056401662049861495,-0.016107469033390887,IT,112.4000015258789,113.33999633789062,112.0,112.95999908447266,112.95999908447266,522900,91,78.0,,0.78,70.98,1.17999267578125,0.010520619091062722
197,2017-04-24,4,0.06009510618651893,0.03170426263811166,IT,114.0,114.0,113.0199966430664,113.41999816894533,113.41999816894533,393800,96,78.0,,0.78,74.88,0.660003662109375,0.0058232193703426915
198,2017-04-27,1,0.05732502308402586,-0.046094986401978955,IT,114.11000061035156,114.72000122070312,113.56999969482422,113.98999786376952,113.98999786376952,571400,94,78.0,,0.78,73.32000000000001,0.720001220703125,0.006315800181606379
199,2017-05-01,360,0.3888116343490305,5.782581382987291,IT,114.5500030517578,114.68000030517578,113.5500030517578,114.3000030517578,114.3000030517578,470900,93,75.0,False,0.75,69.75,-0.04000091552734375,-0.0003486830116954387
200,2017-05-02,5,0.06101846722068329,-0.8430641939950081,IT,114.44000244140624,114.75,114.04000091552734,114.33000183105467,114.33000183105467,492500,96,75.0,,0.75,72.0,0.06999969482421875,0.0006103914774846508
201,2017-05-03,1,0.05732502308402586,-0.0605299396213852,IT,113.66999816894533,114.01000213623048,112.54000091552734,113.44000244140624,113.44000244140624,749500,98,75.0,,0.75,73.5,-0.739997863769517,-0.006448783126531743
202,2017-05-04,1,0.05732502308402586,0.0,IT,114.44000244140624,116.4800033569336,112.83000183105467,112.91999816894533,112.91999816894533,930900,98,75.0,,0.75,73.5,2.470001220703111,0.021664776549619846
203,2017-05-09,9,0.06471191135734072,-0.05399349378399887,IT,113.3000030517578,114.0,112.87999725341795,113.69000244140624,113.69000244140624,669900,97,75.0,,0.75,72.75,-2.4800033569335938,-0.021291236997427188
204,2017-05-10,1,0.05732502308402586,-0.11415036456772687,IT,113.56999969482422,113.9800033569336,112.70999908447266,113.0999984741211,113.0999984741211,496600,95,75.0,,0.75,71.25,-0.01999664306640625,-0.00017540914970526345
205,2017-05-11,0,0.056401662049861495,-0.016107469033390887,IT,112.63999938964844,112.9000015258789,112.04000091552734,112.66000366210938,112.66000366210938,532300,93,75.0,,0.75,69.75,-1.0800018310546875,-0.009475362337660331
206,2017-05-12,5,0.06101846722068329,0.08185583550251296,IT,112.5199966430664,113.30999755859376,112.4000015258789,113.25,113.25,337300,91,75.0,,0.75,68.25,0.40999603271485796,0.0036314971405990715
207,2017-05-15,10,0.06563527239150507,0.07566242452673144,IT,113.11000061035156,114.02999877929688,113.05999755859376,114.01000213623048,114.01000213623048,405900,93,75.0,,0.75,69.75,0.7200012207031108,0.006354260314327398
208,2017-05-16,1,0.05732502308402586,-0.1266125515242743,IT,114.01000213623048,114.11000061035156,113.63999938964844,113.83000183105467,113.83000183105467,434500,92,75.0,,0.75,69.0,0.0800018310546875,0.0007015858275112308
