,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DAL_unscaled,DAL_monthly,isPartial,scale,DAL,Stock_Price_Change,Stock_Price_Change_Percent
503,2021-02-18,7,0.061669456066945606,0.035114825479317435,DAL,43.79999923706055,44.54999923706055,43.369998931884766,44.380001068115234,44.380001068115234,8747800,80,43.0,,0.43,34.4,0.049999237060546875,0.0011235783609111483
504,2021-02-19,11,0.07003765690376569,0.1356944161747744,DAL,44.619998931884766,46.220001220703125,44.54999923706055,45.66999816894531,45.66999816894531,14587700,76,43.0,,0.43,32.68,1.6700019836425781,0.037486015987477916
505,2021-02-22,1,0.04911715481171548,-0.14557100225635056,DAL,46.75,48.93000030517578,46.470001220703125,47.7400016784668,47.7400016784668,21573500,100,43.0,,0.43,43.0,2.7099990844726562,0.05863260521202185
506,2021-02-23,1,0.04911715481171548,0.0,DAL,48.130001068115234,48.880001068115234,45.70000076293945,48.34000015258789,48.34000015258789,19193800,95,43.0,,0.43,40.85,-0.049999237060546875,-0.0010218523758165343
507,2021-02-24,1,0.04911715481171548,0.0,DAL,48.93000030517578,50.20000076293945,48.619998931884766,49.59999847412109,49.59999847412109,17020900,87,43.0,,0.43,37.41,1.3199996948242188,0.027004903150160908
508,2021-02-25,14,0.07631380753138076,0.5537098560354374,DAL,49.970001220703125,50.0,47.22999954223633,48.25,48.25,15729800,93,43.0,,0.43,39.99,-0.20000076293945312,-0.00398407888246699
509,2021-02-26,4,0.05539330543933055,-0.2741378365041943,DAL,47.70000076293945,49.13999938964844,47.27999877929688,47.93999862670898,47.93999862670898,14828000,79,43.0,,0.43,33.97,-0.8600006103515625,-0.017200012207031268
510,2021-03-01,3,0.05330125523012552,-0.1906093144418325,DAL,49.470001220703125,49.959999084472656,48.060001373291016,48.060001373291016,48.060001373291016,13812900,85,41.0,False,0.41,34.85,0.8199996948242188,0.01668701068394718
511,2021-03-02,16,0.0804979079497908,0.5102441321924798,DAL,48.09999847412109,48.68000030517578,47.380001068115234,48.22999954223633,48.22999954223633,11566800,90,41.0,,0.41,36.9,-1.279998779296875,-0.0256204724330088
512,2021-03-03,-22,0.001,-0.9875773169083633,DAL,48.619998931884766,49.09000015258789,48.13999938964844,48.34999847412109,48.34999847412109,13642700,76,41.0,,0.41,31.16,0.4099998474121094,0.008422346853775853
513,2021-03-04,1,0.04911715481171548,48.11715481171548,DAL,48.31999969482422,48.40999984741211,45.31999969482422,46.959999084472656,46.959999084472656,18062500,82,41.0,,0.41,33.62,-0.6800003051757812,-0.013852114545979122
514,2021-03-05,7,0.061669456066945606,0.2555583950932787,DAL,46.90999984741211,47.0,43.0099983215332,46.209999084472656,46.209999084472656,20611800,83,41.0,,0.41,34.03,-1.4099998474121094,-0.029126210532047447
515,2021-03-08,4,0.05539330543933055,-0.10177081213108075,DAL,46.93000030517578,48.220001220703125,46.70000076293945,47.880001068115234,47.880001068115234,17273000,100,41.0,,0.41,41.0,1.220001220703125,0.025957472780917534
516,2021-03-09,4,0.05539330543933055,0.0,DAL,47.959999084472656,48.08000183105469,46.34000015258789,47.619998931884766,47.619998931884766,11710100,90,41.0,,0.41,36.9,-0.1399993896484375,-0.0029033468706826104
517,2021-03-10,2,0.0512092050209205,-0.07553440592189753,DAL,47.650001525878906,48.58000183105469,47.15999984741211,47.79999923706055,47.79999923706055,10719300,93,41.0,,0.41,38.13,0.5,0.010399334046552688
518,2021-03-11,-9,0.028196652719665274,-0.4493831195359097,DAL,48.209999084472656,48.959999084472656,47.58000183105469,48.31999969482422,48.31999969482422,11318600,79,41.0,,0.41,32.39,0.37999725341796875,0.00782209220039709
519,2021-03-12,382,0.8461882845188284,29.010238907849825,DAL,48.34999847412109,49.86000061035156,48.08000183105469,49.83000183105469,49.83000183105469,15891800,88,41.0,,0.41,36.08,0.9000015258789062,0.018382384450745137
520,2021-03-15,16,0.0804979079497908,0.18474043968224652,DAL,50.86000061035156,52.27999877929688,50.75,50.9900016784668,50.9900016784668,19673700,97,41.0,,0.41,39.77,2.4199981689453196,0.0485358632033972
521,2021-03-16,2,0.0512092050209205,-0.36384427465044966,DAL,51.040000915527344,51.13999938964844,49.02999877929688,49.38999938964844,49.38999938964844,14281500,96,41.0,,0.41,39.36,-1.1399993896484446,-0.021805650655445152
522,2021-03-18,8,0.06376150627615063,0.24511806520140533,DAL,50.08000183105469,50.97999954223633,48.93000030517578,49.18000030517578,49.18000030517578,13410100,82,41.0,,0.41,33.62,-0.15999984741210938,-0.0031286634595559804
523,2021-03-19,1,0.04911715481171548,-0.22967386311437754,DAL,49.040000915527344,49.209999084472656,47.83000183105469,49.0,49.0,12123600,71,41.0,,0.41,29.11,-1.7700004577636719,-0.03471950713332683
524,2021-03-22,9,0.06585355648535565,0.3407445267910385,DAL,48.52999877929688,48.619998931884766,47.75,47.970001220703125,47.970001220703125,10911100,75,41.0,,0.41,30.75,-0.5900001525878906,-0.011989436365871686
525,2021-03-23,1,0.04911715481171548,-0.2541457525891099,DAL,47.02000045776367,47.83000183105469,45.45000076293945,45.63999938964844,45.63999938964844,13616800,93,41.0,,0.41,38.13,-0.7899971008300781,-0.016248398152719834
526,2021-03-24,9,0.06585355648535565,0.3407445267910385,DAL,46.540000915527344,47.400001525878906,45.560001373291016,45.61000061035156,45.61000061035156,12120800,85,41.0,,0.41,34.85,-0.43000030517578125,-0.008990179567515577
527,2021-03-25,7,0.061669456066945606,-0.0635364381472775,DAL,44.790000915527344,47.220001220703125,44.52000045776367,47.0099983215332,47.0099983215332,14469100,74,41.0,,0.41,30.34,-0.18000030517578125,-0.0037974746704914075
528,2021-03-26,1,0.04911715481171548,-0.2035416242621616,DAL,47.5,47.93999862670898,46.560001373291016,47.65999984741211,47.65999984741211,12361400,79,41.0,,0.41,32.39,0.7199974060058523,0.01524772103754568
529,2021-03-29,1,0.04911715481171548,-0.2035416242621616,DAL,47.65999984741211,48.09999847412109,46.709999084472656,47.31999969482422,47.31999969482422,9824200,80,41.0,,0.41,32.8,0.15999984741210938,0.0033375021275650063
530,2021-03-30,1,0.04911715481171548,0.0,DAL,47.70000076293945,49.040000915527344,47.41999816894531,48.900001525878906,48.900001525878906,10787500,90,41.0,,0.41,36.9,0.9400024414062571,0.019542670919459493
531,2021-03-31,3,0.05330125523012552,0.08518613169775957,DAL,48.79999923706055,49.02000045776367,48.11000061035156,48.27999877929688,48.27999877929688,9469200,78,41.0,,0.41,31.98,-0.020000457763671875,-0.00040783966945934225
532,2021-04-01,11,0.07003765690376569,0.31399638904152605,DAL,48.59000015258789,49.209999084472656,48.27999877929688,48.83000183105469,48.83000183105469,9570000,72,36.0,False,0.36,25.92,0.18999862670898438,0.003875940941140854
533,2021-04-05,11,0.07003765690376569,0.17557412739658673,DAL,49.58000183105469,50.97999954223633,49.470001220703125,50.25,50.25,14599900,80,36.0,,0.36,28.8,1.7700004577636719,0.03596830909761506
534,2021-04-06,10,0.06794560669456066,-0.02987036262620235,DAL,50.70000076293945,51.810001373291016,50.540000915527344,51.650001525878906,51.650001525878906,14652500,82,36.0,,0.36,29.52,0.8300018310546875,0.01628093053172819
535,2021-04-07,8,0.06376150627615063,-0.06158014656074873,DAL,51.79999923706055,51.81999969482422,50.02999877929688,50.20000076293945,50.20000076293945,12244300,76,36.0,,0.36,27.36,0.009998321533203125,0.00019298053017147154
536,2021-04-09,4,0.05539330543933055,-0.13124220749393,DAL,49.810001373291016,49.810001373291016,48.83000183105469,49.27000045776367,49.27000045776367,9785400,84,36.0,,0.36,30.24,-2.009998321533203,-0.03878808053590088
537,2021-04-12,12,0.07212970711297072,0.2547492539486136,DAL,49.060001373291016,49.13999938964844,48.16999816894531,48.81999969482422,48.81999969482422,11070300,77,36.0,,0.36,27.72,-0.6700019836425781,-0.013451153687416784
538,2021-04-13,14,0.07631380753138076,0.058008005104704496,DAL,47.45000076293945,48.5,46.56999969482422,48.2599983215332,48.2599983215332,18287600,82,36.0,,0.36,29.52,-0.6399993896484375,-0.01302400076511312
539,2021-04-14,6,0.05957740585774059,-0.2193102692033555,DAL,49.06999969482422,49.5,47.91999816894531,48.16999816894531,48.16999816894531,12520400,84,36.0,,0.36,30.24,1.0,0.020618556701030855
540,2021-04-15,37,0.12443096234309624,1.0885595898588383,DAL,48.86000061035156,49.04999923706055,46.150001525878906,46.81999969482422,46.81999969482422,22267900,100,36.0,,0.36,36.0,-0.4500007629394531,-0.009090924503827313
541,2021-04-16,19,0.08677405857740586,-0.30263290628467665,DAL,47.0,47.43000030517578,46.34000015258789,46.63999938964844,46.63999938964844,12236400,65,36.0,,0.36,23.4,-1.6199989318847656,-0.03302750167345059
542,2021-04-20,8,0.06376150627615063,-0.26520082935532097,DAL,45.5,45.52000045776367,43.7599983215332,44.45000076293945,44.45000076293945,15627800,89,36.0,,0.36,32.04,-1.9099998474121094,-0.040269867913192536
543,2021-04-21,8,0.06376150627615063,0.0,DAL,44.0,45.7400016784668,43.34000015258789,45.70000076293945,45.70000076293945,16267100,90,36.0,,0.36,32.4,0.220001220703125,0.004833067190042284
544,2021-04-22,3,0.05330125523012552,-0.1640527593674126,DAL,46.060001373291016,46.33000183105469,44.630001068115234,44.650001525878906,44.650001525878906,17303200,88,36.0,,0.36,31.68,0.5900001525878906,0.012898997178341753
545,2021-04-23,2,0.0512092050209205,-0.0392495486301907,DAL,44.810001373291016,45.93999862670898,44.45000076293945,45.79999923706055,45.79999923706055,9162700,79,36.0,,0.36,28.44,-0.39000320434571023,-0.00841794062015977
546,2021-04-26,1,0.04911715481171548,-0.04085301086690085,DAL,46.5,47.09999847412109,46.119998931884766,46.61000061035156,46.61000061035156,11260000,87,36.0,,0.36,31.32,1.1599998474121094,0.025250323946194086
547,2021-04-27,2,0.0512092050209205,0.042593065848879785,DAL,46.65999984741211,46.7400016784668,46.09000015258789,46.34000015258789,46.34000015258789,8151600,80,36.0,,0.36,28.8,-0.35999679565428977,-0.007643244316708153
548,2021-04-28,3,0.05330125523012552,0.04085301086690096,DAL,46.25,46.75,46.09000015258789,46.43999862670898,46.43999862670898,7209200,77,36.0,,0.36,27.72,0.009998321533203125,0.00021391358951983186
549,2021-04-29,2,0.0512092050209205,-0.0392495486301907,DAL,46.90999984741211,47.0099983215332,46.060001373291016,46.380001068115234,46.380001068115234,8222300,67,36.0,,0.36,24.12,0.2599983215332031,0.005561461423170044
550,2021-04-30,1,0.04911715481171548,-0.04085301086690085,DAL,46.02999877929688,47.08000183105469,45.900001525878906,46.91999816894531,46.91999816894531,9175200,70,36.0,,0.36,25.2,0.07000350952148438,0.0014891195920212486
551,2021-05-04,1,0.04911715481171548,-0.04085301086690085,DAL,46.25,46.40999984741211,44.08000183105469,44.65999984741211,44.65999984741211,14790400,88,36.0,,0.36,31.68,-0.6700019836425781,-0.014231137586758424
552,2021-05-05,21,0.0909581589958159,0.8518613169775959,DAL,44.70000076293945,45.810001373291016,44.560001373291016,45.20000076293945,45.20000076293945,10700100,78,36.0,,0.36,28.08,-0.5999984741210938,-0.012928215386636133
553,2021-05-10,13,0.07422175732217573,0.6518297793090604,DAL,46.29999923706055,46.77000045776367,45.40999984741211,45.43000030517578,45.43000030517578,9054200,89,36.0,,0.36,32.04,0.9599990844726562,0.020956102503685514
554,2021-05-11,1,0.04911715481171548,-0.33823778116015557,DAL,44.25,45.04999923706055,43.61000061035156,44.52000045776367,44.52000045776367,14139100,88,36.0,,0.36,31.68,-1.720001220703125,-0.03677573666599376
555,2021-05-14,10,0.06794560669456066,0.38333759263991807,DAL,44.93999862670898,46.43999862670898,44.810001373291016,46.310001373291016,46.310001373291016,11537500,100,36.0,,0.36,36.0,1.3899993896484304,0.030854592967560768
556,2021-05-17,2,0.0512092050209205,-0.14045930191726952,DAL,46.0,46.83000183105469,45.2599983215332,46.75,46.75,11077700,91,36.0,,0.36,32.76,0.39000320434571023,0.008398002064569532
557,2021-05-18,4,0.05539330543933055,0.08170602173380193,DAL,46.95000076293945,47.79999923706055,46.38999938964844,46.72999954223633,46.72999954223633,10684000,87,36.0,,0.36,31.32,0.9699974060058594,0.02071316182103189
558,2021-05-19,3,0.05330125523012552,-0.03776720296094882,DAL,45.90999984741211,46.290000915527344,45.130001068115234,46.13999938964844,46.13999938964844,11545800,94,36.0,,0.36,33.84,-1.5099983215332031,-0.03158992354883683
559,2021-05-20,2,0.0512092050209205,-0.0392495486301907,DAL,46.34999847412109,46.369998931884766,44.90999984741211,45.40999984741211,45.40999984741211,12341700,74,36.0,,0.36,26.64,0.07999801635742188,0.0017281921532774636
560,2021-05-21,3,0.05330125523012552,0.04085301086690096,DAL,45.70000076293945,46.0,45.11000061035156,45.209999084472656,45.209999084472656,9894400,73,36.0,,0.36,26.28,-0.3699989318847656,-0.007979274108422474
561,2021-05-24,1,0.04911715481171548,0.0,DAL,45.56999969482422,46.27999877929688,45.0099983215332,46.16999816894531,46.16999816894531,8409100,79,36.0,,0.36,28.44,0.2799987792968821,0.006086929984714828
562,2021-05-25,9,0.06585355648535565,0.3407445267910385,DAL,47.40999984741211,48.15999984741211,46.5099983215332,46.66999816894531,46.66999816894531,14657000,89,36.0,,0.36,32.04,1.8800010681152273,0.04062232320015169
563,2021-05-26,2,0.0512092050209205,-0.22237753351547118,DAL,47.04999923706055,47.56999969482422,46.810001373291016,47.4900016784668,47.4900016784668,9746200,87,36.0,,0.36,31.32,-0.5900001525878906,-0.012250833771952241
564,2021-05-27,9,0.06585355648535565,0.2859710760683063,DAL,48.0,48.20000076293945,47.25,48.04999923706055,48.04999923706055,8680700,91,36.0,,0.36,32.76,0.6300010681152344,0.013243663488687885
565,2021-05-28,3,0.05330125523012552,-0.1906093144418325,DAL,48.04999923706055,48.060001373291016,47.25,47.68000030517578,47.68000030517578,8370300,80,36.0,,0.36,28.8,-0.1399993896484375,-0.0029045516064821753
566,2021-06-01,3,0.05330125523012552,0.08518613169775957,DAL,48.130001068115234,48.540000915527344,47.43000030517578,47.70000076293945,47.70000076293945,11986200,83,35.0,False,0.35,29.05,0.4799995422363281,0.00998750579526786
567,2021-06-02,16,0.0804979079497908,0.5102441321924798,DAL,48.0,48.27999877929688,47.41999816894531,47.77000045776367,47.77000045776367,9108600,85,35.0,,0.35,29.75,-0.26000213623046164,-0.005356450995601225
568,2021-06-03,13,0.07422175732217573,-0.07796663028223927,DAL,47.36000061035156,47.380001068115234,46.06999969482422,46.130001068115234,46.130001068115234,11555600,89,35.0,,0.35,31.15,-0.8999977111816477,-0.018641212384777006
569,2021-06-07,-1,0.04493305439330544,-0.4418109049326888,DAL,45.9900016784668,46.380001068115234,45.88999938964844,46.08000183105469,46.08000183105469,6120200,88,35.0,,0.35,30.8,-1.0,-0.021105951402625833
570,2021-06-08,2,0.0512092050209205,0.13967780985194156,DAL,47.2599983215332,47.380001068115234,46.380001068115234,47.040000915527344,47.040000915527344,10714100,73,35.0,,0.35,25.55,1.0,0.021561017183491682
571,2021-06-09,5,0.05748535564853557,0.12255903260070267,DAL,47.34999847412109,47.400001525878906,46.47999954223633,46.52000045776367,46.52000045776367,6741200,73,35.0,,0.35,25.55,0.020000457763671875,0.00042212868959023986
572,2021-06-10,1,0.04911715481171548,-0.14557100225635056,DAL,47.20000076293945,47.43999862670898,45.9900016784668,46.27999877929688,46.27999877929688,9780800,87,35.0,,0.35,30.45,0.03999710083007102,0.0008438206654537428
573,2021-06-11,2,0.0512092050209205,0.042593065848879785,DAL,46.06999969482422,46.630001068115234,46.0,46.5,46.5,8216100,94,35.0,,0.35,32.9,-0.8099975585937429,-0.017074148019424862
574,2021-06-14,9,0.06585355648535565,0.6160796796385666,DAL,46.33000183105469,46.790000915527344,45.720001220703125,45.900001525878906,45.900001525878906,11184200,91,35.0,,0.35,31.85,0.15999984741210938,0.003431264073496143
575,2021-06-15,24,0.09723430962343096,0.47652328610458095,DAL,45.90999984741211,46.27999877929688,45.310001373291016,45.52999877929688,45.52999877929688,7898500,88,35.0,,0.35,30.8,-0.5100021362304616,-0.010899810349463301
576,2021-06-16,3,0.05330125523012552,-0.4518266706829037,DAL,45.56999969482422,45.9900016784668,45.130001068115234,45.52000045776367,45.52000045776367,8565500,93,35.0,,0.35,32.55,-0.28999710083008523,-0.006266143225565846
577,2021-06-17,1,0.04911715481171548,-0.0784990972603814,DAL,45.52999877929688,46.04999923706055,44.25,44.56999969482422,44.56999969482422,10144600,78,35.0,,0.35,27.3,0.05999755859375,0.0013045783084162377
578,2021-06-18,1,0.04911715481171548,0.0,DAL,44.43999862670898,45.380001068115234,43.95000076293945,44.959999084472656,44.959999084472656,15219300,89,35.0,,0.35,31.15,-0.6699981689453125,-0.014549363301750162
579,2021-06-21,26,0.101418410041841,0.9804722608056213,DAL,45.040000915527344,45.77999877929688,44.81999969482422,45.77000045776367,45.77000045776367,9861400,91,35.0,,0.35,31.85,0.39999771118164773,0.008814405063174213
580,2021-06-22,3,0.05330125523012552,-0.47444201493460947,DAL,45.77000045776367,45.790000915527344,44.869998931884766,45.369998931884766,45.369998931884766,8499800,83,35.0,,0.35,29.05,0.010002136230461645,0.00021848266704149744
581,2021-06-23,2,0.0512092050209205,-0.0392495486301907,DAL,45.36000061035156,45.61000061035156,45.0099983215332,45.27000045776367,45.27000045776367,7406100,74,35.0,,0.35,25.9,-0.18000030517578125,-0.003930995885058852
582,2021-06-24,1,0.04911715481171548,-0.04085301086690085,DAL,45.56999969482422,45.63999938964844,44.59000015258789,44.90999984741211,44.90999984741211,9300300,81,35.0,,0.35,28.35,0.029998779296875,0.000657723720575154
583,2021-06-25,14,0.07631380753138076,0.5537098560354374,DAL,44.91999816894531,44.97999954223633,44.2599983215332,44.43000030517578,44.43000030517578,23930400,67,35.0,,0.35,23.45,-0.6599998474121094,-0.01446099597367223
584,2021-06-28,-7,0.03238075313807531,-0.367677097802108,DAL,44.09999847412109,44.09999847412109,42.58000183105469,43.119998931884766,43.119998931884766,17441500,84,35.0,,0.35,29.4,-0.8800010681152415,-0.019564274723678388
585,2021-06-29,8,0.06376150627615063,0.9691174570357928,DAL,43.0,43.47999954223633,42.810001373291016,42.869998931884766,42.869998931884766,9477800,89,35.0,,0.35,31.15,-0.6199989318847585,-0.014058933182244604
586,2021-06-30,2,0.0512092050209205,-0.19686331124089507,DAL,42.83000183105469,43.59000015258789,42.810001373291016,43.2599983215332,43.2599983215332,7845500,100,35.0,,0.35,35.0,0.1100006103515625,0.0025299128682074734
587,2021-07-01,2,0.0512092050209205,0.0,DAL,43.5,44.41999816894531,43.5,44.22999954223633,44.22999954223633,9873800,93,36.0,False,0.36,33.48,0.8299980163574219,0.019041018890846306
588,2021-07-02,5,0.05748535564853557,0.12255903260070267,DAL,44.09000015258789,44.29999923706055,43.720001220703125,44.150001525878906,44.150001525878906,5759900,77,36.0,,0.36,27.72,-0.11999893188476562,-0.0027014618827395642
589,2021-07-06,2,0.0512092050209205,0.19533157534915513,DAL,44.310001373291016,44.540000915527344,43.0,43.2400016784668,43.2400016784668,7881000,70,36.0,,0.36,25.2,0.24000167846679688,0.005417645205420651
590,2021-07-07,13,0.07422175732217573,0.4493831195359097,DAL,42.95000076293945,43.470001220703125,41.95000076293945,42.540000915527344,42.540000915527344,11858300,92,36.0,,0.36,33.12,-1.0699996948242188,-0.02402334245240667
591,2021-07-08,2,0.0512092050209205,-0.3100512993968093,DAL,41.720001220703125,42.79999923706055,41.119998931884766,42.06999969482422,42.06999969482422,10363900,91,36.0,,0.36,32.76,-0.6700019836425781,-0.015412973656036666
592,2021-07-09,18,0.08468200836820083,0.6536481738704143,DAL,42.470001220703125,43.20000076293945,42.29999923706055,42.91999816894531,42.91999816894531,7707100,73,36.0,,0.36,26.28,0.40000152587890625,0.00934583021049562
593,2021-07-12,20,0.08886610878661087,0.8092682511287161,DAL,42.369998931884766,43.380001068115234,42.02999877929688,42.84999847412109,42.84999847412109,10626000,85,36.0,,0.36,30.6,0.18000030517578125,0.004166673657334696
594,2021-07-13,61,0.17464016736401675,0.9652055181505723,DAL,42.29999923706055,42.54999923706055,41.18999862670898,41.33000183105469,41.33000183105469,14610400,80,36.0,,0.36,28.8,-0.8300018310546875,-0.019133282863488588
595,2021-07-14,37,0.12443096234309624,-0.2875008984403077,DAL,41.52999877929688,42.20000076293945,40.119998931884766,40.68000030517578,40.68000030517578,31085700,96,36.0,,0.36,34.56,-0.34999847412109375,-0.00822558120791339
596,2021-07-15,2,0.0512092050209205,-0.5884528733313158,DAL,41.18999862670898,42.27000045776367,40.68000030517578,41.34999847412109,41.34999847412109,20896300,92,36.0,,0.36,33.12,0.06999969482421875,0.0016587605108693282
597,2021-07-16,1,0.04911715481171548,-0.04085301086690085,DAL,41.83000183105469,42.04999923706055,39.84000015258789,40.060001373291016,40.060001373291016,16726600,72,36.0,,0.36,25.92,-0.220001220703125,-0.005204665680639153
598,2021-07-19,48,0.14744351464435146,1.3124220749393003,DAL,38.27000045776367,39.0,37.560001373291016,38.560001373291016,38.560001373291016,27073800,100,36.0,,0.36,36.0,-3.049999237060547,-0.07253268234003785
599,2021-07-20,43,0.13698326359832635,-0.07094412440761655,DAL,38.630001068115234,40.81999969482422,38.43000030517578,40.65999984741211,40.65999984741211,17690600,76,36.0,,0.36,27.36,1.8199996948242188,0.04666665884164667
600,2021-07-21,1,0.04911715481171548,-0.6414368184733803,DAL,41.0099983215332,42.20000076293945,41.0,41.61000061035156,41.61000061035156,19145300,81,36.0,,0.36,29.16,1.3800010681152344,0.03380698379305014
601,2021-07-22,14,0.07631380753138076,0.5537098560354374,DAL,41.34000015258789,41.560001373291016,40.40999984741211,41.060001373291016,41.060001373291016,10850600,82,36.0,,0.36,29.52,-0.6399993896484375,-0.015165862039758338
602,2021-07-23,5,0.05748535564853557,-0.24672405285377486,DAL,41.31999969482422,41.630001068115234,40.31999969482422,40.40999984741211,40.40999984741211,10101600,76,36.0,,0.36,27.36,0.06999969482421875,0.0016843044396337437
603,2021-07-26,9,0.06585355648535565,0.3407445267910385,DAL,40.34000015258789,41.70000076293945,40.310001373291016,41.66999816894531,41.66999816894531,10014900,72,36.0,,0.36,25.92,0.06999969482421875,0.0016814723283260502
604,2021-07-29,14,0.07631380753138076,0.15884109536819357,DAL,41.43999862670898,41.630001068115234,40.95000076293945,41.22999954223633,41.22999954223633,8357400,84,36.0,,0.36,30.24,-0.06999969482421875,-0.001678649725263992
605,2021-07-30,6,0.05957740585774059,-0.2193102692033555,DAL,40.650001525878906,41.060001373291016,39.75,39.900001525878906,39.900001525878906,12202300,73,36.0,,0.36,26.28,-0.5699996948242188,-0.013692041321151538
606,2021-08-02,17,0.08258995815899582,0.11274592705338526,DAL,40.040000915527344,40.970001220703125,39.400001525878906,39.45000076293945,39.45000076293945,11084800,86,36.0,,0.36,30.96,-0.09000015258789062,-0.002191917914704078
607,2021-08-03,-10,0.02610460251046025,-0.6839252241754902,DAL,39.5,39.84999847412109,38.54999923706055,39.77000045776367,39.77000045776367,14670600,86,36.0,,0.36,30.96,-1.1200027465820384,-0.027337142133548986
608,2021-08-04,2,0.0512092050209205,0.9616925789389326,DAL,39.150001525878906,39.47999954223633,37.900001525878906,38.34999847412109,38.34999847412109,23023700,89,36.0,,0.36,32.04,-0.3699989318847585,-0.009284791619880162
609,2021-08-05,5,0.05748535564853557,0.12255903260070267,DAL,38.4900016784668,40.15999984741211,38.470001220703125,39.9900016784668,39.9900016784668,15652400,90,36.0,,0.36,32.4,0.6800003051757812,0.017223918770523428
610,2021-08-09,6,0.05957740585774059,0.03639275056408753,DAL,40.02000045776367,40.02000045776367,38.75,39.290000915527344,39.290000915527344,10985000,85,36.0,,0.36,30.6,-0.1399993896484375,-0.003486040592140527
611,2021-08-10,7,0.061669456066945606,0.035114825479317435,DAL,39.34999847412109,41.02999877929688,39.209999084472656,40.459999084472656,40.459999084472656,13745300,76,36.0,,0.36,27.36,1.0099983215332102,0.025237339079971832
612,2021-08-11,8,0.06376150627615063,0.033923604043693656,DAL,40.0,41.29999923706055,39.68000030517578,41.29999923706055,41.29999923706055,12452000,80,36.0,,0.36,28.8,0.27000045776366477,0.0065805621690611105
613,2021-08-12,9,0.06585355648535565,0.032810551873482696,DAL,41.0,41.130001068115234,40.04999923706055,40.52999877929688,40.52999877929688,9802100,89,36.0,,0.36,32.04,-0.1699981689453125,-0.004116178500864542
614,2021-08-13,5,0.05748535564853557,-0.12707287629455488,DAL,40.310001373291016,40.56999969482422,39.790000915527344,39.900001525878906,39.900001525878906,7211800,80,36.0,,0.36,28.8,-0.5600013732910156,-0.01361539894841235
615,2021-08-16,-2,0.04284100418410042,-0.3281055187348251,DAL,39.45000076293945,40.02000045776367,38.880001068115234,39.93000030517578,39.93000030517578,10923400,78,36.0,,0.36,28.08,-0.5499992370605469,-0.013556796677292371
616,2021-08-17,8,0.06376150627615063,0.48832893837288793,DAL,39.25,39.459999084472656,38.27999877929688,38.77999877929688,38.77999877929688,11442000,100,36.0,,0.36,36.0,-0.5600013732910156,-0.013993037653311169
617,2021-08-18,13,0.07422175732217573,0.1640527593674126,DAL,38.68999862670898,39.470001220703125,38.400001525878906,38.650001525878906,38.650001525878906,8612300,83,36.0,,0.36,29.88,0.01000213623046875,0.00025347532849795407
618,2021-08-19,2,0.0512092050209205,-0.3100512993968093,DAL,38.43000030517578,38.52999877929688,37.310001373291016,37.93000030517578,37.93000030517578,12294000,88,36.0,,0.36,31.68,-0.9400024414062429,-0.023815617236748077
619,2021-08-20,5,0.05748535564853557,0.12255903260070267,DAL,37.9900016784668,38.25,37.75,38.119998931884766,38.119998931884766,8213100,97,36.0,,0.36,34.92,-0.2799987792968821,-0.007267033173313564
620,2021-08-23,-2,0.04284100418410042,-0.19624774315095372,DAL,38.790000915527344,39.33000183105469,38.630001068115234,39.209999084472656,39.209999084472656,8584700,80,36.0,,0.36,28.8,1.0800018310546875,0.028235341988357865
621,2021-08-24,3,0.05330125523012552,0.24416446918644397,DAL,39.86000061035156,40.869998931884766,39.81999969482422,40.52999877929688,40.52999877929688,10805000,87,36.0,,0.36,31.32,1.5399971008300781,0.03915578512925744
622,2021-08-25,3,0.05330125523012552,0.0,DAL,40.59000015258789,41.43999862670898,40.15999984741211,41.29999923706055,41.29999923706055,12455900,91,36.0,,0.36,32.76,0.5699996948242116,0.013946653039413892
623,2021-08-26,2,0.0512092050209205,-0.0392495486301907,DAL,41.11000061035156,41.47999954223633,40.27999877929688,40.77000045776367,40.77000045776367,10032900,86,36.0,,0.36,30.96,0.040000915527350855,0.0009652730900808759
624,2021-08-27,0,0.04702510460251046,-0.0817060217338017,DAL,40.84999847412109,41.75,40.81999969482422,41.52000045776367,41.52000045776367,7936100,71,36.0,,0.36,25.56,0.2700004577636719,0.006509172149067766
625,2021-08-30,1,0.04911715481171548,0.04448794376723897,DAL,41.75,41.79999923706055,39.880001068115234,39.90999984741211,39.90999984741211,11882100,81,36.0,,0.36,29.16,0.049999237060546875,0.0011975865164202126
626,2021-08-31,9,0.06585355648535565,0.3407445267910385,DAL,39.72999954223633,40.59000015258789,39.619998931884766,40.43999862670898,40.43999862670898,8627200,92,36.0,,0.36,33.12,-1.2099990844726562,-0.02894734704683566
627,2021-09-01,4,0.05539330543933055,-0.15884109536819369,DAL,40.56999969482422,40.58000183105469,39.880001068115234,40.400001525878906,40.400001525878906,8434600,71,35.0,False,0.35,24.85,-0.009998321533203125,-0.00024632474736674403
628,2021-09-03,6,0.05957740585774059,0.07553440592189742,DAL,40.79999923706055,41.18999862670898,40.150001525878906,40.25,40.25,6644300,72,35.0,,0.35,25.2,0.6099967956542898,0.015031955843517908
