,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG,Stock_Price_Change,Stock_Price_Change_Percent
503,2018-09-07,1,0.02705570530098832,0.0,JNUG,353.5,366.5,341.0,356.5,351.6307373046875,297588,53,21.0,,0.21,11.13,-8.5,-0.022666666666666613
504,2018-09-11,18,0.04232973944294699,0.5645402317935775,JNUG,327.0,344.5,320.0,340.5,335.8492431640625,309828,72,21.0,,0.21,15.12,-22.0,-0.06002728512960431
505,2018-09-12,3,0.02885265049415993,-0.3183834610404771,JNUG,336.0,384.0,332.5,376.0,370.8644104003906,471010,83,21.0,,0.21,17.43,39.5,0.11465892597968064
506,2018-09-13,2,0.027954177897574126,-0.03114003674524335,JNUG,389.0,392.5,357.5,367.5,362.48046875,373960,69,21.0,,0.21,14.49,8.5,0.02213541666666674
507,2018-09-14,1,0.02705570530098832,-0.03214090573072359,JNUG,366.0,369.5,350.0,353.0,348.17852783203125,209542,65,21.0,,0.21,13.65,-23.0,-0.05859872611464967
508,2018-09-17,2,0.027954177897574126,-0.03114003674524335,JNUG,362.5,384.0,355.0,379.0,373.8233947753906,280878,74,21.0,,0.21,15.54,14.5,0.03924221921515558
509,2018-09-18,2,0.027954177897574126,0.0,JNUG,380.0,387.0,365.5,375.0,369.8780517578125,205044,59,21.0,,0.21,12.39,3.0,0.0078125
510,2018-09-19,39,0.06119766397124888,1.189213512036769,JNUG,386.5,416.5,385.5,406.5,400.9478149414063,320690,68,21.0,,0.21,14.28,29.5,0.07622739018087854
511,2018-09-20,29,0.052212938005390834,-0.1468148517904072,JNUG,427.0,431.5,401.5,423.0,417.222412109375,335044,100,21.0,,0.21,21.0,15.0,0.03601440576230486
512,2018-09-21,1,0.02705570530098832,-0.48181990260354823,JNUG,398.5,418.0,393.5,405.5,399.9614562988281,296186,73,21.0,,0.21,15.33,-13.5,-0.03128621089223638
513,2018-09-25,1,0.02705570530098832,0.0,JNUG,403.5,412.0,393.5,398.0,392.5639343261719,190542,58,21.0,,0.21,12.18,-6.0,-0.014354066985645897
514,2018-09-26,2,0.027954177897574126,0.03320824892903396,JNUG,390.5,403.5,374.5,381.0,375.7961120605469,330352,65,21.0,,0.21,13.65,-8.5,-0.020631067961165095
515,2018-09-28,2,0.027954177897574126,0.0,JNUG,361.5,380.5,359.5,370.0,364.94635009765625,266008,59,21.0,,0.21,12.39,-23.0,-0.057001239157372985
516,2018-10-02,2,0.027954177897574126,0.0,JNUG,385.0,405.0,383.0,399.0,393.5502624511719,249378,56,21.0,,0.21,11.76,24.5,0.06438896189224708
517,2018-10-04,6,0.03154806828391734,0.12856362292289392,JNUG,394.0,409.0,379.5,388.0,382.7004699707031,237450,53,21.0,,0.21,11.13,4.0,0.009876543209876631
518,2018-10-10,1,0.02705570530098832,-0.03214090573072359,JNUG,369.0,377.5,351.0,376.5,371.3575439453125,275318,46,21.0,,0.21,9.66,-31.5,-0.07701711491442542
519,2018-10-11,3,0.02885265049415993,0.06641649785806791,JNUG,399.5,455.0,389.0,447.5,441.3878173828125,618536,100,21.0,,0.21,21.0,77.5,0.20529801324503305
520,2018-10-12,2,0.027954177897574126,-0.03114003674524335,JNUG,444.0,455.0,416.0,445.0,438.92193603515625,297426,60,21.0,,0.21,12.6,0.0,0.0
521,2018-10-15,3,0.02885265049415993,0.2297706123386818,JNUG,462.5,492.5,457.5,469.0,462.5941467285156,392040,61,21.0,,0.21,12.81,37.5,0.08241758241758235
522,2018-10-16,26,0.04951752021563342,0.7162208451405971,JNUG,480.5,484.5,447.5,467.5,461.1146240234375,272350,59,21.0,,0.21,12.39,-8.0,-0.01624365482233503
523,2018-10-17,2,0.027954177897574126,-0.4354689456208154,JNUG,463.5,477.0,446.5,452.5,446.3195190429688,203088,33,21.0,,0.21,6.93,-7.5,-0.015479876160990669
524,2018-10-18,5,0.030649595687331537,0.09642271719217033,JNUG,455.5,475.0,446.0,448.0,441.8809509277344,225970,75,21.0,,0.21,15.75,-2.0,-0.004192872117400381
525,2018-10-19,1,0.02705570530098832,-0.11725735057016384,JNUG,461.0,470.0,452.5,457.5,451.251220703125,147360,52,21.0,,0.21,10.92,-5.0,-0.010526315789473717
526,2018-10-23,1,0.02705570530098832,-0.2675552744873885,JNUG,481.5,490.0,452.0,460.5,454.2102355957031,262538,47,21.0,,0.21,9.87,20.0,0.042553191489361764
527,2018-10-24,1,0.02705570530098832,0.0,JNUG,460.5,472.0,441.0,447.0,440.8946533203125,223680,44,21.0,,0.21,9.24,-18.0,-0.03673469387755102
528,2018-10-26,2,0.027954177897574126,0.03320824892903396,JNUG,412.5,431.5,395.5,396.0,390.5912170410156,261982,44,21.0,,0.21,9.24,-40.5,-0.08580508474576276
529,2018-10-29,10,0.035141958670260556,0.25712724584578783,JNUG,398.0,412.0,381.0,381.0,375.7961120605469,227368,32,21.0,,0.21,6.72,-19.5,-0.04519119351100809
530,2018-11-01,2,0.027954177897574126,-0.20453557640682118,JNUG,380.0,399.5,377.0,388.0,382.7004699707031,345006,88,18.0,False,0.18,15.84,-12.5,-0.03033980582524276
531,2018-11-02,1,0.02705570530098832,-0.03214090573072359,JNUG,385.0,397.5,379.5,386.5,381.2209777832031,173490,69,18.0,,0.18,12.42,-2.0,-0.005006257822277815
532,2018-11-05,8,0.03334501347708895,-0.4211314398016003,JNUG,382.5,404.5,382.5,394.0,388.6185607910156,153584,37,18.0,,0.18,6.66,7.0,0.017610062893081757
533,2018-11-06,2,0.027954177897574126,-0.16166841807452914,JNUG,393.5,400.5,376.0,380.0,374.8097229003906,158072,57,18.0,,0.18,10.26,-4.0,-0.00988875154511748
534,2018-11-07,3,0.02885265049415993,0.03214090573072337,JNUG,390.0,392.5,370.0,371.5,366.42584228515625,197686,46,18.0,,0.18,8.28,-8.0,-0.019975031210986316
535,2018-11-08,1,0.02705570530098832,-0.0622800734904867,JNUG,365.5,379.0,361.0,366.5,361.4941711425781,185502,64,18.0,,0.18,11.52,-13.5,-0.03439490445859872
536,2018-11-12,8,0.03334501347708895,-0.09729282708632303,JNUG,341.0,345.0,321.5,326.0,321.5473327636719,195824,53,18.0,,0.18,9.54,-34.0,-0.08970976253298157
537,2018-11-13,1,0.02705570530098832,-0.18861315442028403,JNUG,330.0,332.0,306.5,311.5,307.245361328125,231404,76,18.0,,0.18,13.68,-13.0,-0.03768115942028982
538,2018-11-14,25,0.04861904761904762,0.7969979742968152,JNUG,310.5,338.0,308.5,327.0,322.5336608886719,252280,100,18.0,,0.18,18.0,6.0,0.01807228915662651
539,2018-11-15,10,0.035141958670260556,-0.2771977158908211,JNUG,335.0,348.5,333.0,346.0,341.2741394042969,185314,42,18.0,,0.18,7.56,10.5,0.031065088757396442
540,2018-11-19,17,0.041431266846361184,0.17896862935596847,JNUG,360.0,378.0,359.5,364.0,359.0282897949219,159942,44,18.0,,0.18,7.92,29.5,0.08464849354375903
541,2018-11-20,1,0.02705570530098832,-0.3469737384251729,JNUG,370.5,370.5,337.0,354.5,349.6580505371094,200026,73,18.0,,0.18,13.14,-7.5,-0.019841269841269882
542,2018-11-21,4,0.029751123090745735,0.09962474678710209,JNUG,364.5,387.5,364.0,380.5,375.3029174804688,223286,63,18.0,,0.18,11.34,17.0,0.045883940620782715
543,2018-11-23,6,0.03154806828391734,-0.10226778820341065,JNUG,370.0,375.0,347.0,350.5,345.7126770019531,144026,61,18.0,,0.18,10.98,-12.5,-0.032258064516129004
544,2018-11-28,1,0.02705570530098832,-0.14239740267137524,JNUG,315.0,355.0,313.0,344.0,339.30145263671875,293984,56,18.0,,0.18,10.08,-20.0,-0.053333333333333344
545,2018-12-04,4,0.029751123090745735,-0.24935959921111683,JNUG,350.0,354.0,336.0,340.0,335.3561096191406,200016,45,18.0,,0.18,8.1,-1.0,-0.0028169014084507005
546,2018-12-06,1,0.02705570530098832,-0.03214090573072359,JNUG,346.5,354.0,336.0,343.5,338.8083190917969,192344,36,18.0,,0.18,6.48,0.0,0.0
547,2018-12-07,1,0.02705570530098832,0.0,JNUG,348.0,382.0,346.5,373.5,368.3985290527344,260264,55,18.0,,0.18,9.9,28.0,0.07909604519774005
548,2018-12-11,2,0.027954177897574126,0.03320824892903396,JNUG,370.5,381.0,360.5,371.0,365.9326477050781,124822,46,18.0,,0.18,8.28,-1.0,-0.002617801047120394
549,2018-12-12,11,0.03604043126684636,0.2892681515765114,JNUG,370.0,390.5,368.5,387.5,382.2073364257813,175400,74,18.0,,0.18,13.32,9.5,0.02493438320209984
550,2018-12-13,3,0.02885265049415993,-0.19943659162864902,JNUG,379.5,387.0,377.0,385.5,380.234619140625,105234,38,18.0,,0.18,6.84,-3.5,-0.008962868117797673
551,2018-12-17,5,0.030649595687331537,-0.05538171849472484,JNUG,370.0,402.5,370.0,400.0,394.53656005859375,215128,73,18.0,,0.18,13.14,15.5,0.040051679586563305
552,2018-12-18,2,0.027954177897574126,-0.08794301292762285,JNUG,401.0,434.0,396.5,429.5,423.6336975097656,238084,79,18.0,,0.18,14.22,31.5,0.07826086956521738
553,2018-12-19,30,0.05311141060197664,0.8999453604602576,JNUG,438.5,466.5,367.5,372.0,366.9190368652344,409878,69,18.0,,0.18,12.42,32.5,0.0748847926267282
554,2018-12-20,2,0.027954177897574126,-0.47366907448446194,JNUG,416.5,424.5,401.0,413.5,407.8522033691406,236778,100,18.0,,0.18,18.0,-42.0,-0.090032154340836
555,2018-12-21,9,0.03424348607367475,0.22498634011506424,JNUG,412.5,420.0,387.0,409.0,403.4136657714844,192092,79,18.0,,0.18,14.22,-4.5,-0.010600706713780883
556,2018-12-24,35,0.05760377358490566,0.6821819326738909,JNUG,427.5,447.5,423.5,445.0,438.92193603515625,153796,66,18.0,,0.18,11.88,27.5,0.06547619047619047
557,2018-12-26,10,0.035141958670260556,0.14657168821270483,JNUG,462.0,465.0,408.0,421.0,415.249755859375,278770,96,18.0,,0.18,17.28,17.5,0.03910614525139655
558,2018-12-27,8,0.03334501347708895,-0.05113389410170521,JNUG,433.5,443.0,422.5,438.0,432.2742614746094,162732,84,18.0,,0.18,15.12,-22.0,-0.047311827956989294
559,2018-12-28,1,0.02705570530098832,-0.18861315442028403,JNUG,436.0,446.5,425.0,427.5,421.9115295410156,131004,49,18.0,,0.18,8.82,3.5,0.007900677200902928
560,2018-12-31,4,0.029751123090745735,0.03114003674524346,JNUG,433.5,461.0,422.5,460.5,454.4801330566406,183288,54,18.0,,0.18,9.72,14.5,0.03247480403135494
561,2019-01-03,23,0.04682210242587601,0.5276580775657373,JNUG,484.5,521.5,479.0,515.0,508.2677001953125,289916,100,22.0,,0.22,22.0,60.5,0.13123644251626887
562,2019-01-04,10,0.035141958670260556,-0.24945790877516172,JNUG,488.5,513.0,483.5,506.0,499.3853149414063,232158,69,22.0,,0.22,15.18,-8.5,-0.016299137104506256
563,2019-01-07,2,0.027954177897574126,0.0,JNUG,516.0,519.5,482.5,487.0,480.6336975097656,176312,74,22.0,,0.22,16.28,6.5,0.012670565302144166
564,2019-01-09,7,0.032446540880503145,0.16070452865361728,JNUG,490.0,520.5,488.5,512.0,505.306884765625,220458,71,22.0,,0.22,15.62,1.0,0.0019249278152069227
565,2019-01-10,5,0.030649595687331537,-0.05538171849472484,JNUG,506.0,514.0,478.5,481.0,474.712158203125,177752,52,22.0,,0.22,11.44,-6.5,-0.012487992315081686
566,2019-01-11,1,0.02705570530098832,-0.11725735057016384,JNUG,488.5,492.5,473.5,479.0,472.7383117675781,135242,59,22.0,,0.22,12.98,-21.5,-0.04182879377431903
567,2019-01-16,13,0.03783737646001797,0.35354996303795816,JNUG,450.5,461.0,444.5,452.5,446.584716796875,132720,46,22.0,,0.22,10.12,-31.5,-0.06395939086294411
568,2019-01-18,7,0.032446540880503145,-0.14247382043549495,JNUG,440.0,444.5,410.0,415.5,410.0683898925781,219870,36,22.0,,0.22,7.92,-16.5,-0.03579175704989157
569,2019-01-23,5,0.030649595687331537,-0.22669054473737904,JNUG,412.5,435.5,410.0,428.5,422.8984680175781,123556,43,22.0,,0.22,9.46,-9.0,-0.020247469066366652
570,2019-01-25,28,0.051314465408805035,0.6742297657784424,JNUG,443.0,472.5,440.0,466.5,460.4017028808594,226266,53,22.0,,0.22,11.66,37.0,0.08495981630309979
571,2019-01-28,4,0.029751123090745735,0.03114003674524346,JNUG,471.0,499.5,468.0,498.5,491.9833984375,169982,55,22.0,,0.22,12.1,27.0,0.05714285714285716
572,2019-01-29,1,0.02705570530098832,-0.09059885845438354,JNUG,512.0,529.5,499.0,529.0,522.084716796875,329454,47,22.0,,0.22,10.34,30.0,0.06006006006006004
573,2019-01-30,2,0.027954177897574126,0.03320824892903396,JNUG,521.0,569.5,514.5,546.5,539.3558959960938,319030,83,22.0,,0.22,18.26,40.0,0.07554296506137859
574,2019-01-31,1,0.02705570530098832,-0.03214090573072359,JNUG,566.0,581.0,562.5,581.0,573.4048461914062,268662,49,22.0,,0.22,10.78,11.5,0.02019315188762083
575,2019-02-01,18,0.04232973944294699,0.5645402317935775,JNUG,570.0,579.5,545.5,575.0,567.4833374023438,206432,69,18.0,False,0.18,12.42,-1.5,-0.002581755593803803
576,2019-02-04,9,0.03424348607367475,0.26566599143227165,JNUG,550.0,567.0,544.0,555.0,547.744873046875,147974,35,18.0,,0.18,6.3,-12.5,-0.021570319240724722
577,2019-02-05,2,0.027954177897574126,-0.18366436648912432,JNUG,561.5,569.5,542.5,569.5,562.0552368164062,129044,62,18.0,,0.18,11.16,2.5,0.0044091710758378255
578,2019-02-06,16,0.040532794249775385,0.44997268023012893,JNUG,547.5,573.5,532.0,534.5,527.5127563476562,171938,56,18.0,,0.18,10.08,4.0,0.0070237050043897575
579,2019-02-07,4,0.029751123090745735,-0.26599871433954736,JNUG,539.0,543.0,509.0,510.0,503.3330383300781,186738,43,18.0,,0.18,7.739999999999999,-30.5,-0.053182214472537015
580,2019-02-08,1,0.02705570530098832,-0.09059885845438354,JNUG,523.0,549.5,519.5,544.0,536.8886108398438,169652,57,18.0,,0.18,10.26,6.5,0.011970534069981609
581,2019-02-11,6,0.03154806828391734,-0.07871329992391041,JNUG,517.5,538.5,514.0,521.0,514.1892700195312,119254,44,18.0,,0.18,7.92,-11.0,-0.020018198362147355
582,2019-02-13,33,0.05580682839173405,0.7689459744254266,JNUG,518.5,550.0,518.5,522.0,515.1762084960938,210736,41,18.0,,0.18,7.38,11.5,0.02135561745589598
583,2019-02-14,2,0.027954177897574126,-0.4990903675559061,JNUG,522.5,543.5,519.0,542.0,534.9147338867188,174744,42,18.0,,0.18,7.56,-6.5,-0.011818181818181839
584,2019-02-15,1,0.02705570530098832,-0.03214090573072359,JNUG,555.0,574.5,534.0,574.0,566.496337890625,212418,77,18.0,,0.18,13.86,31.0,0.05703771849126027
585,2019-02-19,3,0.02885265049415993,0.06641649785806791,JNUG,597.5,650.0,594.5,645.0,636.5682983398438,364376,73,18.0,,0.18,13.14,75.5,0.1314186248912097
586,2019-02-20,1,0.02705570530098832,-0.0622800734904867,JNUG,660.0,685.0,639.5,651.0,642.4898071289062,400304,100,18.0,,0.18,18.0,35.0,0.05384615384615388
587,2019-02-21,35,0.05760377358490566,1.129080463587155,JNUG,625.0,625.0,600.0,612.0,603.9996948242188,230738,67,18.0,,0.18,12.06,-60.0,-0.08759124087591241
588,2019-02-22,63,0.08276100628930817,0.4367289005349928,JNUG,621.0,645.0,613.5,618.0,609.9212036132812,218428,96,18.0,,0.18,17.28,20.0,0.03200000000000003
589,2019-02-25,2,0.027954177897574126,-0.18366436648912432,JNUG,608.0,622.0,584.0,585.0,577.3526000976562,206716,56,18.0,,0.18,10.08,-23.0,-0.03565891472868221
590,2019-02-26,19,0.043228212039532796,0.5463953974222993,JNUG,592.0,597.5,563.5,597.5,589.689208984375,214722,51,18.0,,0.18,9.18,-24.5,-0.03938906752411575
591,2019-02-27,20,0.0441266846361186,0.020784403383701022,JNUG,584.5,594.0,552.0,560.0,552.679443359375,225348,59,18.0,,0.18,10.62,-3.5,-0.0058577405857740406
592,2019-02-28,3,0.02885265049415993,-0.3461405330564209,JNUG,558.0,559.5,538.5,540.5,533.434326171875,202254,46,18.0,,0.18,8.28,-34.5,-0.058080808080808066
593,2019-03-01,2,0.027954177897574126,-0.03114003674524335,JNUG,527.5,545.5,490.0,492.5,486.0617980957031,344238,63,17.0,False,0.17,10.71,-14.0,-0.02502234137622883
594,2019-03-04,36,0.05850224618149147,0.41203131437989304,JNUG,475.5,494.5,461.5,490.5,484.08795166015625,281332,39,17.0,,0.17,6.630000000000001,-51.0,-0.09349220898258481
595,2019-03-05,114,0.1285831087151842,1.1979174665581374,JNUG,483.5,493.5,473.0,491.5,485.0748901367188,155134,61,17.0,,0.17,10.37,-1.0,-0.002022244691607722
596,2019-03-06,2,0.027954177897574126,-0.7825983663259103,JNUG,490.0,493.0,453.5,455.5,449.5454711914063,207994,58,17.0,,0.17,9.86,-0.5,-0.0010131712259371373
597,2019-03-07,5,0.030649595687331537,0.09642271719217033,JNUG,456.0,479.0,452.0,468.5,462.3755798339844,221546,58,17.0,,0.17,9.86,-14.0,-0.028397565922920864
598,2019-03-08,29,0.052212938005390834,0.7035441034209831,JNUG,504.0,533.5,490.0,527.0,520.1109008789062,374222,79,17.0,,0.17,13.43,54.5,0.1137787056367432
599,2019-03-11,7,0.032446540880503145,-0.026944736345754894,JNUG,526.5,531.0,491.0,514.5,507.7742004394531,230582,69,17.0,,0.17,11.73,-2.5,-0.004686035613870709
600,2019-03-12,1,0.02705570530098832,-0.16614515548417463,JNUG,521.5,547.0,520.0,543.5,536.3950805664062,228420,79,17.0,,0.17,13.43,16.0,0.030131826741996326
601,2019-03-13,1,0.02705570530098832,0.0,JNUG,556.0,570.5,543.0,561.0,553.6663818359375,258678,83,17.0,,0.17,14.11,23.5,0.04296160877513722
602,2019-03-14,11,0.03604043126684636,0.3320824892903398,JNUG,527.0,534.0,512.0,516.0,509.2546081542969,223134,72,17.0,,0.17,12.24,-36.5,-0.06397896581945661
603,2019-03-15,19,0.043228212039532796,0.19943659162864913,JNUG,528.0,540.0,510.5,525.5,518.63037109375,208518,29,17.0,,0.17,4.930000000000001,6.0,0.011235955056179803
604,2019-03-18,7,0.032446540880503145,0.19924949357420374,JNUG,533.0,537.5,503.5,511.0,504.3199768066406,184522,55,17.0,,0.17,9.35,-2.5,-0.00462962962962965
605,2019-03-19,4,0.029751123090745735,-0.08307257774208732,JNUG,528.0,531.0,515.5,518.0,513.4390258789062,183784,60,17.0,,0.17,10.2,-6.5,-0.012093023255813962
606,2019-03-20,2,0.027954177897574126,-0.060399238969588986,JNUG,525.0,566.5,503.5,558.5,553.5823364257812,371478,61,17.0,,0.17,10.37,35.5,0.06685499058380406
607,2019-03-21,34,0.05670530098831986,1.0285089833831518,JNUG,562.5,569.0,529.0,561.0,556.0603637695312,298912,73,17.0,,0.17,12.41,2.5,0.0044130626654899086
608,2019-03-22,17,0.041431266846361184,-0.2693581354079192,JNUG,542.5,561.5,532.5,540.5,535.7409057617188,263234,49,17.0,,0.17,8.33,-7.5,-0.013181019332161648
609,2019-03-25,20,0.0441266846361186,0.4831939117567119,JNUG,555.0,583.5,547.5,577.5,572.4151000976562,311806,57,17.0,,0.17,9.69,22.0,0.03918076580587715
610,2019-03-27,8,0.03334501347708895,-0.24433449392217943,JNUG,570.5,580.0,544.0,548.0,543.1748046875,256172,63,17.0,,0.17,10.71,-3.5,-0.005998286203941716
611,2019-03-28,15,0.03963432165318958,0.18861315442028403,JNUG,519.0,521.0,488.5,490.0,485.6855163574219,377286,100,17.0,,0.17,17.0,-59.0,-0.10172413793103452
612,2019-03-29,44,0.0656900269541779,0.6574025797383991,JNUG,505.0,508.0,490.0,490.5,486.1811218261719,170750,52,17.0,,0.17,8.84,-13.0,-0.0249520153550864
613,2019-04-01,19,0.043228212039532796,-0.34193645452929033,JNUG,494.5,496.0,441.5,450.0,446.0377502441406,403968,61,18.0,False,0.18,10.98,-12.0,-0.023622047244094446
614,2019-04-02,4,0.029751123090745735,-0.311766050755513,JNUG,450.5,460.0,447.0,452.5,448.51568603515625,175610,64,18.0,,0.18,11.52,-36.0,-0.07258064516129037
615,2019-04-03,14,0.03873584905660377,0.3019961948479448,JNUG,456.0,464.5,450.0,458.5,454.4628601074219,204968,55,18.0,,0.18,9.9,4.5,0.009782608695652284
616,2019-04-04,33,0.05580682839173405,0.4407023403613759,JNUG,440.0,491.5,435.5,486.0,481.7207336425781,328554,76,18.0,,0.18,13.68,27.0,0.0581270182992466
617,2019-04-05,3,0.02885265049415993,-0.48299067827990916,JNUG,485.0,489.0,471.0,488.0,483.7030944824219,195682,65,18.0,,0.18,11.7,-2.5,-0.0050864699898270915
618,2019-04-08,12,0.03693890386343217,0.28026033070719025,JNUG,508.0,514.5,497.0,511.5,506.9962158203125,231688,46,18.0,,0.18,8.28,25.5,0.0521472392638036
619,2019-04-09,28,0.051314465408805035,0.38917130834529234,JNUG,520.0,523.5,511.5,520.5,515.9169311523438,172136,63,18.0,,0.18,11.34,9.0,0.017492711370262315
620,2019-04-10,1,0.02705570530098832,-0.47274701031288846,JNUG,516.5,525.0,497.5,501.0,496.5886840820313,250700,60,18.0,,0.18,10.8,1.5,0.002865329512893977
621,2019-04-11,9,0.03424348607367475,0.26566599143227165,JNUG,479.5,488.0,460.0,466.0,461.8968505859375,283196,67,18.0,,0.18,12.06,-37.0,-0.07047619047619047
622,2019-04-12,21,0.0450251572327044,0.31485319969564185,JNUG,466.0,475.0,456.5,457.5,453.4716796875,209346,43,18.0,,0.18,7.739999999999999,-13.0,-0.026639344262295084
623,2019-04-15,4,0.029751123090745735,-0.3392333326681699,JNUG,442.0,457.5,434.0,449.5,445.5421142578125,211784,47,18.0,,0.18,8.459999999999999,-17.5,-0.0368421052631579
624,2019-04-16,2,0.027954177897574126,-0.060399238969588986,JNUG,431.0,434.0,420.0,421.5,417.7886657714844,292586,52,18.0,,0.18,9.36,-23.5,-0.051366120218579225
625,2019-04-17,20,0.0441266846361186,0.5785363031530228,JNUG,417.5,427.0,407.0,416.5,412.8327026367188,213378,59,18.0,,0.18,10.62,-7.0,-0.016129032258064502
626,2019-04-18,3,0.02885265049415993,-0.3461405330564209,JNUG,411.0,420.0,386.0,391.5,388.05279541015625,339218,93,18.0,,0.18,16.74,-7.0,-0.016393442622950838
627,2019-04-22,9,0.03424348607367475,0.1868402204714601,JNUG,395.5,396.5,363.0,367.0,363.7685241699219,246174,100,18.0,,0.18,18.0,-23.5,-0.055952380952380976
628,2019-04-23,6,0.03154806828391734,-0.07871329992391041,JNUG,356.0,367.0,352.5,360.0,356.8302001953125,230148,50,18.0,,0.18,9.0,-29.5,-0.07440100882723832
629,2019-04-24,7,0.032446540880503145,0.02847948053427518,JNUG,361.5,389.5,355.5,379.0,375.6628723144531,346680,72,18.0,,0.18,12.96,22.5,0.06130790190735702
630,2019-04-25,2,0.027954177897574126,-0.13845429623681216,JNUG,381.5,395.0,368.5,374.0,370.7069091796875,294714,79,18.0,,0.18,14.22,5.5,0.01412066752246477
631,2019-04-26,7,0.032446540880503145,0.16070452865361728,JNUG,389.0,414.5,386.5,408.5,404.9031372070313,312378,73,18.0,,0.18,13.14,19.5,0.04936708860759498
632,2019-04-29,6,0.03154806828391734,-0.07871329992391041,JNUG,400.0,401.0,371.5,378.0,374.6716918945313,307748,57,18.0,,0.18,10.26,-13.5,-0.03256936067551264
633,2019-04-30,7,0.032446540880503145,0.02847948053427518,JNUG,376.5,389.5,375.0,378.0,374.6716918945313,243624,71,18.0,,0.18,12.78,-11.5,-0.028678304239401542
634,2019-05-01,13,0.03783737646001797,0.16614515548417463,JNUG,372.0,388.5,348.0,356.0,352.8653869628906,573524,57,20.0,False,0.2,11.4,-1.0,-0.0025673940949936247
635,2019-05-02,2,0.027954177897574126,-0.26120200413174066,JNUG,340.0,346.0,328.5,335.0,332.05029296875,441390,79,20.0,,0.2,15.8,-42.5,-0.10939510939510944
636,2019-05-03,6,0.03154806828391734,0.12856362292289392,JNUG,343.5,357.0,338.0,342.0,338.9886474609375,325746,91,20.0,,0.2,18.2,11.0,0.03179190751445082
