,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WANT_unscaled,WANT_monthly,isPartial,scale,WANT,Stock_Price_Change,Stock_Price_Change_Percent
505,2021-08-03,18,0.046184304399524374,0.7783526395311569,WANT,68.9000015258789,69.76000213623047,67.62000274658203,69.76000213623047,69.76000213623047,15000,89,70.0,,0.7,62.3,0.04000091552734375,0.0005737365867324318
506,2021-08-04,6,0.03191557669441141,-0.30895188074457414,WANT,68.95999908447266,69.19000244140625,67.69999694824219,67.73999786376953,67.73999786376953,17000,91,70.0,,0.7,63.7,-0.5699996948242188,-0.008170866934767207
507,2021-08-05,8,0.03429369797859691,0.0745128720986552,WANT,68.55000305175781,69.6500015258789,68.31999969482422,69.5999984741211,69.5999984741211,15200,89,70.0,,0.7,62.3,0.45999908447265625,0.006648346122869464
508,2021-08-06,2,0.02715933412604043,-0.20803716930758298,WANT,69.70999908447266,69.70999908447266,67.95999908447266,68.18000030517578,68.18000030517578,14100,90,70.0,,0.7,62.99999999999999,0.05999755859375,0.000861415036314872
509,2021-08-09,1,0.025970273483947683,-0.29181933140948735,WANT,67.7699966430664,68.21900177001953,67.447998046875,68.1500015258789,68.1500015258789,12500,92,70.0,,0.7,64.39999999999999,-1.490997314453125,-0.021388571711877025
510,2021-08-10,26,0.05569678953626635,1.1446362346046426,WANT,68.36000061035156,69.17900085449219,68.36000061035156,68.69000244140625,68.69000244140625,17900,94,70.0,,0.7,65.8,0.9599990844726562,0.014072312106075957
511,2021-08-11,7,0.033104637336504164,-0.4056275485151897,WANT,68.8499984741211,69.5999984741211,68.4800033569336,69.26000213623047,69.26000213623047,10900,90,70.0,,0.7,62.99999999999999,0.42099761962890625,0.006085627349756262
512,2021-08-12,39,0.07115457788347206,1.1493840020114217,WANT,69.04000091552734,69.4000015258789,67.87999725341797,69.4000015258789,69.4000015258789,14700,94,70.0,,0.7,65.8,-0.1999969482421875,-0.002873519434293592
513,2021-08-13,1,0.025970273483947683,-0.635016126067412,WANT,69.81999969482422,69.81999969482422,68.44999694824219,68.80000305175781,68.80000305175781,11600,89,70.0,,0.7,62.3,0.4199981689453125,0.006051846681713657
514,2021-08-16,4,0.029537455410225923,0.13735634815255704,WANT,67.6500015258789,67.87000274658203,65.79499816894531,67.87000274658203,67.87000274658203,42000,96,70.0,,0.7,67.19999999999999,-1.9499969482421875,-0.027928916596468345
515,2021-08-17,37,0.06877645659928656,1.3284489352280504,WANT,65.4000015258789,65.4000015258789,61.50400161743164,63.040000915527344,63.040000915527344,54900,90,70.0,,0.7,62.99999999999999,-2.470001220703125,-0.03639312097755165
516,2021-08-18,1,0.025970273483947683,-0.6223958783561834,WANT,63.22999954223633,65.55000305175781,63.09999847412109,63.72999954223633,63.72999954223633,32300,91,70.0,,0.7,63.7,0.15000152587890625,0.0022936012596199706
517,2021-08-19,0,0.024781212841854937,-0.04578544938418572,WANT,62.470001220703125,63.16699981689453,61.77999877929688,62.56999969482422,62.56999969482422,21700,90,70.0,,0.7,62.99999999999999,-2.3830032348632812,-0.03635397595606027
518,2021-08-20,1,0.025970273483947683,0.04798234249796063,WANT,62.900001525878906,64.31999969482422,62.900001525878906,64.30999755859375,64.30999755859375,20700,94,70.0,,0.7,65.8,1.1529998779296875,0.01825319995047958
519,2021-08-23,2,0.02715933412604043,0.045785449384185606,WANT,65.2699966430664,67.08000183105469,65.11000061035156,66.88999938964844,66.88999938964844,24700,95,70.0,,0.7,66.5,2.7600021362304688,0.04291048117732754
520,2021-08-25,1,0.025970273483947683,-0.04378092027494418,WANT,68.0999984741211,69.12999725341797,67.76000213623047,68.94000244140625,68.94000244140625,14300,90,70.0,,0.7,62.99999999999999,2.0499954223632812,0.030560455670921582
521,2021-08-26,1,0.025970273483947683,0.0,WANT,68.11000061035156,68.16699981689453,66.67500305175781,67.0999984741211,67.0999984741211,20400,98,70.0,,0.7,68.6,-0.9629974365234375,-0.013930239762534158
522,2021-08-27,2,0.02715933412604043,0.045785449384185606,WANT,67.69999694824219,69.05999755859375,67.29000091552734,68.87000274658203,68.87000274658203,21300,95,70.0,,0.7,66.5,0.8929977416992188,0.013100147345459279
523,2021-08-31,4,0.029537455410225923,0.08756184054988836,WANT,70.38999938964844,70.83499908447266,69.76000213623047,70.81999969482422,70.81999969482422,14600,94,70.0,,0.7,65.8,1.7750015258789062,0.025702310869225142
524,2021-09-01,8,0.03429369797859691,0.16102411336097577,WANT,71.11000061035156,71.87000274658203,70.70999908447266,70.81999969482422,70.81999969482422,18000,87,72.0,False,0.72,62.64,1.035003662109375,0.014611472795744707
525,2021-09-02,4,0.029537455410225923,-0.13869144620505525,WANT,71.18000030517578,71.91999816894531,70.62000274658203,70.76000213623047,70.76000213623047,12200,89,72.0,,0.72,64.08,0.04999542236328125,0.0006956368506005894
526,2021-09-03,6,0.03191557669441141,0.08051205668048778,WANT,70.5,70.72000122070312,69.71399688720703,70.72000122070312,70.72000122070312,16300,98,72.0,,0.72,70.56,-1.1999969482421875,-0.01668516377632978
527,2021-09-07,1,0.025970273483947683,-0.04378092027494418,WANT,71.02999877929688,71.71700286865234,71.02999877929688,71.38999938964844,71.38999938964844,15300,95,72.0,,0.72,68.39999999999999,0.9970016479492188,0.014097873737837885
528,2021-09-08,11,0.03786087990487515,0.45785449384185695,WANT,71.33000183105469,72.00499725341797,69.91300201416016,71.61000061035156,71.61000061035156,13100,91,72.0,,0.72,65.52,0.287994384765625,0.004015705805401337
529,2021-09-09,6,0.03191557669441141,-0.15703024402499932,WANT,72.09400177001953,72.91999816894531,71.23999786376953,71.30000305175781,71.30000305175781,23900,94,72.0,,0.72,67.67999999999999,0.9150009155273438,0.012707464070959462
530,2021-09-10,48,0.08185612366230678,1.5647703140717564,WANT,72.37000274658203,72.58999633789062,69.83999633789062,70.01000213623047,70.01000213623047,15700,92,72.0,,0.72,66.24,-0.3300018310546875,-0.004525532629473195
531,2021-09-13,4,0.029537455410225923,-0.24359794159739345,WANT,71.16000366210938,71.16000366210938,68.38300323486328,70.52999877929688,70.52999877929688,19200,95,72.0,,0.72,68.39999999999999,-1.42999267578125,-0.01969958324732446
532,2021-09-16,20,0.04856242568370987,0.6440964534439033,WANT,70.91999816894531,72.5,70.9000015258789,72.12000274658203,72.12000274658203,14100,95,72.0,,0.72,68.39999999999999,1.339996337890625,0.018830751390252365
533,2021-09-17,0,0.024781212841854937,-0.48970397394774856,WANT,71.70999908447266,72.81999969482422,70.81999969482422,71.41999816894531,71.41999816894531,10500,98,72.0,,0.72,70.56,0.31999969482421875,0.004413788894127135
534,2021-09-20,62,0.09850297265160524,2.205796989280601,WANT,67.4000015258789,67.49500274658203,63.93999862670898,66.58000183105469,66.58000183105469,26600,98,72.0,,0.72,70.56,-5.3249969482421875,-0.07312547336663433
535,2021-09-21,124,0.17222473246135553,0.7484216752574209,WANT,67.86000061035156,67.9000015258789,66.24600219726562,66.88999938964844,66.88999938964844,17200,100,72.0,,0.72,72.0,0.404998779296875,0.006000426147362292
536,2021-09-22,10,0.0366718192627824,-0.7870699594728012,WANT,68.22000122070312,70.15699768066406,68.08999633789062,69.56999969482422,69.56999969482422,15800,95,72.0,,0.72,68.39999999999999,2.2569961547851562,0.03324000153262063
537,2021-09-23,-3,0.021214030915576696,-0.42151681203592617,WANT,70.88999938964844,72.20999908447266,70.88999938964844,71.61000061035156,71.61000061035156,17700,97,72.0,,0.72,69.84,2.0530014038085938,0.029262959814120082
538,2021-09-24,15,0.04261712247324614,1.0089120564990752,WANT,70.58000183105469,72.48999786376953,69.80999755859375,72.27999877929688,72.27999877929688,40300,95,72.0,,0.72,68.39999999999999,0.279998779296875,0.003877562426906067
539,2021-09-27,13,0.040239001189060646,-0.055802014452721704,WANT,71.41999816894531,74.01000213623047,71.41999816894531,73.4000015258789,73.4000015258789,58000,96,72.0,,0.72,69.12,1.5200042724609375,0.02096846899233573
540,2021-09-28,8,0.03429369797859691,-0.14774977098785502,WANT,72.0,72.29299926757812,68.6500015258789,69.30999755859375,69.30999755859375,20000,96,72.0,,0.72,69.12,-1.7170028686523438,-0.02319960571669555
541,2021-09-29,8,0.03429369797859691,0.0,WANT,70.22000122070312,71.3499984741211,69.29000091552734,69.61000061035156,69.61000061035156,19200,97,72.0,,0.72,69.84,-0.9430007934570312,-0.013044150927625786
542,2021-10-01,6,0.03191557669441141,-0.06934572310252785,WANT,67.23999786376953,68.19999694824219,65.0270004272461,67.58000183105469,67.58000183105469,18800,98,72.0,False,0.72,70.56,-3.1500015258789062,-0.044148585749744895
543,2021-10-04,2,0.02715933412604043,-0.14902574419730996,WANT,68.01000213623047,68.20999908447266,65.33999633789062,66.08999633789062,66.08999633789062,22100,92,72.0,,0.72,66.24,0.01000213623046875,0.00014665889557230471
544,2021-10-05,1,0.025970273483947683,-0.04378092027494418,WANT,66.83000183105469,68.28700256347656,66.19000244140625,66.68000030517578,66.68000030517578,13700,99,72.0,,0.72,71.28,0.07700347900390625,0.0011289177545441564
545,2021-10-06,12,0.03904994054696789,0.5036399432260426,WANT,65.62999725341797,67.37999725341797,65.25,67.37999725341797,67.37999725341797,24200,95,72.0,,0.72,68.39999999999999,-0.9070053100585938,-0.013282253957705659
546,2021-10-07,5,0.03072651605231867,-0.2131481988977192,WANT,69.12000274658203,71.10600280761719,69.12000274658203,70.33000183105469,70.33000183105469,29500,98,72.0,,0.72,70.56,3.7260055541992188,0.05529839278837634
547,2021-10-08,3,0.028348394768133174,-0.07739638558879303,WANT,70.79000091552734,70.79000091552734,69.33499908447266,69.48999786376953,69.48999786376953,18300,99,72.0,,0.72,71.28,-0.31600189208984375,-0.004444095851440455
548,2021-10-11,-4,0.020024970273483947,-0.2626855216496651,WANT,69.22000122070312,70.69999694824219,68.58000183105469,68.69999694824219,68.69999694824219,11700,96,72.0,,0.72,69.12,-0.09000396728515625,-0.0012714220387221031
549,2021-10-12,0,0.024781212841854937,0.23751558696039443,WANT,69.70999908447266,70.77999877929688,69.68000030517578,70.19000244140625,70.19000244140625,6800,98,72.0,,0.72,70.56,0.0800018310546875,0.0011315676733798519
550,2021-10-13,11,0.03786087990487515,0.527805767477568,WANT,70.91999816894531,71.45999908447266,69.93000030517578,71.19000244140625,71.19000244140625,10100,98,72.0,,0.72,70.56,0.6800003051757812,0.009607238159132114
551,2021-10-14,45,0.07828894173602854,1.067805659369995,WANT,72.11000061035156,73.66999816894531,72.11000061035156,73.31999969482422,73.31999969482422,31900,98,72.0,,0.72,70.56,2.2099990844726562,0.030926379971824902
552,2021-10-15,4,0.029537455410225923,-0.6227122917331147,WANT,74.27999877929688,76.83999633789062,74.27999877929688,76.76000213623047,76.76000213623047,75100,95,72.0,,0.72,68.39999999999999,3.1699981689453125,0.043029703376341155
553,2021-10-20,2,0.02715933412604043,-0.080512056680488,WANT,79.0999984741211,79.68000030517578,78.37999725341797,78.80000305175781,78.80000305175781,9300,96,72.0,,0.72,69.12,2.8400039672851562,0.03695997010198604
554,2021-10-21,6,0.03191557669441141,0.1751236810997765,WANT,78.08999633789062,82.30000305175781,78.08999633789062,82.27999877929688,82.27999877929688,22400,97,72.0,,0.72,69.84,2.6200027465820312,0.03288156044863677
555,2021-10-22,15,0.04261712247324614,0.33530792444394786,WANT,82.36000061035156,82.36000061035156,80.37999725341797,81.36000061035156,81.36000061035156,14300,94,72.0,,0.72,67.67999999999999,0.05999755859375,0.0007290104054555879
556,2021-10-25,9,0.035482758620689656,2.03231378924906,WANT,83.1500015258789,88.43599700927734,82.7300033569336,87.31999969482422,87.31999969482422,39000,99,72.0,,0.72,71.28,6.075996398925781,0.07377363227170863
557,2021-10-26,4,0.029537455410225923,-0.16755470661170868,WANT,88.45999908447266,92.5,86.4000015258789,87.43000030517578,87.43000030517578,54500,96,72.0,,0.72,69.12,4.064002990722656,0.045954171696581
558,2021-10-27,33,0.06402021403091558,1.1674248218670744,WANT,88.73999786376953,90.16999816894533,87.91000366210938,88.08000183105469,88.08000183105469,34000,96,72.0,,0.72,69.12,-2.3300018310546733,-0.025189208984374822
559,2021-10-28,10,0.0366718192627824,-0.42718374472985277,WANT,89.91999816894531,92.0770034790039,89.54000091552734,91.54000091552734,91.54000091552734,40200,98,72.0,,0.72,70.56,1.9070053100585795,0.021149000208312785
560,2021-11-02,16,0.04380618311533888,-0.26082943761160493,WANT,95.0,97.0,93.94000244140624,95.29000091552734,95.29000091552734,49500,99,76.0,,0.76,75.24,4.922996520996094,0.05346608094298677
561,2021-11-03,11,0.03786087990487515,-0.1357183572650037,WANT,94.9800033569336,100.37999725341795,94.9800033569336,100.37999725341795,100.37999725341795,42700,94,76.0,,0.76,71.44,3.3799972534179545,0.034845332509463534
562,2021-11-04,6,0.03191557669441141,-0.15703024402499932,WANT,102.30999755859376,105.4800033569336,102.22000122070312,104.37999725341795,104.37999725341795,47700,100,76.0,,0.76,76.0,5.100006103515639,0.05080699584639592
563,2021-11-05,2,0.02715933412604043,-0.14902574419730996,WANT,106.54000091552734,108.62999725341795,106.19400024414062,106.52999877929688,106.52999877929688,49600,94,76.0,,0.76,71.44,3.149993896484361,0.029863422414057927
564,2021-11-10,4,0.029537455410225923,-0.21984234163499883,WANT,95.05999755859376,98.86000061035156,92.22000122070312,95.20999908447266,95.20999908447266,36700,94,76.0,,0.76,71.44,-9.769996643066392,-0.0899382941184691
565,2021-11-11,-1,0.023592152199762188,-0.20128014170121977,WANT,97.6500015258789,97.6500015258789,94.3000030517578,94.52999877929688,94.52999877929688,23200,95,76.0,,0.76,72.2,-1.2099990844726562,-0.012239521312990553
566,2021-11-12,73,0.11158263971462545,3.7296507232498364,WANT,94.98999786376952,95.62000274658205,92.98999786376952,95.3000030517578,95.3000030517578,19600,97,76.0,,0.76,73.72,-2.029998779296861,-0.0207885176403082
567,2021-11-16,107,0.15201070154577884,-0.7432091772272673,WANT,95.75,100.08999633789062,95.75,99.62999725341795,99.62999725341795,64700,97,76.0,,0.76,73.72,4.4699935913085795,0.04674747398988499
568,2021-11-17,2,0.02715933412604043,-0.8213327492744894,WANT,100.86000061035156,103.08000183105467,100.58000183105467,101.33000183105467,101.33000183105467,53400,97,76.0,,0.76,73.72,2.9900054931640483,0.029873170172473484
569,2021-11-18,1,0.025970273483947683,-0.04378092027494418,WANT,103.5500030517578,105.27200317382812,101.6999969482422,104.9800033569336,104.9800033569336,42000,97,76.0,,0.76,73.72,2.1920013427734517,0.02126504951334862
570,2021-11-19,5,0.03072651605231867,0.18314179753674287,WANT,104.62000274658205,107.01799774169922,104.26399993896484,106.29000091552734,106.29000091552734,42000,94,76.0,,0.76,71.44,1.7459945678710938,0.016585554708102856
571,2021-11-23,20,0.04856242568370987,0.7130573381989012,WANT,106.5999984741211,107.4000015258789,99.02999877929688,103.37999725341795,103.37999725341795,61500,92,76.0,,0.76,69.92,0.3820037841796875,0.0035695284180301545
572,2021-11-24,6,0.03191557669441141,-0.3427927817634241,WANT,99.83999633789062,104.61000061035156,98.38999938964844,103.86000061035156,103.86000061035156,28200,89,76.0,,0.76,67.64,-2.7900009155273438,-0.025977661786672046
573,2021-11-26,4,0.029537455410225923,0.13735634815255704,WANT,99.05999755859376,99.3030014038086,94.73999786376952,95.62999725341795,95.62999725341795,34300,88,76.0,,0.76,66.88,-5.306999206542969,-0.05073127975890501
574,2021-11-29,3,0.028348394768133174,-0.2512483904399987,WANT,99.5,102.0189971923828,98.58100128173828,99.91999816894533,99.91999816894533,45700,91,76.0,,0.76,69.16,2.7159957885742045,0.02735059112191185
575,2021-12-01,73,0.11158263971462545,2.93611845140724,WANT,100.05999755859376,101.33499908447266,90.4499969482422,90.58999633789062,90.58999633789062,46500,87,77.0,False,0.77,66.99,-0.683998107910142,-0.006704615088700461
576,2021-12-03,2,0.02715933412604043,-0.7565989279739134,WANT,95.87999725341795,95.87999725341795,85.93000030517578,88.73999786376953,88.73999786376953,58700,94,77.0,,0.77,72.38,-5.455001831054702,-0.05383137001370497
577,2021-12-06,3,0.028348394768133174,0.09157089876837143,WANT,90.41999816894533,93.95999908447266,86.17900085449219,91.83000183105467,91.83000183105467,28300,96,77.0,,0.77,73.92,-1.9199981689452983,-0.020025012765390482
578,2021-12-07,7,0.033104637336504164,0.16777819722327103,WANT,96.79000091552734,99.08999633789062,95.8000030517578,98.12000274658205,98.12000274658205,41300,95,77.0,,0.77,73.15,5.129997253417969,0.054597672450017454
579,2021-12-09,-12,0.010512485136741974,-0.6824467511942818,WANT,97.56999969482422,97.99700164794922,93.8499984741211,93.94000244140624,93.94000244140624,21700,94,77.0,,0.77,72.38,-1.0929946899414062,-0.011030323244885065
580,2021-12-10,3,0.028348394768133174,1.6966406515100103,WANT,96.02999877929688,96.04000091552734,91.98999786376952,96.04000091552734,96.04000091552734,29600,94,77.0,,0.77,72.38,-1.957000732421875,-0.019970006219703906
581,2021-12-13,6,0.03191557669441141,0.1751236810997765,WANT,95.02999877929688,95.02999877929688,87.77999877929688,88.73999786376953,88.73999786376953,35600,92,77.0,,0.77,70.84,-1.0100021362304688,-0.010516473621432265
582,2021-12-14,9,0.035482758620689656,0.1117693081479827,WANT,85.23999786376953,87.3499984741211,83.87000274658203,87.04000091552734,87.04000091552734,41900,94,77.0,,0.77,72.38,-7.680000305175781,-0.0808165884860449
583,2021-12-15,9,0.035482758620689656,0.0,WANT,86.01000213623047,90.3000030517578,82.76699829101562,90.3000030517578,90.3000030517578,30700,89,77.0,,0.77,68.53,2.9500045776367045,0.033772233877150004
584,2021-12-16,1,0.025970273483947683,-0.2680875305787339,WANT,92.11000061035156,92.11000061035156,84.2300033569336,84.29000091552734,84.29000091552734,33100,91,77.0,,0.77,70.07000000000001,1.8099975585937642,0.020044269074457555
585,2021-12-21,3,0.028348394768133174,0.09157089876837143,WANT,80.69999694824219,84.62000274658203,79.69999694824219,84.62000274658203,84.62000274658203,35300,86,77.0,,0.77,66.22,-7.489997863769531,-0.08131579431265124
586,2021-12-22,6,0.03191557669441141,0.1258336479174531,WANT,85.41999816894531,89.25,85.3499984741211,89.25,89.25,28200,88,77.0,,0.77,67.76,4.629997253417969,0.05471516311910052
587,2021-12-27,16,0.04380618311533888,0.7677174799673718,WANT,93.0199966430664,96.23500061035156,93.0199966430664,95.37999725341795,95.37999725341795,47300,80,77.0,,0.77,61.6,6.9850006103515625,0.07826331216080185
588,2021-12-28,16,0.04380618311533888,0.0,WANT,95.83999633789062,97.0,95.23999786376952,95.5199966430664,95.5199966430664,35600,80,77.0,,0.77,61.6,0.7649993896484375,0.007949284405845969
589,2021-12-29,2,0.02715933412604043,-0.3800114003420103,WANT,96.5199966430664,96.70500183105467,94.66999816894533,96.1500015258789,96.1500015258789,21900,79,77.0,,0.77,60.83,-0.2949981689453267,-0.003041218236549792
590,2021-12-30,1,0.025970273483947683,-0.04378092027494418,WANT,96.76200103759766,97.58399963378906,94.91999816894533,95.1999969482422,95.1999969482422,22400,77,77.0,,0.77,59.29,0.8789978027343892,0.009089476098351312
